index,true_label,random_label,predicted,raw_answer
40772,mouse,bus,CL,NO
40773,can,shrew,CL,NO
40774,bed,wardrobe,CL,NO
40775,seal,bridge,CL,NO
40776,shark,bus,CL,NO
40777,girl,mouse,CL,NO
40778,beetle,elephant,CL,NO
40779,fox,tulip,CL,NO
40780,bee,tulip,OL,YES
40781,spider,cup,CL,NO
40782,ray,tulip,CL,NO
40783,plate,snake,CL,NO
40784,squirrel,lamp,CL,NO
40785,tractor,bicycle,CL,NO
40786,poppy,plate,CL,NO
40787,dolphin,camel,CL,NO
40788,bowl,keyboard,CL,NO
40789,fox,pine_tree,CL,NO
40790,streetcar,rose,CL,NO
40791,shrew,woman,CL,NO
40792,chimpanzee,pickup_truck,CL,NO
40793,road,rose,CL,NO
40794,forest,tiger,CL,NO
40795,palm_tree,cup,CL,NO
40796,apple,rose,CL,NO
40797,motorcycle,cup,CL,NO
40798,dolphin,apple,CL,NO
40799,otter,ray,CL,NO
40800,baby,tulip,CL,NO
40801,turtle,man,CL,NO
40802,television,ray,CL,NO
40803,tractor,dolphin,CL,NO
40804,worm,lion,CL,NO
40805,beetle,crocodile,CL,NO
40806,beaver,otter,CL,NO
40807,flatfish,crocodile,CL,NO
40808,poppy,plate,CL,NO
40809,bee,wardrobe,CL,NO
40810,seal,table,CL,NO
40811,train,aquarium_fish,CL,NO
40812,cup,motorcycle,CL,NO
40813,palm_tree,beaver,CL,NO
40814,bridge,shark,CL,NO
40815,can,camel,CL,NO
40816,raccoon,dinosaur,CL,NO
40817,lizard,camel,CL,NO
40818,cloud,streetcar,CL,NO
40819,bee,spider,CL,NO
40820,beetle,dinosaur,CL,NO
40821,bottle,mountain,CL,NO
40822,clock,palm_tree,CL,NO
40823,squirrel,forest,CL,NO
40824,castle,squirrel,CL,NO
40825,cattle,sunflower,CL,NO
40826,orchid,cloud,CL,NO
40827,crab,leopard,OL,YES
40828,tiger,otter,CL,NO
40829,wolf,baby,OL,YES
40830,bowl,pear,CL,NO
40831,dolphin,orange,CL,NO
40832,oak_tree,streetcar,CL,NO
40833,crab,cattle,CL,NO
40834,wardrobe,cattle,CL,NO
40835,lion,motorcycle,CL,NO
40836,aquarium_fish,keyboard,CL,NO
40837,dolphin,squirrel,CL,NO
40838,plate,beaver,CL,NO
40839,rose,pickup_truck,CL,NO
40840,bear,lobster,CL,NO
40841,poppy,castle,CL,NO
40842,bee,skunk,CL,NO
40843,skunk,mushroom,CL,NO
40844,squirrel,bottle,CL,NO
40845,butterfly,lamp,CL,NO
40846,rocket,ray,CL,NO
40847,poppy,beaver,CL,NO
40848,pear,crab,CL,NO
40849,elephant,clock,CL,NO
40850,bear,elephant,CL,NO
40851,mountain,bottle,CL,NO
40852,wardrobe,crab,CL,NO
40853,leopard,fox,OL,YES
40854,worm,kangaroo,CL,NO
40855,castle,mushroom,CL,NO
40856,keyboard,maple_tree,CL,NO
40857,shark,maple_tree,CL,NO
40858,rose,elephant,CL,NO
40859,orchid,worm,CL,NO
40860,wolf,plain,CL,NO
40861,camel,lamp,CL,NO
40862,worm,orange,OL,YES
40863,camel,skunk,CL,NO
40864,turtle,television,CL,NO
40865,house,otter,CL,NO
40866,squirrel,bicycle,CL,NO
40867,spider,mouse,CL,NO
40868,tulip,butterfly,CL,NO
40869,pear,shark,CL,NO
40870,flatfish,flatfish,CL,NO
40871,couch,dolphin,CL,NO
40872,oak_tree,couch,CL,NO
40873,lizard,skunk,CL,NO
40874,trout,bear,CL,NO
40875,ray,girl,CL,NO
40876,tractor,castle,CL,NO
40877,bridge,flatfish,CL,NO
40878,flatfish,chair,CL,NO
40879,crab,butterfly,CL,NO
40880,seal,bicycle,CL,NO
40881,streetcar,caterpillar,CL,NO
40882,man,cloud,CL,NO
40883,bowl,orange,CL,NO
40884,maple_tree,lobster,CL,NO
40885,otter,trout,CL,NO
40886,telephone,raccoon,CL,NO
40887,road,man,CL,NO
40888,pine_tree,couch,CL,NO
40889,shark,table,CL,NO
40890,mountain,mountain,OL,YES
40891,poppy,leopard,CL,NO
40892,motorcycle,fox,CL,NO
40893,boy,skunk,CL,NO
40894,wolf,raccoon,CL,NO
40895,mushroom,snail,CL,NO
40896,squirrel,orange,CL,NO
40897,turtle,plate,CL,NO
40898,tractor,hamster,CL,NO
40899,otter,dolphin,CL,NO
40900,bed,crocodile,CL,NO
40901,can,caterpillar,CL,NO
40902,bottle,orange,OL,YES
40903,girl,trout,CL,NO
40904,streetcar,snake,CL,NO
40905,sunflower,chimpanzee,CL,NO
40906,ray,lawn_mower,CL,NO
40907,caterpillar,rabbit,CL,NO
40908,wardrobe,man,CL,NO
40909,clock,motorcycle,CL,NO
40910,girl,elephant,CL,NO
40911,lobster,streetcar,CL,NO
40912,house,poppy,CL,NO
40913,dinosaur,lamp,CL,NO
40914,leopard,television,CL,NO
40915,skyscraper,cattle,CL,NO
40916,shrew,turtle,CL,NO
40917,beaver,worm,CL,NO
40918,tractor,telephone,CL,NO
40919,beetle,fox,CL,NO
40920,streetcar,keyboard,CL,NO
40921,aquarium_fish,lion,CL,NO
40922,pine_tree,telephone,CL,NO
40923,spider,otter,CL,NO
40924,rocket,television,CL,NO
40925,mushroom,snake,CL,NO
40926,road,lawn_mower,CL,NO
40927,wardrobe,palm_tree,CL,NO
40928,apple,snake,CL,NO
40929,rocket,worm,CL,NO
40930,streetcar,lion,CL,NO
40931,kangaroo,sweet_pepper,CL,NO
40932,chair,maple_tree,CL,NO
40933,bed,orange,CL,NO
40934,trout,cattle,CL,NO
40935,chimpanzee,tiger,CL,NO
40936,woman,forest,CL,NO
40937,lion,rose,CL,NO
40938,bottle,sweet_pepper,OL,YES
40939,crab,apple,CL,NO
40940,rose,chimpanzee,CL,NO
40941,oak_tree,motorcycle,CL,NO
40942,lobster,plate,OL,YES
40943,train,cattle,CL,NO
40944,shark,cattle,CL,NO
40945,cockroach,palm_tree,CL,NO
40946,caterpillar,table,CL,NO
40947,sea,spider,CL,NO
40948,butterfly,motorcycle,CL,NO
40949,rocket,orchid,CL,NO
40950,pear,chimpanzee,CL,NO
40951,bicycle,camel,CL,NO
40952,sunflower,snail,CL,NO
40953,crocodile,trout,CL,NO
40954,rose,crab,CL,NO
40955,crocodile,bear,OL,YES
40956,lamp,wardrobe,CL,NO
40957,streetcar,oak_tree,CL,NO
40958,streetcar,oak_tree,CL,NO
40959,aquarium_fish,sea,OL,YES
40960,lamp,shark,CL,NO
40961,tank,sea,CL,NO
40962,pickup_truck,cup,CL,NO
40963,telephone,tiger,CL,NO
40964,wolf,crocodile,CL,NO
40965,streetcar,fox,CL,NO
40966,clock,chimpanzee,CL,NO
40967,beetle,snake,CL,NO
40968,dolphin,poppy,CL,NO
40969,castle,pear,CL,NO
40970,orange,wolf,CL,NO
40971,boy,oak_tree,CL,NO
40972,clock,wardrobe,CL,NO
40973,rabbit,shark,CL,NO
40974,mountain,table,CL,NO
40975,bowl,rabbit,CL,NO
40976,woman,porcupine,CL,NO
40977,chimpanzee,elephant,CL,NO
40978,cup,house,CL,NO
40979,wardrobe,man,CL,NO
40980,butterfly,bridge,CL,NO
40981,can,oak_tree,CL,NO
40982,bottle,woman,CL,NO
40983,bear,orchid,CL,NO
40984,rabbit,tiger,CL,NO
40985,pine_tree,mountain,OL,YES
40986,cloud,squirrel,CL,NO
40987,pear,bottle,CL,NO
40988,whale,poppy,CL,NO
40989,chair,butterfly,CL,NO
40990,hamster,hamster,OL,YES
40991,pickup_truck,snake,CL,NO
40992,bridge,crab,CL,NO
40993,camel,chair,CL,NO
40994,palm_tree,tulip,CL,NO
40995,chimpanzee,ray,CL,NO
40996,pear,beaver,CL,NO
40997,bowl,leopard,CL,NO
40998,snake,seal,CL,NO
40999,table,lizard,CL,NO
41000,couch,lobster,CL,NO
41001,aquarium_fish,cattle,CL,NO
41002,table,sweet_pepper,CL,NO
41003,oak_tree,crab,CL,NO
41004,hamster,pine_tree,CL,NO
41005,caterpillar,mouse,CL,NO
41006,poppy,otter,CL,NO
41007,pear,telephone,CL,NO
41008,dinosaur,clock,CL,NO
41009,woman,orchid,CL,NO
41010,dolphin,cloud,CL,NO
41011,palm_tree,woman,CL,NO
41012,dolphin,porcupine,CL,NO
41013,lobster,motorcycle,CL,NO
41014,clock,shark,CL,NO
41015,bee,shrew,OL,YES
41016,man,cup,CL,NO
41017,beetle,plate,CL,NO
41018,spider,shark,CL,NO
41019,dolphin,woman,CL,NO
41020,lawn_mower,train,CL,NO
41021,cup,girl,CL,NO
41022,mushroom,cup,CL,NO
41023,squirrel,clock,CL,NO
41024,dolphin,maple_tree,CL,NO
41025,lobster,lamp,OL,YES
41026,bottle,shark,CL,NO
41027,woman,pine_tree,CL,NO
41028,lobster,spider,CL,NO
41029,hamster,kangaroo,CL,NO
41030,baby,castle,CL,NO
41031,poppy,bowl,CL,NO
41032,aquarium_fish,train,CL,NO
41033,shark,bee,CL,NO
41034,tractor,cup,CL,NO
41035,oak_tree,caterpillar,CL,NO
41036,leopard,otter,CL,NO
41037,mountain,pickup_truck,CL,NO
41038,worm,squirrel,CL,NO
41039,flatfish,hamster,CL,NO
41040,porcupine,hamster,OL,YES
41041,bowl,rabbit,CL,NO
41042,tractor,camel,CL,NO
41043,motorcycle,plate,CL,NO
41044,motorcycle,cup,CL,NO
41045,television,bear,CL,NO
41046,sea,snail,CL,NO
41047,camel,lobster,CL,NO
41048,pickup_truck,porcupine,CL,NO
41049,bear,rabbit,CL,NO
41050,cockroach,sea,CL,NO
41051,skyscraper,television,CL,NO
41052,tulip,raccoon,CL,NO
41053,woman,spider,CL,NO
41054,chimpanzee,kangaroo,CL,NO
41055,maple_tree,crocodile,CL,NO
41056,tulip,raccoon,CL,NO
41057,cup,pickup_truck,CL,NO
41058,streetcar,boy,CL,NO
41059,bottle,mouse,CL,NO
41060,wardrobe,plate,CL,NO
41061,orchid,bed,OL,YES
41062,bus,mountain,CL,NO
41063,willow_tree,tractor,CL,NO
41064,skyscraper,whale,CL,NO
41065,cup,wolf,CL,NO
41066,oak_tree,raccoon,CL,NO
41067,bowl,bottle,CL,NO
41068,orchid,apple,CL,NO
41069,tulip,cattle,CL,NO
41070,flatfish,pear,CL,NO
41071,beetle,pine_tree,CL,NO
41072,camel,sea,CL,NO
41073,maple_tree,lobster,CL,NO
41074,lamp,possum,CL,NO
41075,cattle,crocodile,CL,NO
41076,butterfly,pickup_truck,CL,NO
41077,bed,lobster,CL,NO
41078,spider,cattle,CL,NO
41079,table,wardrobe,CL,NO
41080,butterfly,snail,CL,NO
41081,cockroach,table,CL,NO
41082,girl,seal,CL,NO
41083,bear,trout,CL,NO
41084,rocket,man,CL,NO
41085,can,aquarium_fish,CL,NO
41086,motorcycle,shark,CL,NO
41087,couch,cattle,CL,NO
41088,crocodile,beetle,CL,NO
41089,oak_tree,girl,CL,NO
41090,castle,lion,CL,NO
41091,snail,leopard,CL,NO
41092,chimpanzee,pine_tree,CL,NO
41093,fox,lion,CL,NO
41094,caterpillar,house,CL,NO
41095,baby,turtle,CL,NO
41096,lawn_mower,cup,CL,NO
41097,wolf,bus,CL,NO
41098,squirrel,rabbit,CL,NO
41099,shrew,lamp,CL,NO
41100,beetle,shrew,CL,NO
41101,dolphin,butterfly,CL,NO
41102,maple_tree,motorcycle,CL,NO
41103,turtle,tiger,CL,NO
41104,poppy,wolf,CL,NO
41105,train,shark,CL,NO
41106,woman,bowl,CL,NO
41107,orchid,dinosaur,CL,NO
41108,tiger,clock,CL,NO
41109,pine_tree,sunflower,CL,NO
41110,skyscraper,bus,CL,NO
41111,plain,snail,CL,NO
41112,streetcar,lawn_mower,CL,NO
41113,boy,apple,CL,NO
41114,aquarium_fish,dinosaur,CL,NO
41115,orange,lizard,CL,NO
41116,raccoon,beaver,CL,NO
41117,maple_tree,possum,CL,NO
41118,spider,cockroach,OL,YES
41119,baby,shrew,CL,NO
41120,mouse,trout,CL,NO
41121,shark,tulip,CL,NO
41122,plate,bowl,OL,YES
41123,shark,crocodile,CL,NO
41124,sweet_pepper,rose,CL,NO
41125,bridge,man,CL,NO
41126,bear,ray,CL,NO
41127,rocket,lizard,CL,NO
41128,bear,lawn_mower,CL,NO
41129,telephone,whale,CL,NO
41130,turtle,forest,CL,NO
41131,mushroom,castle,CL,NO
41132,tank,aquarium_fish,CL,NO
41133,wardrobe,snake,CL,NO
41134,train,poppy,CL,NO
41135,tank,whale,CL,NO
41136,bee,beetle,OL,YES
41137,boy,table,CL,NO
41138,bridge,lamp,CL,NO
41139,bear,motorcycle,CL,NO
41140,tractor,shrew,CL,NO
41141,aquarium_fish,table,CL,NO
41142,tractor,plain,CL,NO
41143,rocket,fox,CL,NO
41144,motorcycle,raccoon,CL,NO
41145,elephant,squirrel,CL,NO
41146,turtle,plate,CL,NO
41147,man,house,CL,NO
41148,bridge,pickup_truck,CL,NO
41149,mouse,possum,OL,YES
41150,skunk,sunflower,CL,NO
41151,cup,pear,CL,NO
41152,rose,bee,CL,NO
41153,leopard,girl,CL,NO
41154,possum,tank,CL,NO
41155,train,tulip,CL,NO
41156,boy,worm,CL,NO
41157,kangaroo,bicycle,CL,NO
41158,kangaroo,castle,CL,NO
41159,oak_tree,shrew,CL,NO
41160,butterfly,orchid,CL,NO
41161,clock,willow_tree,CL,NO
41162,worm,plain,OL,YES
41163,oak_tree,cockroach,CL,NO
41164,snake,lizard,CL,NO
41165,caterpillar,worm,OL,YES
41166,rocket,beetle,CL,NO
41167,rose,bridge,CL,NO
41168,bottle,whale,CL,NO
41169,hamster,crab,CL,NO
41170,fox,crab,CL,NO
41171,maple_tree,beetle,CL,NO
41172,apple,turtle,CL,NO
41173,dinosaur,keyboard,CL,NO
41174,tractor,tractor,OL,YES
41175,shark,apple,CL,NO
41176,whale,dolphin,OL,YES
41177,cockroach,tank,CL,NO
41178,lamp,whale,CL,NO
41179,butterfly,shark,CL,NO
41180,motorcycle,otter,CL,NO
41181,sunflower,squirrel,CL,NO
41182,orchid,cattle,CL,NO
41183,plate,dolphin,CL,NO
41184,forest,motorcycle,CL,NO
41185,clock,cloud,CL,NO
41186,forest,clock,CL,NO
41187,telephone,crocodile,CL,NO
41188,seal,skyscraper,CL,NO
41189,man,baby,CL,NO
41190,snake,rose,CL,NO
41191,willow_tree,rocket,CL,NO
41192,streetcar,lizard,CL,NO
41193,elephant,girl,CL,NO
41194,boy,turtle,CL,NO
41195,crab,beetle,OL,YES
41196,keyboard,plain,OL,YES
41197,skyscraper,lion,CL,NO
41198,skunk,flatfish,CL,NO
41199,house,trout,CL,NO
41200,shark,streetcar,CL,NO
41201,bottle,pine_tree,CL,NO
41202,lobster,keyboard,CL,NO
41203,camel,aquarium_fish,CL,NO
41204,maple_tree,pear,CL,NO
41205,seal,woman,OL,YES
41206,sweet_pepper,skyscraper,CL,NO
41207,seal,wolf,CL,NO
41208,seal,couch,CL,NO
41209,chair,bridge,CL,NO
41210,lamp,table,CL,NO
41211,cloud,rabbit,CL,NO
41212,rabbit,bowl,CL,NO
41213,beetle,keyboard,CL,NO
41214,willow_tree,apple,CL,NO
41215,pickup_truck,lamp,OL,YES
41216,seal,snake,CL,NO
41217,mouse,lamp,CL,NO
41218,oak_tree,sweet_pepper,CL,NO
41219,caterpillar,sweet_pepper,CL,NO
41220,shrew,rose,CL,NO
41221,sunflower,couch,CL,NO
41222,lawn_mower,house,CL,NO
41223,hamster,shrew,CL,NO
41224,skunk,house,CL,NO
41225,poppy,kangaroo,CL,NO
41226,trout,crab,CL,NO
41227,wolf,fox,OL,YES
41228,mountain,can,CL,NO
41229,mouse,hamster,OL,YES
41230,pear,television,CL,NO
41231,sweet_pepper,sea,CL,NO
41232,bottle,shark,CL,NO
41233,raccoon,chair,CL,NO
41234,wardrobe,skunk,CL,NO
41235,chair,pine_tree,CL,NO
41236,rabbit,lamp,CL,NO
41237,dolphin,sea,OL,YES
41238,seal,leopard,OL,YES
41239,rose,possum,CL,NO
41240,worm,mouse,CL,NO
41241,cloud,shrew,CL,NO
41242,apple,pine_tree,CL,NO
41243,cattle,telephone,CL,NO
41244,poppy,lizard,CL,NO
41245,bee,plain,CL,NO
41246,sea,caterpillar,CL,NO
41247,dolphin,woman,CL,NO
41248,apple,elephant,CL,NO
41249,couch,shark,CL,NO
41250,poppy,bee,CL,NO
41251,sea,sunflower,CL,NO
41252,mouse,crab,CL,NO
41253,plain,oak_tree,CL,NO
41254,orange,chimpanzee,CL,NO
41255,dinosaur,beetle,CL,NO
41256,chimpanzee,trout,CL,NO
41257,whale,bicycle,CL,NO
41258,bottle,pear,CL,NO
41259,apple,cloud,CL,NO
41260,bridge,mouse,CL,NO
41261,rocket,worm,CL,NO
41262,crocodile,pine_tree,CL,NO
41263,tractor,fox,CL,NO
41264,palm_tree,beaver,CL,NO
41265,poppy,baby,CL,NO
41266,baby,train,CL,NO
41267,lizard,sea,OL,YES
41268,palm_tree,cockroach,CL,NO
41269,porcupine,television,CL,NO
41270,bed,woman,CL,NO
41271,bottle,shark,CL,NO
41272,chair,shark,CL,NO
41273,cockroach,snail,CL,NO
41274,whale,plain,OL,YES
41275,dolphin,fox,CL,NO
41276,poppy,bicycle,CL,NO
41277,streetcar,otter,CL,NO
41278,worm,oak_tree,OL,YES
41279,ray,lion,CL,NO
41280,tiger,sea,CL,NO
41281,can,spider,CL,NO
41282,snail,telephone,CL,NO
41283,man,couch,CL,NO
41284,mushroom,pickup_truck,CL,NO
41285,beetle,aquarium_fish,CL,NO
41286,orange,rocket,CL,NO
41287,dinosaur,flatfish,CL,NO
41288,poppy,mouse,CL,NO
41289,seal,hamster,CL,NO
41290,fox,plate,CL,NO
41291,elephant,orange,CL,NO
41292,possum,bee,CL,NO
41293,willow_tree,skunk,CL,NO
41294,motorcycle,whale,CL,NO
41295,couch,wolf,CL,NO
41296,bowl,pear,CL,NO
41297,dolphin,road,CL,NO
41298,trout,possum,OL,YES
41299,lion,pine_tree,CL,NO
41300,maple_tree,crocodile,CL,NO
41301,lamp,streetcar,CL,NO
41302,caterpillar,butterfly,CL,NO
41303,sweet_pepper,willow_tree,CL,NO
41304,beaver,beetle,CL,NO
41305,lamp,baby,CL,NO
41306,motorcycle,bus,CL,NO
41307,pine_tree,oak_tree,OL,YES
41308,aquarium_fish,clock,CL,NO
41309,baby,mouse,CL,NO
41310,rose,pickup_truck,CL,NO
41311,man,trout,CL,NO
41312,castle,beaver,CL,NO
41313,pear,mountain,CL,NO
41314,trout,plain,OL,YES
41315,skyscraper,lamp,CL,NO
41316,pine_tree,flatfish,CL,NO
41317,shark,tulip,CL,NO
41318,bowl,oak_tree,CL,NO
41319,house,crocodile,CL,NO
41320,mountain,spider,CL,NO
41321,rabbit,skyscraper,CL,NO
41322,hamster,orchid,CL,NO
41323,willow_tree,bridge,CL,NO
41324,bed,girl,OL,YES
41325,bowl,lizard,CL,NO
41326,squirrel,crocodile,CL,NO
41327,dinosaur,caterpillar,CL,NO
41328,sea,sunflower,CL,NO
41329,tulip,couch,CL,NO
41330,train,apple,CL,NO
41331,skunk,plate,CL,NO
41332,skunk,shrew,CL,NO
41333,streetcar,raccoon,CL,NO
41334,porcupine,whale,CL,NO
41335,baby,pear,CL,NO
41336,train,aquarium_fish,CL,NO
41337,snake,ray,OL,YES
41338,worm,shrew,CL,NO
41339,kangaroo,elephant,CL,NO
41340,dinosaur,crab,CL,NO
41341,keyboard,snail,CL,NO
41342,skyscraper,mouse,CL,NO
41343,bicycle,bicycle,OL,YES
41344,caterpillar,maple_tree,OL,YES
41345,oak_tree,telephone,CL,NO
41346,maple_tree,bridge,CL,NO
41347,lawn_mower,keyboard,CL,NO
41348,tiger,skunk,CL,NO
41349,crab,snake,CL,NO
41350,snail,telephone,CL,NO
41351,cockroach,raccoon,CL,NO
41352,aquarium_fish,leopard,CL,NO
41353,flatfish,orange,CL,NO
41354,squirrel,orchid,CL,NO
41355,girl,mushroom,CL,NO
41356,aquarium_fish,man,CL,NO
41357,leopard,otter,CL,NO
41358,bus,baby,CL,NO
41359,lawn_mower,wolf,CL,NO
41360,telephone,chair,CL,NO
41361,bridge,bus,CL,NO
41362,flatfish,man,CL,NO
41363,orange,cockroach,CL,NO
41364,plate,chair,CL,NO
41365,orange,worm,CL,NO
41366,butterfly,trout,CL,NO
41367,cattle,can,CL,NO
41368,wolf,maple_tree,CL,NO
41369,snail,road,CL,NO
41370,beetle,wolf,CL,NO
41371,house,lawn_mower,CL,NO
41372,poppy,cattle,CL,NO
41373,snail,rocket,CL,NO
41374,chimpanzee,motorcycle,CL,NO
41375,porcupine,flatfish,CL,NO
41376,bottle,poppy,CL,NO
41377,lamp,plain,CL,NO
41378,mushroom,train,CL,NO
41379,table,spider,CL,NO
41380,lobster,television,CL,NO
41381,dolphin,orange,CL,NO
41382,can,butterfly,CL,NO
41383,keyboard,baby,CL,NO
41384,lobster,motorcycle,CL,NO
41385,baby,man,CL,NO
41386,girl,keyboard,CL,NO
41387,train,ray,CL,NO
41388,road,cattle,CL,NO
41389,bowl,dolphin,CL,NO
41390,lawn_mower,tiger,OL,YES
41391,baby,boy,OL,YES
41392,ray,keyboard,CL,NO
41393,girl,bed,CL,NO
41394,crab,rabbit,CL,NO
41395,kangaroo,cloud,CL,NO
41396,pear,table,CL,NO
41397,train,shrew,CL,NO
41398,tulip,apple,CL,NO
41399,couch,castle,CL,NO
41400,rocket,camel,CL,NO
41401,pickup_truck,lobster,CL,NO
41402,woman,sunflower,CL,NO
41403,beaver,cattle,CL,NO
41404,table,ray,CL,NO
41405,caterpillar,maple_tree,CL,NO
41406,snake,rocket,CL,NO
41407,woman,ray,CL,NO
41408,whale,cockroach,CL,NO
41409,beetle,poppy,CL,NO
41410,orchid,bee,CL,NO
41411,lobster,orchid,CL,NO
41412,pear,chair,OL,YES
41413,clock,keyboard,CL,NO
41414,porcupine,willow_tree,OL,YES
41415,spider,lobster,CL,NO
41416,tiger,spider,CL,NO
41417,rabbit,shark,CL,NO
41418,porcupine,boy,CL,NO
41419,dinosaur,poppy,CL,NO
41420,butterfly,snail,CL,NO
41421,poppy,maple_tree,CL,NO
41422,plate,spider,CL,NO
41423,sweet_pepper,lobster,CL,NO
41424,orchid,lizard,CL,NO
41425,pine_tree,maple_tree,OL,YES
41426,elephant,table,CL,NO
41427,bed,plain,OL,YES
41428,chimpanzee,hamster,CL,NO
41429,lobster,turtle,CL,NO
41430,bowl,tractor,CL,NO
41431,chimpanzee,television,CL,NO
41432,bridge,bear,CL,NO
41433,poppy,forest,CL,NO
41434,pine_tree,cloud,OL,YES
41435,woman,boy,CL,NO
41436,pine_tree,elephant,CL,NO
41437,snake,forest,CL,NO
41438,lobster,fox,CL,NO
41439,motorcycle,baby,CL,NO
41440,trout,pear,CL,NO
41441,road,sea,OL,YES
41442,skyscraper,motorcycle,CL,NO
41443,table,bed,CL,NO
41444,streetcar,orange,CL,NO
41445,shrew,skyscraper,CL,NO
41446,bear,squirrel,CL,NO
41447,wardrobe,bicycle,CL,NO
41448,squirrel,lamp,CL,NO
41449,chair,pickup_truck,CL,NO
41450,cattle,beetle,CL,NO
41451,bowl,otter,CL,NO
41452,rose,caterpillar,CL,NO
41453,crab,cloud,CL,NO
41454,cloud,bed,CL,NO
41455,keyboard,turtle,CL,NO
41456,maple_tree,otter,CL,NO
41457,pickup_truck,whale,CL,NO
41458,elephant,bee,CL,NO
41459,bowl,bed,CL,NO
41460,lobster,woman,OL,YES
41461,bowl,apple,CL,NO
41462,mushroom,mushroom,OL,YES
41463,cockroach,plain,CL,NO
41464,house,dinosaur,CL,NO
41465,hamster,castle,CL,NO
41466,chair,baby,CL,NO
41467,train,bus,CL,NO
41468,castle,skyscraper,CL,NO
41469,squirrel,pear,CL,NO
41470,bear,bus,CL,NO
41471,tiger,beaver,CL,NO
41472,dolphin,cloud,CL,NO
41473,baby,crocodile,CL,NO
41474,lawn_mower,wolf,CL,NO
41475,skunk,bottle,CL,NO
41476,butterfly,beaver,CL,NO
41477,can,wardrobe,CL,NO
41478,bottle,spider,CL,NO
41479,raccoon,motorcycle,CL,NO
41480,possum,spider,CL,NO
41481,beaver,elephant,OL,YES
41482,porcupine,orange,CL,NO
41483,rose,pickup_truck,CL,NO
41484,can,shark,CL,NO
41485,wardrobe,mushroom,CL,NO
41486,spider,butterfly,CL,NO
41487,leopard,chimpanzee,CL,NO
41488,rose,chimpanzee,CL,NO
41489,skunk,cattle,CL,NO
41490,bed,castle,CL,NO
41491,snake,kangaroo,CL,NO
41492,lizard,rabbit,CL,NO
41493,road,telephone,CL,NO
41494,worm,plain,OL,YES
41495,elephant,lawn_mower,CL,NO
41496,dinosaur,clock,CL,NO
41497,spider,bowl,CL,NO
41498,bear,crocodile,CL,NO
41499,chair,fox,CL,NO
41500,woman,kangaroo,CL,NO
41501,tiger,streetcar,CL,NO
41502,elephant,bus,CL,NO
41503,sweet_pepper,spider,CL,NO
41504,squirrel,maple_tree,CL,NO
41505,crocodile,boy,CL,NO
41506,hamster,whale,CL,NO
41507,telephone,bear,CL,NO
41508,television,sweet_pepper,CL,NO
41509,bottle,poppy,CL,NO
41510,trout,pickup_truck,CL,NO
41511,raccoon,beetle,CL,NO
41512,dolphin,pine_tree,CL,NO
41513,oak_tree,sea,CL,NO
41514,mushroom,skyscraper,CL,NO
41515,bus,chimpanzee,CL,NO
41516,trout,caterpillar,CL,NO
41517,wolf,tiger,CL,NO
41518,lion,poppy,CL,NO
41519,poppy,willow_tree,CL,NO
41520,chair,crab,CL,NO
41521,maple_tree,mushroom,CL,NO
41522,dolphin,motorcycle,CL,NO
41523,elephant,hamster,CL,NO
41524,otter,leopard,OL,YES
41525,house,shark,CL,NO
41526,dinosaur,turtle,CL,NO
41527,porcupine,lawn_mower,CL,NO
41528,fox,tractor,CL,NO
41529,bee,turtle,CL,NO
41530,rocket,kangaroo,CL,NO
41531,sweet_pepper,television,CL,NO
41532,caterpillar,beaver,CL,NO
41533,house,keyboard,CL,NO
41534,woman,caterpillar,CL,NO
41535,can,ray,CL,NO
41536,girl,aquarium_fish,CL,NO
41537,woman,rabbit,CL,NO
41538,rose,lamp,CL,NO
41539,bottle,plate,CL,NO
41540,butterfly,bicycle,CL,NO
41541,palm_tree,rabbit,CL,NO
41542,beaver,oak_tree,OL,YES
41543,bowl,bus,CL,NO
41544,mushroom,bus,CL,NO
41545,wolf,keyboard,CL,NO
41546,table,pear,CL,NO
41547,sunflower,kangaroo,CL,NO
41548,bicycle,orange,OL,YES
41549,streetcar,kangaroo,CL,NO
41550,baby,whale,CL,NO
41551,cup,apple,CL,NO
41552,turtle,poppy,CL,NO
41553,palm_tree,cup,CL,NO
41554,dolphin,otter,CL,NO
41555,poppy,cup,OL,YES
41556,lion,pear,CL,NO
41557,beaver,oak_tree,CL,NO
41558,apple,snail,CL,NO
41559,lion,rose,CL,NO
41560,worm,maple_tree,CL,NO
41561,bridge,wolf,CL,NO
41562,bed,couch,CL,NO
41563,table,plate,OL,YES
41564,spider,sea,CL,NO
41565,keyboard,leopard,CL,NO
41566,rose,raccoon,CL,NO
41567,table,lawn_mower,CL,NO
41568,crab,cattle,CL,NO
41569,bee,skyscraper,CL,NO
41570,clock,oak_tree,CL,NO
41571,cup,pine_tree,CL,NO
41572,snail,chair,CL,NO
41573,pear,bus,CL,NO
41574,pickup_truck,plain,OL,YES
41575,seal,cloud,OL,YES
41576,caterpillar,mountain,CL,NO
41577,aquarium_fish,rocket,CL,NO
41578,skunk,wolf,CL,NO
41579,snail,telephone,CL,NO
41580,skunk,crocodile,CL,NO
41581,lobster,keyboard,CL,NO
41582,apple,bottle,CL,NO
41583,ray,crocodile,CL,NO
41584,rocket,caterpillar,CL,NO
41585,dinosaur,kangaroo,CL,NO
41586,train,orange,CL,NO
