index,true_label,random_label,predicted,raw_answer
41277,specialized utility vehicles,aquatic_mammals,CL,NO
41278,non-insect_invertebrates,trees,CL,NO
41279,fish,large_carnivores,CL,NO
41280,large_carnivores,large_natural_outdoor_scenes,OL,YES
41281,food_containers,non-insect_invertebrates,CL,NO
41282,non-insect_invertebrates,household_electrical_devices,CL,NO
41283,people,household_furniture,CL,NO
41284,fruit_and_vegetables,standard transportation vehicles,CL,NO
41285,insects,fish,CL,NO
41286,fruit_and_vegetables,specialized utility vehicles,CL,NO
41287,reptiles,fish,CL,NO
41288,flowers,small_mammals,CL,NO
41289,aquatic_mammals,small_mammals,OL,YES
41290,medium_mammals,food_containers,CL,NO
41291,large_omnivores_and_herbivores,fruit_and_vegetables,CL,NO
41292,medium_mammals,insects,CL,NO
41293,trees,medium_mammals,CL,NO
41294,standard transportation vehicles,aquatic_mammals,CL,NO
41295,household_furniture,large_carnivores,CL,NO
41296,food_containers,fruit_and_vegetables,CL,NO
41297,aquatic_mammals,large_man-made_outdoor_things,CL,NO
41298,fish,medium_mammals,CL,NO
41299,large_carnivores,trees,CL,NO
41300,trees,reptiles,CL,NO
41301,household_electrical_devices,specialized utility vehicles,CL,NO
41302,insects,insects,CL,NO
41303,fruit_and_vegetables,trees,CL,NO
41304,aquatic_mammals,insects,CL,NO
41305,household_electrical_devices,people,CL,NO
41306,standard transportation vehicles,standard transportation vehicles,OL,YES
41307,trees,trees,OL,YES
41308,fish,household_electrical_devices,CL,NO
41309,people,small_mammals,OL,YES
41310,flowers,standard transportation vehicles,CL,NO
41311,people,fish,CL,NO
41312,large_man-made_outdoor_things,aquatic_mammals,CL,NO
41313,fruit_and_vegetables,large_natural_outdoor_scenes,CL,NO
41314,fish,large_natural_outdoor_scenes,OL,YES
41315,large_man-made_outdoor_things,household_electrical_devices,CL,NO
41316,trees,fish,CL,NO
41317,fish,flowers,CL,NO
41318,food_containers,trees,CL,NO
41319,large_man-made_outdoor_things,reptiles,CL,NO
41320,large_natural_outdoor_scenes,non-insect_invertebrates,CL,NO
41321,small_mammals,large_man-made_outdoor_things,CL,NO
41322,small_mammals,flowers,CL,NO
41323,trees,large_man-made_outdoor_things,CL,NO
41324,household_furniture,people,CL,NO
41325,food_containers,reptiles,CL,NO
41326,small_mammals,reptiles,CL,NO
41327,reptiles,insects,CL,NO
41328,large_natural_outdoor_scenes,flowers,CL,NO
41329,flowers,household_furniture,CL,NO
41330,standard transportation vehicles,fruit_and_vegetables,CL,NO
41331,medium_mammals,food_containers,CL,NO
41332,medium_mammals,small_mammals,CL,NO
41333,specialized utility vehicles,medium_mammals,CL,NO
41334,medium_mammals,aquatic_mammals,CL,NO
41335,people,fruit_and_vegetables,CL,NO
41336,standard transportation vehicles,fish,CL,NO
41337,reptiles,fish,CL,NO
41338,non-insect_invertebrates,small_mammals,CL,NO
41339,large_omnivores_and_herbivores,large_omnivores_and_herbivores,OL,YES
41340,reptiles,non-insect_invertebrates,CL,NO
41341,household_electrical_devices,non-insect_invertebrates,CL,NO
41342,large_man-made_outdoor_things,small_mammals,CL,NO
41343,standard transportation vehicles,standard transportation vehicles,CL,NO
41344,insects,trees,OL,YES
41345,trees,household_electrical_devices,CL,NO
41346,trees,large_man-made_outdoor_things,CL,NO
41347,specialized utility vehicles,household_electrical_devices,OL,YES
41348,large_carnivores,medium_mammals,OL,YES
41349,non-insect_invertebrates,reptiles,CL,NO
41350,non-insect_invertebrates,household_electrical_devices,CL,NO
41351,insects,medium_mammals,CL,NO
41352,fish,large_carnivores,CL,NO
41353,fish,fruit_and_vegetables,CL,NO
41354,small_mammals,flowers,CL,NO
41355,people,fruit_and_vegetables,CL,NO
41356,fish,people,CL,NO
41357,large_carnivores,aquatic_mammals,CL,NO
41358,standard transportation vehicles,people,CL,NO
41359,specialized utility vehicles,large_carnivores,CL,NO
41360,household_electrical_devices,household_furniture,CL,NO
41361,large_man-made_outdoor_things,standard transportation vehicles,CL,NO
41362,fish,people,CL,NO
41363,fruit_and_vegetables,insects,CL,NO
41364,food_containers,household_furniture,CL,NO
41365,fruit_and_vegetables,non-insect_invertebrates,CL,NO
41366,insects,fish,CL,NO
41367,large_omnivores_and_herbivores,food_containers,CL,NO
41368,large_carnivores,trees,OL,YES
41369,non-insect_invertebrates,large_man-made_outdoor_things,CL,NO
41370,insects,large_carnivores,CL,NO
41371,large_man-made_outdoor_things,specialized utility vehicles,CL,NO
41372,flowers,large_omnivores_and_herbivores,CL,NO
41373,non-insect_invertebrates,specialized utility vehicles,CL,NO
41374,large_omnivores_and_herbivores,standard transportation vehicles,CL,NO
41375,medium_mammals,fish,CL,NO
41376,food_containers,flowers,CL,NO
41377,household_electrical_devices,large_natural_outdoor_scenes,CL,NO
41378,fruit_and_vegetables,standard transportation vehicles,CL,NO
41379,household_furniture,non-insect_invertebrates,CL,NO
41380,non-insect_invertebrates,household_electrical_devices,CL,NO
41381,aquatic_mammals,fruit_and_vegetables,CL,NO
41382,food_containers,insects,CL,NO
41383,household_electrical_devices,people,CL,NO
41384,non-insect_invertebrates,standard transportation vehicles,CL,NO
41385,people,people,OL,YES
41386,people,household_electrical_devices,CL,NO
41387,standard transportation vehicles,fish,CL,NO
41388,large_man-made_outdoor_things,large_omnivores_and_herbivores,CL,NO
41389,food_containers,aquatic_mammals,CL,NO
41390,specialized utility vehicles,large_carnivores,CL,NO
41391,people,people,OL,YES
41392,fish,household_electrical_devices,CL,NO
41393,people,household_furniture,CL,NO
41394,non-insect_invertebrates,small_mammals,OL,YES
41395,large_omnivores_and_herbivores,large_natural_outdoor_scenes,OL,YES
41396,fruit_and_vegetables,household_furniture,CL,NO
41397,standard transportation vehicles,small_mammals,CL,NO
41398,flowers,fruit_and_vegetables,CL,NO
41399,household_furniture,large_man-made_outdoor_things,CL,NO
41400,specialized utility vehicles,large_omnivores_and_herbivores,CL,NO
41401,standard transportation vehicles,non-insect_invertebrates,CL,NO
41402,people,flowers,CL,NO
41403,aquatic_mammals,large_omnivores_and_herbivores,OL,YES
41404,household_furniture,fish,CL,NO
41405,insects,trees,CL,NO
41406,reptiles,specialized utility vehicles,CL,NO
41407,people,fish,CL,NO
41408,aquatic_mammals,insects,CL,NO
41409,insects,flowers,CL,NO
41410,flowers,insects,CL,NO
41411,non-insect_invertebrates,flowers,CL,NO
41412,fruit_and_vegetables,household_furniture,OL,YES
41413,household_electrical_devices,household_electrical_devices,CL,NO
41414,medium_mammals,trees,CL,NO
41415,non-insect_invertebrates,non-insect_invertebrates,OL,YES
41416,large_carnivores,non-insect_invertebrates,CL,NO
41417,small_mammals,fish,CL,NO
41418,medium_mammals,people,CL,NO
41419,reptiles,flowers,CL,NO
41420,insects,non-insect_invertebrates,CL,NO
41421,flowers,trees,CL,NO
41422,food_containers,non-insect_invertebrates,CL,NO
41423,fruit_and_vegetables,non-insect_invertebrates,CL,NO
41424,flowers,reptiles,CL,NO
41425,trees,trees,OL,YES
41426,large_omnivores_and_herbivores,household_furniture,CL,NO
41427,household_furniture,large_natural_outdoor_scenes,CL,NO
41428,large_omnivores_and_herbivores,small_mammals,CL,NO
41429,non-insect_invertebrates,reptiles,OL,YES
41430,food_containers,specialized utility vehicles,CL,NO
41431,large_omnivores_and_herbivores,household_electrical_devices,CL,NO
41432,large_man-made_outdoor_things,large_carnivores,CL,NO
41433,flowers,large_natural_outdoor_scenes,OL,YES
41434,trees,large_natural_outdoor_scenes,OL,YES
41435,people,people,OL,YES
41436,trees,large_omnivores_and_herbivores,CL,NO
41437,reptiles,large_natural_outdoor_scenes,CL,NO
41438,non-insect_invertebrates,medium_mammals,CL,NO
41439,standard transportation vehicles,people,CL,NO
41440,fish,fruit_and_vegetables,CL,NO
41441,large_man-made_outdoor_things,large_natural_outdoor_scenes,OL,YES
41442,large_man-made_outdoor_things,standard transportation vehicles,CL,NO
41443,household_furniture,household_furniture,OL,YES
41444,specialized utility vehicles,fruit_and_vegetables,CL,NO
41445,small_mammals,large_man-made_outdoor_things,CL,NO
41446,large_carnivores,small_mammals,CL,NO
41447,household_furniture,standard transportation vehicles,CL,NO
41448,small_mammals,household_electrical_devices,CL,NO
41449,household_furniture,standard transportation vehicles,CL,NO
41450,large_omnivores_and_herbivores,insects,CL,NO
41451,food_containers,aquatic_mammals,CL,NO
41452,flowers,insects,CL,NO
41453,non-insect_invertebrates,large_natural_outdoor_scenes,CL,NO
41454,large_natural_outdoor_scenes,household_furniture,CL,NO
41455,household_electrical_devices,reptiles,CL,NO
41456,trees,aquatic_mammals,CL,NO
41457,standard transportation vehicles,aquatic_mammals,CL,NO
41458,large_omnivores_and_herbivores,insects,CL,NO
41459,food_containers,household_furniture,OL,YES
41460,non-insect_invertebrates,people,CL,NO
41461,food_containers,fruit_and_vegetables,CL,NO
41462,fruit_and_vegetables,fruit_and_vegetables,CL,NO
41463,insects,large_natural_outdoor_scenes,CL,NO
41464,large_man-made_outdoor_things,reptiles,CL,NO
41465,small_mammals,large_man-made_outdoor_things,CL,NO
41466,household_furniture,people,CL,NO
41467,standard transportation vehicles,standard transportation vehicles,OL,YES
41468,large_man-made_outdoor_things,large_man-made_outdoor_things,OL,YES
41469,small_mammals,fruit_and_vegetables,CL,NO
41470,large_carnivores,standard transportation vehicles,CL,NO
41471,large_carnivores,aquatic_mammals,CL,NO
41472,aquatic_mammals,large_natural_outdoor_scenes,OL,YES
41473,people,reptiles,CL,NO
41474,specialized utility vehicles,large_carnivores,CL,NO
41475,medium_mammals,food_containers,CL,NO
41476,insects,aquatic_mammals,CL,NO
41477,food_containers,household_furniture,CL,NO
41478,food_containers,non-insect_invertebrates,CL,NO
41479,medium_mammals,standard transportation vehicles,CL,NO
41480,medium_mammals,non-insect_invertebrates,OL,YES
41481,aquatic_mammals,large_omnivores_and_herbivores,OL,YES
41482,medium_mammals,fruit_and_vegetables,CL,NO
41483,flowers,standard transportation vehicles,CL,NO
41484,food_containers,fish,CL,NO
41485,household_furniture,fruit_and_vegetables,CL,NO
41486,non-insect_invertebrates,insects,CL,NO
41487,large_carnivores,large_omnivores_and_herbivores,OL,YES
41488,flowers,large_omnivores_and_herbivores,CL,NO
41489,medium_mammals,large_omnivores_and_herbivores,CL,NO
41490,household_furniture,large_man-made_outdoor_things,CL,NO
41491,reptiles,large_omnivores_and_herbivores,OL,YES
41492,reptiles,small_mammals,OL,YES
41493,large_man-made_outdoor_things,household_electrical_devices,CL,NO
41494,non-insect_invertebrates,large_natural_outdoor_scenes,OL,YES
41495,large_omnivores_and_herbivores,specialized utility vehicles,CL,NO
41496,reptiles,household_electrical_devices,CL,NO
41497,non-insect_invertebrates,food_containers,CL,NO
41498,large_carnivores,reptiles,CL,NO
41499,household_furniture,medium_mammals,CL,NO
41500,people,large_omnivores_and_herbivores,CL,NO
41501,large_carnivores,specialized utility vehicles,CL,NO
41502,large_omnivores_and_herbivores,standard transportation vehicles,CL,NO
41503,fruit_and_vegetables,non-insect_invertebrates,CL,NO
41504,small_mammals,trees,CL,NO
41505,reptiles,people,CL,NO
41506,small_mammals,aquatic_mammals,CL,NO
41507,household_electrical_devices,large_carnivores,CL,NO
41508,household_electrical_devices,fruit_and_vegetables,CL,NO
41509,food_containers,flowers,CL,NO
41510,fish,standard transportation vehicles,CL,NO
41511,medium_mammals,insects,CL,NO
41512,aquatic_mammals,trees,CL,NO
41513,trees,large_natural_outdoor_scenes,OL,YES
41514,fruit_and_vegetables,large_man-made_outdoor_things,CL,NO
41515,standard transportation vehicles,large_omnivores_and_herbivores,CL,NO
41516,fish,insects,CL,NO
41517,large_carnivores,large_carnivores,OL,YES
41518,large_carnivores,flowers,CL,NO
41519,flowers,trees,CL,NO
41520,household_furniture,non-insect_invertebrates,CL,NO
41521,trees,fruit_and_vegetables,CL,NO
41522,aquatic_mammals,standard transportation vehicles,CL,NO
41523,large_omnivores_and_herbivores,small_mammals,CL,NO
41524,aquatic_mammals,large_carnivores,OL,YES
41525,large_man-made_outdoor_things,fish,CL,NO
41526,reptiles,reptiles,OL,YES
41527,medium_mammals,specialized utility vehicles,CL,NO
41528,medium_mammals,specialized utility vehicles,CL,NO
41529,insects,reptiles,CL,NO
41530,specialized utility vehicles,large_omnivores_and_herbivores,CL,NO
41531,fruit_and_vegetables,household_electrical_devices,CL,NO
41532,insects,aquatic_mammals,CL,NO
41533,large_man-made_outdoor_things,household_electrical_devices,CL,NO
41534,people,insects,CL,NO
41535,food_containers,fish,CL,NO
41536,people,fish,CL,NO
41537,people,small_mammals,CL,NO
41538,flowers,household_electrical_devices,CL,NO
41539,food_containers,food_containers,CL,NO
41540,insects,standard transportation vehicles,CL,NO
41541,trees,small_mammals,CL,NO
41542,aquatic_mammals,trees,OL,YES
41543,food_containers,standard transportation vehicles,CL,NO
41544,fruit_and_vegetables,standard transportation vehicles,CL,NO
41545,large_carnivores,household_electrical_devices,CL,NO
41546,household_furniture,fruit_and_vegetables,CL,NO
41547,flowers,large_omnivores_and_herbivores,CL,NO
41548,standard transportation vehicles,fruit_and_vegetables,CL,NO
41549,specialized utility vehicles,large_omnivores_and_herbivores,CL,NO
41550,people,aquatic_mammals,CL,NO
41551,food_containers,fruit_and_vegetables,CL,NO
41552,reptiles,flowers,CL,NO
41553,trees,food_containers,CL,NO
41554,aquatic_mammals,aquatic_mammals,OL,YES
41555,flowers,food_containers,CL,NO
41556,large_carnivores,fruit_and_vegetables,CL,NO
41557,aquatic_mammals,trees,CL,NO
41558,fruit_and_vegetables,non-insect_invertebrates,CL,NO
41559,large_carnivores,flowers,CL,NO
41560,non-insect_invertebrates,trees,CL,NO
41561,large_man-made_outdoor_things,large_carnivores,CL,NO
41562,household_furniture,household_furniture,OL,YES
41563,household_furniture,food_containers,CL,NO
41564,non-insect_invertebrates,large_natural_outdoor_scenes,CL,NO
41565,household_electrical_devices,large_carnivores,CL,NO
41566,flowers,medium_mammals,CL,NO
41567,household_furniture,specialized utility vehicles,CL,NO
41568,non-insect_invertebrates,large_omnivores_and_herbivores,CL,NO
41569,insects,large_man-made_outdoor_things,CL,NO
41570,household_electrical_devices,trees,CL,NO
41571,food_containers,trees,CL,NO
41572,non-insect_invertebrates,household_furniture,CL,NO
41573,fruit_and_vegetables,standard transportation vehicles,CL,NO
41574,standard transportation vehicles,large_natural_outdoor_scenes,OL,YES
41575,aquatic_mammals,large_natural_outdoor_scenes,OL,YES
41576,insects,large_natural_outdoor_scenes,CL,NO
41577,fish,specialized utility vehicles,CL,NO
41578,medium_mammals,large_carnivores,CL,NO
41579,non-insect_invertebrates,household_electrical_devices,CL,NO
41580,medium_mammals,reptiles,CL,NO
41581,non-insect_invertebrates,household_electrical_devices,CL,NO
41582,fruit_and_vegetables,food_containers,CL,NO
41583,fish,reptiles,CL,NO
41584,specialized utility vehicles,insects,CL,NO
41585,reptiles,large_omnivores_and_herbivores,OL,YES
41586,standard transportation vehicles,fruit_and_vegetables,CL,NO
41587,household_furniture,large_natural_outdoor_scenes,CL,NO
41588,insects,aquatic_mammals,CL,NO
41589,large_omnivores_and_herbivores,household_electrical_devices,CL,NO
41590,non-insect_invertebrates,fish,CL,NO
41591,aquatic_mammals,large_natural_outdoor_scenes,CL,NO
41592,household_furniture,large_omnivores_and_herbivores,CL,NO
41593,small_mammals,fish,CL,NO
41594,fish,large_carnivores,CL,NO
41595,reptiles,standard transportation vehicles,CL,NO
41596,food_containers,large_natural_outdoor_scenes,CL,NO
41597,aquatic_mammals,small_mammals,OL,YES
41598,reptiles,non-insect_invertebrates,OL,YES
41599,flowers,large_carnivores,CL,NO
41600,food_containers,fruit_and_vegetables,CL,NO
41601,standard transportation vehicles,fish,CL,NO
41602,trees,non-insect_invertebrates,CL,NO
41603,flowers,specialized utility vehicles,CL,NO
41604,fish,small_mammals,CL,NO
41605,insects,aquatic_mammals,CL,NO
41606,specialized utility vehicles,people,CL,NO
41607,medium_mammals,fish,CL,NO
41608,fruit_and_vegetables,small_mammals,CL,NO
41609,fish,fish,OL,YES
41610,food_containers,food_containers,CL,NO
41611,food_containers,medium_mammals,CL,NO
41612,standard transportation vehicles,aquatic_mammals,CL,NO
41613,large_man-made_outdoor_things,household_furniture,CL,NO
41614,medium_mammals,people,CL,NO
41615,household_furniture,reptiles,CL,NO
41616,insects,insects,OL,YES
41617,people,fish,CL,NO
41618,large_man-made_outdoor_things,non-insect_invertebrates,CL,NO
41619,fruit_and_vegetables,large_natural_outdoor_scenes,CL,NO
41620,small_mammals,non-insect_invertebrates,OL,YES
41621,medium_mammals,small_mammals,OL,YES
41622,aquatic_mammals,large_omnivores_and_herbivores,CL,NO
41623,household_furniture,medium_mammals,CL,NO
41624,household_electrical_devices,household_furniture,CL,NO
41625,people,food_containers,CL,NO
41626,aquatic_mammals,trees,CL,NO
41627,flowers,small_mammals,CL,NO
41628,large_man-made_outdoor_things,standard transportation vehicles,CL,NO
41629,fish,large_natural_outdoor_scenes,OL,YES
41630,standard transportation vehicles,reptiles,CL,NO
41631,people,fruit_and_vegetables,CL,NO
41632,people,standard transportation vehicles,CL,NO
41633,specialized utility vehicles,non-insect_invertebrates,CL,NO
41634,food_containers,household_furniture,CL,NO
41635,aquatic_mammals,fish,OL,YES
41636,large_carnivores,small_mammals,CL,NO
41637,large_man-made_outdoor_things,medium_mammals,CL,NO
41638,large_carnivores,insects,CL,NO
41639,small_mammals,flowers,CL,NO
41640,large_man-made_outdoor_things,large_omnivores_and_herbivores,CL,NO
41641,specialized utility vehicles,trees,CL,NO
41642,trees,large_man-made_outdoor_things,CL,NO
41643,fish,non-insect_invertebrates,CL,NO
41644,non-insect_invertebrates,non-insect_invertebrates,CL,NO
41645,large_natural_outdoor_scenes,medium_mammals,CL,NO
41646,household_furniture,large_omnivores_and_herbivores,CL,NO
41647,insects,standard transportation vehicles,CL,NO
41648,fish,small_mammals,CL,NO
41649,reptiles,flowers,CL,NO
41650,insects,medium_mammals,OL,YES
41651,flowers,non-insect_invertebrates,CL,NO
41652,medium_mammals,small_mammals,OL,YES
41653,people,trees,CL,NO
41654,large_man-made_outdoor_things,specialized utility vehicles,CL,NO
41655,fish,large_natural_outdoor_scenes,CL,NO
41656,large_carnivores,food_containers,CL,NO
41657,trees,small_mammals,CL,NO
41658,household_furniture,household_electrical_devices,CL,NO
41659,household_furniture,fish,CL,NO
41660,people,flowers,CL,NO
41661,aquatic_mammals,non-insect_invertebrates,OL,YES
41662,trees,large_carnivores,CL,NO
41663,trees,reptiles,CL,NO
41664,fruit_and_vegetables,food_containers,CL,NO
41665,aquatic_mammals,large_omnivores_and_herbivores,CL,NO
41666,people,large_man-made_outdoor_things,CL,NO
41667,large_carnivores,aquatic_mammals,CL,NO
41668,household_electrical_devices,large_man-made_outdoor_things,CL,NO
41669,people,household_electrical_devices,CL,NO
41670,large_natural_outdoor_scenes,large_carnivores,CL,NO
41671,fruit_and_vegetables,household_furniture,CL,NO
41672,flowers,household_electrical_devices,CL,NO
41673,medium_mammals,large_man-made_outdoor_things,CL,NO
41674,aquatic_mammals,fruit_and_vegetables,CL,NO
41675,aquatic_mammals,aquatic_mammals,OL,YES
41676,large_natural_outdoor_scenes,small_mammals,CL,NO
41677,aquatic_mammals,specialized utility vehicles,CL,NO
41678,trees,reptiles,CL,NO
41679,non-insect_invertebrates,specialized utility vehicles,CL,NO
41680,large_man-made_outdoor_things,reptiles,CL,NO
41681,large_carnivores,medium_mammals,OL,YES
41682,fish,insects,CL,NO
41683,household_furniture,fruit_and_vegetables,CL,NO
41684,medium_mammals,large_omnivores_and_herbivores,OL,YES
41685,aquatic_mammals,people,CL,NO
41686,insects,trees,CL,NO
41687,small_mammals,non-insect_invertebrates,OL,YES
41688,household_electrical_devices,specialized utility vehicles,CL,NO
41689,people,household_electrical_devices,CL,NO
41690,large_omnivores_and_herbivores,large_man-made_outdoor_things,CL,NO
41691,fruit_and_vegetables,specialized utility vehicles,CL,NO
41692,medium_mammals,aquatic_mammals,OL,YES
41693,flowers,household_electrical_devices,CL,NO
41694,standard transportation vehicles,medium_mammals,CL,NO
41695,small_mammals,medium_mammals,OL,YES
41696,non-insect_invertebrates,fish,OL,YES
41697,fruit_and_vegetables,fruit_and_vegetables,OL,YES
41698,large_natural_outdoor_scenes,non-insect_invertebrates,CL,NO
41699,large_omnivores_and_herbivores,large_natural_outdoor_scenes,OL,YES
41700,non-insect_invertebrates,reptiles,CL,NO
41701,household_electrical_devices,large_man-made_outdoor_things,CL,NO
41702,fish,aquatic_mammals,CL,NO
41703,large_natural_outdoor_scenes,flowers,CL,NO
41704,large_omnivores_and_herbivores,standard transportation vehicles,CL,NO
41705,aquatic_mammals,fish,CL,NO
41706,fish,people,CL,NO
41707,specialized utility vehicles,aquatic_mammals,CL,NO
41708,fruit_and_vegetables,large_omnivores_and_herbivores,CL,NO
41709,large_man-made_outdoor_things,insects,CL,NO
41710,household_electrical_devices,flowers,CL,NO
41711,reptiles,household_furniture,CL,NO
41712,aquatic_mammals,aquatic_mammals,CL,NO
41713,fruit_and_vegetables,large_man-made_outdoor_things,CL,NO
41714,large_carnivores,medium_mammals,OL,YES
41715,large_natural_outdoor_scenes,large_carnivores,CL,NO
41716,large_man-made_outdoor_things,standard transportation vehicles,CL,NO
41717,insects,household_electrical_devices,CL,NO
41718,fish,trees,CL,NO
41719,flowers,food_containers,CL,NO
41720,large_natural_outdoor_scenes,food_containers,CL,NO
41721,fish,large_man-made_outdoor_things,CL,NO
41722,specialized utility vehicles,small_mammals,CL,NO
41723,reptiles,large_omnivores_and_herbivores,CL,NO
41724,food_containers,large_man-made_outdoor_things,CL,NO
41725,people,non-insect_invertebrates,CL,NO
41726,large_man-made_outdoor_things,specialized utility vehicles,CL,NO
41727,small_mammals,household_furniture,CL,NO
41728,specialized utility vehicles,medium_mammals,CL,NO
41729,fish,non-insect_invertebrates,OL,YES
41730,large_man-made_outdoor_things,large_omnivores_and_herbivores,CL,NO
41731,aquatic_mammals,standard transportation vehicles,CL,NO
41732,household_furniture,standard transportation vehicles,CL,NO
41733,people,standard transportation vehicles,CL,NO
41734,household_electrical_devices,household_furniture,CL,NO
41735,standard transportation vehicles,reptiles,CL,NO
41736,household_electrical_devices,food_containers,OL,YES
41737,small_mammals,large_natural_outdoor_scenes,OL,YES
41738,reptiles,reptiles,CL,NO
41739,flowers,flowers,OL,YES
41740,non-insect_invertebrates,specialized utility vehicles,CL,NO
41741,large_omnivores_and_herbivores,reptiles,CL,NO
41742,aquatic_mammals,fish,CL,NO
41743,large_omnivores_and_herbivores,aquatic_mammals,CL,NO
41744,standard transportation vehicles,medium_mammals,CL,NO
41745,large_carnivores,people,CL,NO
41746,people,trees,CL,NO
41747,aquatic_mammals,food_containers,CL,NO
41748,household_furniture,people,CL,NO
41749,specialized utility vehicles,standard transportation vehicles,CL,NO
41750,household_furniture,large_carnivores,CL,NO
41751,non-insect_invertebrates,insects,CL,NO
41752,household_furniture,flowers,CL,NO
41753,large_natural_outdoor_scenes,aquatic_mammals,CL,NO
41754,fruit_and_vegetables,specialized utility vehicles,CL,NO
41755,insects,fish,CL,NO
41756,household_electrical_devices,household_furniture,CL,NO
41757,trees,standard transportation vehicles,CL,NO
41758,aquatic_mammals,household_electrical_devices,CL,NO
41759,reptiles,medium_mammals,CL,NO
41760,fish,people,CL,NO
41761,large_man-made_outdoor_things,large_omnivores_and_herbivores,CL,NO
41762,fish,household_furniture,CL,NO
41763,trees,trees,OL,YES
41764,medium_mammals,specialized utility vehicles,CL,NO
41765,household_electrical_devices,fruit_and_vegetables,CL,NO
41766,food_containers,fruit_and_vegetables,CL,NO
41767,household_furniture,food_containers,CL,NO
41768,aquatic_mammals,standard transportation vehicles,CL,NO
41769,medium_mammals,flowers,CL,NO
41770,insects,specialized utility vehicles,CL,NO
41771,food_containers,small_mammals,CL,NO
41772,large_omnivores_and_herbivores,large_carnivores,OL,YES
41773,large_carnivores,reptiles,CL,NO
41774,fruit_and_vegetables,insects,CL,NO
41775,large_carnivores,standard transportation vehicles,CL,NO
41776,insects,specialized utility vehicles,CL,NO
41777,reptiles,insects,CL,NO
41778,flowers,people,CL,NO
41779,specialized utility vehicles,aquatic_mammals,CL,NO
41780,large_natural_outdoor_scenes,flowers,CL,NO
41781,large_carnivores,fish,CL,NO
41782,standard transportation vehicles,flowers,CL,NO
41783,medium_mammals,fish,CL,NO
41784,standard transportation vehicles,standard transportation vehicles,OL,YES
41785,insects,large_man-made_outdoor_things,CL,NO
41786,medium_mammals,flowers,CL,NO
41787,large_man-made_outdoor_things,specialized utility vehicles,CL,NO
41788,reptiles,medium_mammals,OL,YES
41789,aquatic_mammals,medium_mammals,OL,YES
41790,medium_mammals,large_man-made_outdoor_things,CL,NO
41791,household_electrical_devices,large_natural_outdoor_scenes,CL,NO
41792,fish,insects,CL,NO
41793,household_furniture,small_mammals,CL,NO
41794,non-insect_invertebrates,household_furniture,CL,NO
41795,food_containers,household_electrical_devices,CL,NO
41796,aquatic_mammals,medium_mammals,OL,YES
41797,household_electrical_devices,trees,CL,NO
41798,fruit_and_vegetables,household_electrical_devices,CL,NO
41799,fruit_and_vegetables,large_man-made_outdoor_things,CL,NO
41800,standard transportation vehicles,household_furniture,CL,NO
41801,medium_mammals,household_furniture,CL,NO
41802,large_natural_outdoor_scenes,fish,CL,NO
41803,fish,standard transportation vehicles,CL,NO
41804,small_mammals,reptiles,CL,NO
41805,reptiles,large_natural_outdoor_scenes,CL,NO
41806,small_mammals,flowers,CL,NO
41807,non-insect_invertebrates,large_carnivores,OL,YES
41808,large_omnivores_and_herbivores,non-insect_invertebrates,CL,NO
41809,specialized utility vehicles,non-insect_invertebrates,CL,NO
41810,fruit_and_vegetables,medium_mammals,CL,NO
41811,fruit_and_vegetables,large_natural_outdoor_scenes,CL,NO
41812,people,large_omnivores_and_herbivores,CL,NO
41813,medium_mammals,reptiles,CL,NO
41814,fish,aquatic_mammals,OL,YES
41815,people,food_containers,CL,NO
41816,large_omnivores_and_herbivores,aquatic_mammals,CL,NO
41817,large_natural_outdoor_scenes,food_containers,CL,NO
41818,fish,small_mammals,CL,NO
41819,fruit_and_vegetables,fish,CL,NO
41820,trees,fish,CL,NO
41821,reptiles,household_furniture,CL,NO
41822,reptiles,medium_mammals,OL,YES
41823,food_containers,large_man-made_outdoor_things,CL,NO
41824,fish,large_man-made_outdoor_things,CL,NO
41825,fruit_and_vegetables,trees,CL,NO
41826,fish,people,OL,YES
41827,large_man-made_outdoor_things,household_electrical_devices,CL,NO
41828,fish,household_furniture,CL,NO
41829,people,trees,CL,NO
41830,small_mammals,specialized utility vehicles,CL,NO
41831,medium_mammals,trees,OL,YES
41832,large_man-made_outdoor_things,large_man-made_outdoor_things,OL,YES
41833,specialized utility vehicles,non-insect_invertebrates,CL,NO
41834,reptiles,specialized utility vehicles,CL,NO
41835,standard transportation vehicles,household_electrical_devices,CL,NO
41836,large_natural_outdoor_scenes,large_omnivores_and_herbivores,CL,NO
41837,medium_mammals,standard transportation vehicles,CL,NO
41838,medium_mammals,large_natural_outdoor_scenes,OL,YES
41839,large_natural_outdoor_scenes,small_mammals,CL,NO
41840,large_omnivores_and_herbivores,large_carnivores,OL,YES
41841,large_carnivores,fruit_and_vegetables,CL,NO
41842,fish,insects,CL,NO
41843,trees,household_furniture,CL,NO
41844,standard transportation vehicles,reptiles,CL,NO
41845,small_mammals,flowers,CL,NO
41846,non-insect_invertebrates,aquatic_mammals,CL,NO
41847,large_natural_outdoor_scenes,non-insect_invertebrates,CL,NO
41848,standard transportation vehicles,small_mammals,CL,NO
41849,fish,insects,CL,NO
41850,standard transportation vehicles,household_electrical_devices,CL,NO
41851,specialized utility vehicles,food_containers,CL,NO
41852,household_electrical_devices,fruit_and_vegetables,CL,NO
41853,medium_mammals,fruit_and_vegetables,CL,NO
