index,true_label,candidate_labels,complementary_label
51333,1,"['tsu'; 'wo'; 'su']",wo
51334,3,"['o'; 'ma'; 'wo']",o
51335,2,"['wo'; 'ki'; 're']",re
51336,7,"['ya'; 'na'; 'tsu']",tsu
51337,9,"['ha'; 'na'; 'su']",na
51338,1,"['wo'; 'su'; 'tsu']",su
51339,0,"['ki'; 'na'; 'o']",na
51340,6,"['ma'; 're'; 'tsu']",tsu
51341,3,"['wo'; 'ma'; 'o']",o
51342,4,"['ki'; 'tsu'; 'o']",tsu
51343,4,"['o'; 'ki'; 'tsu']",tsu
51344,7,"['ya'; 'tsu'; 'na']",tsu
51345,4,"['tsu'; 'o'; 'ki']",o
51346,2,"['ki'; 're'; 'wo']",wo
51347,5,"['tsu'; 'o'; 're']",tsu
51348,5,"['re'; 'tsu'; 'o']",o
51349,0,"['o'; 'na'; 'ki']",na
51350,7,"['tsu'; 'ya'; 'na']",na
51351,5,"['re'; 'tsu'; 'o']",o
51352,2,"['ki'; 're'; 'wo']",wo
51353,7,"['na'; 'ya'; 'tsu']",tsu
51354,5,"['tsu'; 'o'; 're']",tsu
51355,7,"['tsu'; 'na'; 'ya']",na
51356,1,"['su'; 'wo'; 'tsu']",wo
51357,7,"['tsu'; 'ya'; 'na']",na
51358,5,"['tsu'; 'o'; 're']",o
51359,1,"['tsu'; 'wo'; 'su']",wo
51360,6,"['re'; 'tsu'; 'ma']",re
51361,1,"['tsu'; 'su'; 'wo']",wo
51362,1,"['tsu'; 'su'; 'wo']",wo
51363,6,"['tsu'; 'ma'; 're']",re
51364,8,"['o'; 'su'; 'ma']",su
51365,0,"['na'; 'ki'; 'o']",na
51366,5,"['re'; 'o'; 'tsu']",tsu
51367,4,"['o'; 'tsu'; 'ki']",tsu
51368,9,"['su'; 'na'; 'ha']",na
51369,9,"['ha'; 'su'; 'na']",na
51370,6,"['tsu'; 'ma'; 're']",re
51371,2,"['re'; 'ki'; 'wo']",wo
51372,7,"['tsu'; 'na'; 'ya']",na
51373,2,"['wo'; 'ki'; 're']",re
51374,2,"['wo'; 'ki'; 're']",re
51375,2,"['wo'; 'ki'; 're']",re
51376,5,"['tsu'; 're'; 'o']",re
51377,6,"['re'; 'tsu'; 'ma']",re
51378,7,"['na'; 'tsu'; 'ya']",ya
51379,0,"['ki'; 'o'; 'na']",na
51380,1,"['tsu'; 'su'; 'wo']",wo
51381,0,"['ki'; 'o'; 'na']",na
51382,0,"['na'; 'o'; 'ki']",na
51383,1,"['su'; 'tsu'; 'wo']",wo
51384,3,"['ma'; 'o'; 'wo']",o
51385,5,"['tsu'; 'o'; 're']",tsu
51386,2,"['wo'; 'ki'; 're']",wo
51387,5,"['re'; 'tsu'; 'o']",o
51388,9,"['su'; 'na'; 'ha']",na
51389,4,"['o'; 'tsu'; 'ki']",tsu
51390,1,"['tsu'; 'wo'; 'su']",wo
51391,6,"['ma'; 're'; 'tsu']",tsu
51392,5,"['tsu'; 'o'; 're']",re
51393,6,"['re'; 'ma'; 'tsu']",tsu
51394,8,"['ma'; 'su'; 'o']",o
51395,4,"['o'; 'tsu'; 'ki']",tsu
51396,6,"['re'; 'tsu'; 'ma']",tsu
51397,5,"['tsu'; 're'; 'o']",tsu
51398,1,"['tsu'; 'wo'; 'su']",wo
51399,3,"['ma'; 'wo'; 'o']",wo
51400,8,"['o'; 'su'; 'ma']",su
51401,7,"['ya'; 'na'; 'tsu']",tsu
51402,9,"['ha'; 'su'; 'na']",na
51403,7,"['tsu'; 'ya'; 'na']",ya
51404,9,"['ha'; 'su'; 'na']",na
51405,4,"['o'; 'tsu'; 'ki']",tsu
51406,9,"['su'; 'ha'; 'na']",na
51407,5,"['tsu'; 'o'; 're']",tsu
51408,5,"['re'; 'o'; 'tsu']",tsu
51409,0,"['na'; 'o'; 'ki']",na
51410,9,"['su'; 'ha'; 'na']",na
51411,3,"['wo'; 'ma'; 'o']",o
51412,9,"['na'; 'ha'; 'su']",na
51413,9,"['na'; 'ha'; 'su']",na
51414,0,"['ki'; 'o'; 'na']",na
51415,1,"['tsu'; 'wo'; 'su']",wo
51416,7,"['tsu'; 'na'; 'ya']",na
51417,2,"['wo'; 're'; 'ki']",re
51418,1,"['su'; 'tsu'; 'wo']",wo
51419,6,"['ma'; 're'; 'tsu']",tsu
51420,8,"['ma'; 'su'; 'o']",su
51421,1,"['wo'; 'su'; 'tsu']",su
51422,6,"['re'; 'tsu'; 'ma']",tsu
51423,1,"['tsu'; 'wo'; 'su']",wo
51424,5,"['o'; 'tsu'; 're']",re
51425,9,"['ha'; 'na'; 'su']",na
51426,9,"['ha'; 'su'; 'na']",na
51427,7,"['na'; 'ya'; 'tsu']",tsu
51428,4,"['ki'; 'o'; 'tsu']",tsu
51429,6,"['tsu'; 'ma'; 're']",re
51430,2,"['wo'; 'ki'; 're']",re
51431,1,"['su'; 'tsu'; 'wo']",wo
51432,9,"['na'; 'su'; 'ha']",na
51433,6,"['tsu'; 're'; 'ma']",tsu
51434,5,"['o'; 're'; 'tsu']",tsu
51435,5,"['re'; 'tsu'; 'o']",tsu
51436,5,"['o'; 'tsu'; 're']",tsu
51437,9,"['na'; 'su'; 'ha']",na
51438,0,"['ki'; 'na'; 'o']",na
51439,9,"['ha'; 'na'; 'su']",na
51440,1,"['su'; 'wo'; 'tsu']",wo
51441,9,"['na'; 'su'; 'ha']",na
51442,4,"['o'; 'ki'; 'tsu']",tsu
51443,3,"['o'; 'ma'; 'wo']",o
51444,9,"['na'; 'ha'; 'su']",ha
51445,2,"['ki'; 'wo'; 're']",wo
51446,0,"['o'; 'na'; 'ki']",na
51447,5,"['re'; 'tsu'; 'o']",o
51448,1,"['tsu'; 'wo'; 'su']",wo
51449,4,"['ki'; 'tsu'; 'o']",tsu
51450,3,"['ma'; 'o'; 'wo']",o
51451,8,"['ma'; 'su'; 'o']",o
51452,6,"['tsu'; 'ma'; 're']",re
51453,8,"['su'; 'ma'; 'o']",o
51454,4,"['ki'; 'tsu'; 'o']",tsu
51455,3,"['wo'; 'ma'; 'o']",o
51456,6,"['ma'; 're'; 'tsu']",tsu
51457,0,"['na'; 'ki'; 'o']",na
51458,2,"['wo'; 'ki'; 're']",re
51459,4,"['o'; 'tsu'; 'ki']",tsu
51460,9,"['su'; 'na'; 'ha']",na
51461,9,"['na'; 'ha'; 'su']",na
51462,2,"['wo'; 'ki'; 're']",re
51463,7,"['na'; 'tsu'; 'ya']",ya
51464,0,"['na'; 'o'; 'ki']",na
51465,3,"['wo'; 'ma'; 'o']",o
51466,1,"['tsu'; 'su'; 'wo']",wo
51467,9,"['na'; 'su'; 'ha']",na
51468,9,"['su'; 'ha'; 'na']",na
51469,4,"['tsu'; 'o'; 'ki']",o
51470,6,"['re'; 'ma'; 'tsu']",tsu
51471,6,"['ma'; 're'; 'tsu']",tsu
51472,0,"['ki'; 'na'; 'o']",na
51473,8,"['su'; 'ma'; 'o']",o
51474,6,"['tsu'; 're'; 'ma']",tsu
51475,4,"['tsu'; 'ki'; 'o']",o
51476,8,"['o'; 'ma'; 'su']",su
51477,4,"['o'; 'ki'; 'tsu']",tsu
51478,3,"['wo'; 'ma'; 'o']",o
51479,0,"['ki'; 'o'; 'na']",na
51480,6,"['tsu'; 're'; 'ma']",tsu
51481,0,"['na'; 'ki'; 'o']",na
51482,5,"['re'; 'o'; 'tsu']",tsu
51483,4,"['ki'; 'o'; 'tsu']",tsu
51484,0,"['ki'; 'na'; 'o']",na
51485,5,"['tsu'; 're'; 'o']",tsu
51486,8,"['o'; 'su'; 'ma']",ma
51487,3,"['o'; 'wo'; 'ma']",o
51488,2,"['wo'; 'ki'; 're']",re
51489,4,"['tsu'; 'ki'; 'o']",o
51490,5,"['re'; 'tsu'; 'o']",tsu
51491,8,"['o'; 'su'; 'ma']",ma
51492,4,"['o'; 'ki'; 'tsu']",tsu
51493,5,"['tsu'; 're'; 'o']",tsu
51494,3,"['o'; 'wo'; 'ma']",o
51495,9,"['su'; 'ha'; 'na']",na
51496,0,"['ki'; 'na'; 'o']",na
51497,9,"['na'; 'ha'; 'su']",na
51498,2,"['wo'; 'ki'; 're']",re
51499,0,"['na'; 'o'; 'ki']",na
51500,1,"['su'; 'wo'; 'tsu']",wo
51501,4,"['ki'; 'tsu'; 'o']",tsu
51502,5,"['tsu'; 'o'; 're']",o
51503,8,"['su'; 'o'; 'ma']",o
51504,2,"['wo'; 'ki'; 're']",re
51505,2,"['ki'; 're'; 'wo']",wo
51506,7,"['tsu'; 'na'; 'ya']",na
51507,6,"['ma'; 're'; 'tsu']",tsu
51508,2,"['re'; 'wo'; 'ki']",wo
51509,3,"['wo'; 'ma'; 'o']",o
51510,5,"['o'; 'tsu'; 're']",tsu
51511,4,"['ki'; 'o'; 'tsu']",tsu
51512,8,"['o'; 'ma'; 'su']",su
51513,7,"['tsu'; 'ya'; 'na']",ya
51514,5,"['re'; 'tsu'; 'o']",tsu
51515,2,"['re'; 'ki'; 'wo']",wo
51516,0,"['na'; 'o'; 'ki']",na
51517,0,"['o'; 'na'; 'ki']",na
51518,0,"['na'; 'ki'; 'o']",na
51519,5,"['tsu'; 're'; 'o']",tsu
51520,0,"['ki'; 'o'; 'na']",na
51521,0,"['o'; 'na'; 'ki']",na
51522,4,"['tsu'; 'o'; 'ki']",o
51523,5,"['o'; 're'; 'tsu']",tsu
51524,0,"['ki'; 'o'; 'na']",na
51525,1,"['wo'; 'tsu'; 'su']",wo
51526,9,"['ha'; 'na'; 'su']",na
51527,5,"['re'; 'tsu'; 'o']",o
51528,3,"['wo'; 'ma'; 'o']",o
51529,5,"['re'; 'tsu'; 'o']",o
51530,0,"['na'; 'o'; 'ki']",na
51531,2,"['wo'; 're'; 'ki']",re
51532,6,"['re'; 'ma'; 'tsu']",tsu
51533,4,"['ki'; 'tsu'; 'o']",tsu
51534,8,"['su'; 'ma'; 'o']",o
51535,1,"['wo'; 'tsu'; 'su']",wo
51536,0,"['ki'; 'o'; 'na']",na
51537,3,"['o'; 'ma'; 'wo']",o
51538,6,"['ma'; 'tsu'; 're']",re
51539,9,"['su'; 'ha'; 'na']",na
51540,4,"['tsu'; 'o'; 'ki']",o
51541,4,"['ki'; 'o'; 'tsu']",tsu
51542,6,"['ma'; 'tsu'; 're']",re
51543,1,"['tsu'; 'su'; 'wo']",wo
51544,7,"['ya'; 'tsu'; 'na']",tsu
51545,7,"['na'; 'ya'; 'tsu']",tsu
51546,8,"['o'; 'ma'; 'su']",su
51547,5,"['o'; 'tsu'; 're']",re
51548,1,"['su'; 'wo'; 'tsu']",wo
51549,5,"['re'; 'o'; 'tsu']",tsu
51550,5,"['tsu'; 're'; 'o']",tsu
51551,4,"['ki'; 'tsu'; 'o']",o
51552,8,"['o'; 'su'; 'ma']",ma
51553,9,"['su'; 'na'; 'ha']",na
51554,1,"['su'; 'tsu'; 'wo']",wo
51555,3,"['wo'; 'ma'; 'o']",o
51556,9,"['na'; 'ha'; 'su']",na
51557,0,"['ki'; 'na'; 'o']",na
51558,2,"['ki'; 're'; 'wo']",wo
51559,8,"['o'; 'su'; 'ma']",su
51560,3,"['ma'; 'o'; 'wo']",o
51561,5,"['o'; 'tsu'; 're']",tsu
51562,3,"['o'; 'ma'; 'wo']",o
51563,9,"['su'; 'na'; 'ha']",na
51564,5,"['o'; 're'; 'tsu']",tsu
51565,4,"['tsu'; 'o'; 'ki']",o
51566,5,"['tsu'; 'o'; 're']",tsu
51567,9,"['su'; 'ha'; 'na']",na
51568,9,"['na'; 'su'; 'ha']",na
51569,1,"['su'; 'wo'; 'tsu']",wo
51570,3,"['wo'; 'ma'; 'o']",o
51571,1,"['tsu'; 'wo'; 'su']",wo
51572,7,"['na'; 'tsu'; 'ya']",ya
51573,7,"['ya'; 'na'; 'tsu']",tsu
51574,0,"['o'; 'na'; 'ki']",na
51575,0,"['o'; 'ki'; 'na']",na
51576,4,"['o'; 'tsu'; 'ki']",tsu
51577,4,"['ki'; 'o'; 'tsu']",tsu
51578,5,"['re'; 'o'; 'tsu']",tsu
51579,3,"['o'; 'ma'; 'wo']",o
51580,0,"['ki'; 'o'; 'na']",na
51581,5,"['tsu'; 're'; 'o']",re
51582,6,"['re'; 'tsu'; 'ma']",re
51583,3,"['o'; 'wo'; 'ma']",o
51584,4,"['tsu'; 'ki'; 'o']",o
51585,7,"['na'; 'tsu'; 'ya']",ya
51586,4,"['o'; 'ki'; 'tsu']",tsu
51587,7,"['ya'; 'na'; 'tsu']",tsu
51588,8,"['su'; 'o'; 'ma']",o
51589,1,"['tsu'; 'su'; 'wo']",wo
51590,5,"['tsu'; 're'; 'o']",re
51591,6,"['tsu'; 're'; 'ma']",re
51592,8,"['o'; 'ma'; 'su']",su
51593,0,"['ki'; 'o'; 'na']",na
51594,0,"['na'; 'o'; 'ki']",na
51595,2,"['ki'; 'wo'; 're']",wo
51596,3,"['wo'; 'o'; 'ma']",o
51597,4,"['ki'; 'tsu'; 'o']",tsu
51598,9,"['na'; 'ha'; 'su']",na
51599,3,"['wo'; 'o'; 'ma']",o
51600,0,"['ki'; 'o'; 'na']",na
51601,0,"['na'; 'ki'; 'o']",na
51602,6,"['ma'; 'tsu'; 're']",re
51603,4,"['ki'; 'o'; 'tsu']",tsu
51604,1,"['tsu'; 'su'; 'wo']",wo
51605,0,"['ki'; 'o'; 'na']",na
51606,0,"['o'; 'ki'; 'na']",na
51607,8,"['su'; 'o'; 'ma']",o
51608,0,"['na'; 'o'; 'ki']",na
51609,1,"['wo'; 'tsu'; 'su']",tsu
51610,0,"['na'; 'ki'; 'o']",na
51611,7,"['na'; 'tsu'; 'ya']",ya
51612,6,"['tsu'; 'ma'; 're']",re
51613,7,"['na'; 'ya'; 'tsu']",tsu
51614,2,"['wo'; 'ki'; 're']",re
51615,3,"['ma'; 'o'; 'wo']",o
51616,6,"['re'; 'tsu'; 'ma']",tsu
51617,9,"['ha'; 'na'; 'su']",na
51618,7,"['na'; 'tsu'; 'ya']",ya
51619,9,"['ha'; 'na'; 'su']",na
51620,7,"['tsu'; 'na'; 'ya']",na
51621,3,"['wo'; 'ma'; 'o']",o
51622,9,"['su'; 'ha'; 'na']",na
51623,0,"['na'; 'ki'; 'o']",na
51624,1,"['wo'; 'tsu'; 'su']",tsu
51625,3,"['o'; 'ma'; 'wo']",o
51626,4,"['ki'; 'tsu'; 'o']",tsu
51627,3,"['ma'; 'wo'; 'o']",wo
51628,1,"['tsu'; 'su'; 'wo']",wo
51629,3,"['o'; 'wo'; 'ma']",o
51630,6,"['ma'; 're'; 'tsu']",tsu
51631,2,"['ki'; 'wo'; 're']",re
51632,6,"['ma'; 'tsu'; 're']",re
51633,2,"['ki'; 're'; 'wo']",wo
51634,6,"['tsu'; 'ma'; 're']",re
51635,9,"['na'; 'ha'; 'su']",na
51636,5,"['o'; 'tsu'; 're']",tsu
51637,3,"['o'; 'ma'; 'wo']",o
51638,4,"['tsu'; 'ki'; 'o']",tsu
51639,3,"['ma'; 'wo'; 'o']",wo
51640,3,"['wo'; 'ma'; 'o']",o
51641,7,"['ya'; 'na'; 'tsu']",tsu
51642,7,"['tsu'; 'na'; 'ya']",na
51643,0,"['o'; 'ki'; 'na']",na
51644,9,"['su'; 'ha'; 'na']",na
51645,1,"['tsu'; 'wo'; 'su']",wo
51646,3,"['ma'; 'wo'; 'o']",wo
51647,8,"['ma'; 'su'; 'o']",su
51648,7,"['na'; 'ya'; 'tsu']",tsu
51649,2,"['re'; 'ki'; 'wo']",wo
51650,4,"['o'; 'tsu'; 'ki']",ki
51651,6,"['re'; 'ma'; 'tsu']",tsu
51652,8,"['ma'; 'o'; 'su']",o
51653,9,"['ha'; 'na'; 'su']",na
51654,8,"['ma'; 'o'; 'su']",o
51655,7,"['tsu'; 'na'; 'ya']",na
51656,1,"['su'; 'wo'; 'tsu']",wo
51657,3,"['wo'; 'ma'; 'o']",o
51658,3,"['ma'; 'o'; 'wo']",o
51659,5,"['re'; 'o'; 'tsu']",tsu
51660,3,"['wo'; 'ma'; 'o']",o
51661,9,"['na'; 'ha'; 'su']",na
51662,6,"['re'; 'ma'; 'tsu']",tsu
51663,9,"['na'; 'ha'; 'su']",na
51664,6,"['ma'; 'tsu'; 're']",re
51665,4,"['o'; 'ki'; 'tsu']",tsu
51666,3,"['wo'; 'o'; 'ma']",o
51667,0,"['na'; 'o'; 'ki']",na
51668,3,"['o'; 'ma'; 'wo']",o
51669,4,"['tsu'; 'o'; 'ki']",o
51670,2,"['ki'; 'wo'; 're']",re
51671,7,"['tsu'; 'ya'; 'na']",ya
51672,5,"['tsu'; 'o'; 're']",tsu
51673,6,"['re'; 'tsu'; 'ma']",tsu
51674,4,"['ki'; 'o'; 'tsu']",tsu
51675,9,"['na'; 'su'; 'ha']",na
51676,3,"['wo'; 'o'; 'ma']",o
51677,6,"['tsu'; 're'; 'ma']",re
51678,0,"['ki'; 'na'; 'o']",na
51679,8,"['ma'; 'o'; 'su']",o
51680,6,"['re'; 'tsu'; 'ma']",tsu
51681,8,"['ma'; 'su'; 'o']",su
51682,1,"['tsu'; 'su'; 'wo']",wo
51683,3,"['o'; 'ma'; 'wo']",o
51684,8,"['su'; 'o'; 'ma']",o
51685,8,"['ma'; 'su'; 'o']",su
51686,4,"['ki'; 'o'; 'tsu']",tsu
51687,6,"['tsu'; 're'; 'ma']",re
51688,3,"['ma'; 'o'; 'wo']",o
51689,1,"['su'; 'tsu'; 'wo']",wo
51690,9,"['su'; 'na'; 'ha']",na
51691,6,"['re'; 'tsu'; 'ma']",re
51692,2,"['re'; 'wo'; 'ki']",wo
51693,9,"['su'; 'na'; 'ha']",na
51694,1,"['wo'; 'tsu'; 'su']",tsu
51695,3,"['ma'; 'wo'; 'o']",wo
51696,3,"['wo'; 'ma'; 'o']",o
51697,0,"['o'; 'ki'; 'na']",na
51698,6,"['ma'; 're'; 'tsu']",tsu
51699,4,"['tsu'; 'o'; 'ki']",o
51700,2,"['ki'; 'wo'; 're']",re
51701,6,"['re'; 'ma'; 'tsu']",tsu
51702,5,"['o'; 'tsu'; 're']",re
51703,2,"['wo'; 're'; 'ki']",re
51704,1,"['su'; 'wo'; 'tsu']",wo
51705,2,"['wo'; 'ki'; 're']",re
51706,8,"['su'; 'o'; 'ma']",o
51707,4,"['tsu'; 'o'; 'ki']",o
51708,0,"['ki'; 'na'; 'o']",na
51709,7,"['na'; 'ya'; 'tsu']",tsu
51710,4,"['tsu'; 'o'; 'ki']",o
51711,9,"['na'; 'su'; 'ha']",na
51712,0,"['ki'; 'o'; 'na']",na
51713,2,"['ki'; 'wo'; 're']",wo
51714,3,"['wo'; 'o'; 'ma']",o
51715,7,"['ya'; 'na'; 'tsu']",tsu
51716,1,"['su'; 'wo'; 'tsu']",su
51717,3,"['o'; 'ma'; 'wo']",o
51718,9,"['ha'; 'su'; 'na']",na
51719,1,"['su'; 'wo'; 'tsu']",wo
51720,5,"['re'; 'o'; 'tsu']",tsu
51721,3,"['wo'; 'o'; 'ma']",o
51722,8,"['su'; 'ma'; 'o']",o
51723,6,"['ma'; 're'; 'tsu']",tsu
51724,7,"['tsu'; 'ya'; 'na']",ya
51725,8,"['o'; 'su'; 'ma']",ma
51726,5,"['o'; 'tsu'; 're']",re
51727,2,"['ki'; 'wo'; 're']",re
51728,0,"['na'; 'ki'; 'o']",na
51729,4,"['o'; 'tsu'; 'ki']",tsu
51730,9,"['su'; 'ha'; 'na']",na
51731,9,"['su'; 'na'; 'ha']",na
51732,1,"['su'; 'tsu'; 'wo']",wo
51733,4,"['ki'; 'tsu'; 'o']",tsu
51734,3,"['o'; 'ma'; 'wo']",o
51735,5,"['o'; 'tsu'; 're']",tsu
51736,0,"['na'; 'ki'; 'o']",na
51737,3,"['ma'; 'o'; 'wo']",o
51738,9,"['na'; 'su'; 'ha']",na
51739,6,"['ma'; 'tsu'; 're']",re
51740,4,"['tsu'; 'ki'; 'o']",tsu
51741,9,"['na'; 'ha'; 'su']",na
51742,4,"['o'; 'tsu'; 'ki']",tsu
51743,7,"['na'; 'ya'; 'tsu']",tsu
51744,5,"['o'; 're'; 'tsu']",tsu
51745,2,"['wo'; 'ki'; 're']",re
51746,7,"['na'; 'ya'; 'tsu']",tsu
51747,4,"['tsu'; 'o'; 'ki']",o
51748,6,"['tsu'; 'ma'; 're']",re
51749,4,"['tsu'; 'o'; 'ki']",o
51750,3,"['o'; 'wo'; 'ma']",o
51751,4,"['tsu'; 'o'; 'ki']",o
51752,5,"['tsu'; 're'; 'o']",tsu
51753,5,"['tsu'; 're'; 'o']",tsu
51754,0,"['o'; 'ki'; 'na']",na
51755,2,"['wo'; 'ki'; 're']",re
51756,7,"['tsu'; 'ya'; 'na']",na
51757,6,"['re'; 'tsu'; 'ma']",tsu
51758,8,"['ma'; 'o'; 'su']",o
51759,1,"['tsu'; 'wo'; 'su']",wo
51760,4,"['tsu'; 'o'; 'ki']",o
51761,8,"['o'; 'ma'; 'su']",su
51762,0,"['ki'; 'o'; 'na']",na
51763,8,"['ma'; 'su'; 'o']",su
51764,8,"['o'; 'su'; 'ma']",ma
51765,5,"['tsu'; 're'; 'o']",re
51766,7,"['tsu'; 'na'; 'ya']",na
51767,3,"['ma'; 'wo'; 'o']",wo
51768,5,"['re'; 'tsu'; 'o']",o
51769,6,"['ma'; 're'; 'tsu']",tsu
51770,5,"['o'; 'tsu'; 're']",tsu
51771,7,"['na'; 'tsu'; 'ya']",ya
51772,1,"['wo'; 'su'; 'tsu']",su
51773,5,"['re'; 'o'; 'tsu']",tsu
51774,6,"['tsu'; 're'; 'ma']",re
51775,6,"['tsu'; 're'; 'ma']",re
51776,2,"['re'; 'ki'; 'wo']",wo
51777,5,"['re'; 'o'; 'tsu']",tsu
51778,8,"['ma'; 'su'; 'o']",o
51779,5,"['o'; 'tsu'; 're']",re
51780,5,"['o'; 're'; 'tsu']",tsu
51781,2,"['ki'; 're'; 'wo']",wo
51782,4,"['ki'; 'o'; 'tsu']",tsu
51783,1,"['wo'; 'su'; 'tsu']",su
51784,6,"['ma'; 'tsu'; 're']",re
51785,0,"['o'; 'ki'; 'na']",na
51786,5,"['tsu'; 're'; 'o']",re
51787,0,"['ki'; 'o'; 'na']",na
51788,2,"['re'; 'ki'; 'wo']",wo
51789,7,"['ya'; 'tsu'; 'na']",ya
51790,5,"['tsu'; 're'; 'o']",tsu
51791,8,"['o'; 'ma'; 'su']",su
51792,1,"['tsu'; 'wo'; 'su']",wo
51793,3,"['wo'; 'o'; 'ma']",o
51794,0,"['ki'; 'o'; 'na']",na
51795,3,"['o'; 'wo'; 'ma']",o
51796,5,"['tsu'; 'o'; 're']",re
51797,0,"['o'; 'ki'; 'na']",ki
51798,5,"['o'; 'tsu'; 're']",tsu
51799,5,"['re'; 'tsu'; 'o']",tsu
51800,9,"['su'; 'ha'; 'na']",na
51801,2,"['re'; 'wo'; 'ki']",wo
51802,2,"['ki'; 'wo'; 're']",wo
51803,2,"['re'; 'ki'; 'wo']",wo
51804,8,"['su'; 'ma'; 'o']",o
51805,6,"['re'; 'ma'; 'tsu']",tsu
51806,0,"['o'; 'na'; 'ki']",na
51807,2,"['wo'; 're'; 'ki']",re
51808,4,"['o'; 'ki'; 'tsu']",tsu
51809,7,"['na'; 'ya'; 'tsu']",tsu
51810,7,"['na'; 'tsu'; 'ya']",ya
51811,9,"['na'; 'su'; 'ha']",na
51812,4,"['o'; 'tsu'; 'ki']",tsu
51813,0,"['na'; 'o'; 'ki']",na
51814,5,"['re'; 'tsu'; 'o']",tsu
51815,9,"['na'; 'su'; 'ha']",na
51816,4,"['ki'; 'tsu'; 'o']",tsu
51817,7,"['ya'; 'tsu'; 'na']",tsu
51818,6,"['tsu'; 'ma'; 're']",re
51819,5,"['tsu'; 'o'; 're']",tsu
51820,5,"['tsu'; 're'; 'o']",tsu
51821,7,"['na'; 'tsu'; 'ya']",ya
51822,1,"['su'; 'tsu'; 'wo']",wo
51823,6,"['ma'; 're'; 'tsu']",tsu
51824,1,"['tsu'; 'wo'; 'su']",wo
51825,7,"['ya'; 'tsu'; 'na']",tsu
51826,9,"['su'; 'ha'; 'na']",na
51827,8,"['su'; 'ma'; 'o']",o
51828,6,"['re'; 'tsu'; 'ma']",tsu
51829,0,"['o'; 'ki'; 'na']",na
51830,6,"['ma'; 'tsu'; 're']",re
51831,2,"['ki'; 're'; 'wo']",wo
51832,3,"['o'; 'wo'; 'ma']",o
51833,6,"['ma'; 're'; 'tsu']",tsu
51834,8,"['ma'; 'su'; 'o']",su
51835,8,"['ma'; 'o'; 'su']",o
51836,9,"['ha'; 'na'; 'su']",na
51837,9,"['ha'; 'su'; 'na']",na
51838,1,"['tsu'; 'wo'; 'su']",wo
51839,0,"['ki'; 'na'; 'o']",na
51840,9,"['na'; 'ha'; 'su']",na
51841,0,"['na'; 'ki'; 'o']",na
51842,0,"['o'; 'na'; 'ki']",na
51843,2,"['re'; 'wo'; 'ki']",wo
51844,4,"['o'; 'ki'; 'tsu']",tsu
51845,3,"['o'; 'wo'; 'ma']",o
51846,8,"['su'; 'o'; 'ma']",o
51847,9,"['su'; 'ha'; 'na']",na
51848,0,"['na'; 'o'; 'ki']",na
51849,2,"['wo'; 'ki'; 're']",re
51850,6,"['re'; 'tsu'; 'ma']",re
51851,6,"['tsu'; 're'; 'ma']",re
51852,2,"['wo'; 'ki'; 're']",re
51853,0,"['o'; 'na'; 'ki']",na
51854,4,"['o'; 'tsu'; 'ki']",tsu
51855,3,"['o'; 'wo'; 'ma']",o
51856,1,"['wo'; 'su'; 'tsu']",su
51857,6,"['ma'; 'tsu'; 're']",re
51858,6,"['ma'; 're'; 'tsu']",tsu
51859,7,"['ya'; 'tsu'; 'na']",tsu
51860,8,"['o'; 'su'; 'ma']",su
51861,9,"['na'; 'su'; 'ha']",na
51862,8,"['ma'; 'o'; 'su']",o
51863,7,"['tsu'; 'na'; 'ya']",na
51864,4,"['ki'; 'o'; 'tsu']",tsu
51865,4,"['o'; 'ki'; 'tsu']",tsu
51866,8,"['ma'; 'o'; 'su']",su
51867,0,"['ki'; 'o'; 'na']",na
51868,3,"['ma'; 'o'; 'wo']",o
51869,3,"['o'; 'ma'; 'wo']",o
51870,0,"['ki'; 'o'; 'na']",na
51871,1,"['tsu'; 'wo'; 'su']",wo
51872,9,"['na'; 'ha'; 'su']",na
51873,9,"['su'; 'ha'; 'na']",na
51874,0,"['na'; 'o'; 'ki']",na
51875,3,"['o'; 'wo'; 'ma']",o
51876,2,"['wo'; 're'; 'ki']",re
51877,2,"['ki'; 'wo'; 're']",wo
51878,4,"['o'; 'tsu'; 'ki']",tsu
51879,9,"['ha'; 'na'; 'su']",na
51880,0,"['na'; 'ki'; 'o']",na
51881,0,"['o'; 'ki'; 'na']",na
51882,2,"['re'; 'wo'; 'ki']",wo
51883,3,"['wo'; 'ma'; 'o']",o
51884,9,"['ha'; 'na'; 'su']",na
51885,9,"['na'; 'su'; 'ha']",na
51886,6,"['ma'; 're'; 'tsu']",tsu
51887,1,"['wo'; 'su'; 'tsu']",su
51888,7,"['na'; 'ya'; 'tsu']",tsu
51889,3,"['wo'; 'ma'; 'o']",wo
51890,6,"['ma'; 're'; 'tsu']",tsu
51891,1,"['wo'; 'tsu'; 'su']",tsu
51892,7,"['tsu'; 'ya'; 'na']",ya
51893,3,"['wo'; 'ma'; 'o']",o
51894,8,"['su'; 'o'; 'ma']",o
51895,1,"['su'; 'wo'; 'tsu']",wo
51896,2,"['ki'; 'wo'; 're']",wo
51897,0,"['ki'; 'o'; 'na']",na
51898,6,"['tsu'; 're'; 'ma']",tsu
51899,7,"['na'; 'ya'; 'tsu']",tsu
51900,4,"['o'; 'ki'; 'tsu']",tsu
51901,2,"['ki'; 're'; 'wo']",wo
