index,true_label,candidate_labels,complementary_label
49593,5,"['ha'; 'na'; 'tsu'; 'su'; 'o']",na
49594,9,"['ki'; 'o'; 'ma'; 're'; 'na']",o
49595,9,"['o'; 'ma'; 'na'; 'ki'; 're']",re
49596,3,"['tsu'; 'ma'; 're'; 'ha'; 'o']",ha
49597,5,"['tsu'; 'su'; 'ha'; 'na'; 'o']",na
49598,3,"['o'; 'ma'; 'tsu'; 'ha'; 're']",ha
49599,9,"['ki'; 'ma'; 'o'; 'na'; 're']",na
49600,4,"['re'; 'ya'; 'ma'; 'na'; 'tsu']",tsu
49601,2,"['ki'; 'ma'; 'wo'; 'ya'; 'o']",wo
49602,9,"['re'; 'o'; 'na'; 'ki'; 'ma']",na
49603,4,"['ya'; 'na'; 'ma'; 'tsu'; 're']",tsu
49604,3,"['o'; 'ma'; 'ha'; 're'; 'tsu']",tsu
49605,8,"['ha'; 'wo'; 'tsu'; 'na'; 'o']",tsu
49606,3,"['ma'; 'tsu'; 're'; 'o'; 'ha']",ha
49607,2,"['ma'; 'ki'; 'ya'; 'wo'; 'o']",wo
49608,3,"['ma'; 're'; 'o'; 'ha'; 'tsu']",tsu
49609,9,"['ma'; 'ki'; 'na'; 're'; 'o']",ki
49610,0,"['na'; 'wo'; 'o'; 'ma'; 'ki']",na
49611,5,"['tsu'; 'su'; 'ha'; 'o'; 'na']",na
49612,6,"['ki'; 'su'; 'ha'; 'ya'; 'na']",na
49613,1,"['na'; 're'; 'su'; 'tsu'; 'ki']",su
49614,1,"['na'; 'tsu'; 'ki'; 're'; 'su']",ki
49615,4,"['re'; 'na'; 'tsu'; 'ma'; 'ya']",tsu
49616,6,"['ya'; 'na'; 'ha'; 'su'; 'ki']",na
49617,7,"['ma'; 'wo'; 'o'; 'ki'; 'su']",wo
49618,0,"['wo'; 'ma'; 'na'; 'o'; 'ki']",na
49619,9,"['na'; 'ki'; 'o'; 're'; 'ma']",na
49620,2,"['o'; 'ya'; 'wo'; 'ma'; 'ki']",o
49621,3,"['o'; 'ha'; 're'; 'ma'; 'tsu']",tsu
49622,3,"['ha'; 'ma'; 'o'; 're'; 'tsu']",tsu
49623,6,"['ki'; 'su'; 'na'; 'ya'; 'ha']",na
49624,9,"['ma'; 'na'; 'o'; 're'; 'ki']",na
49625,2,"['ki'; 'ma'; 'wo'; 'o'; 'ya']",wo
49626,7,"['ma'; 'o'; 'su'; 'wo'; 'ki']",ki
49627,5,"['tsu'; 'na'; 'su'; 'ha'; 'o']",na
49628,0,"['o'; 'wo'; 'na'; 'ma'; 'ki']",na
49629,0,"['na'; 'wo'; 'ki'; 'ma'; 'o']",na
49630,1,"['ki'; 'na'; 'tsu'; 're'; 'su']",na
49631,3,"['o'; 'tsu'; 'ha'; 'ma'; 're']",tsu
49632,1,"['re'; 'na'; 'tsu'; 'ki'; 'su']",tsu
49633,2,"['ki'; 'wo'; 'ya'; 'o'; 'ma']",o
49634,4,"['ya'; 're'; 'ma'; 'na'; 'tsu']",tsu
49635,4,"['na'; 'ya'; 're'; 'ma'; 'tsu']",tsu
49636,0,"['o'; 'ma'; 'ki'; 'na'; 'wo']",na
49637,8,"['na'; 'tsu'; 'ha'; 'wo'; 'o']",na
49638,7,"['su'; 'ma'; 'o'; 'ki'; 'wo']",o
49639,4,"['ma'; 're'; 'na'; 'ya'; 'tsu']",tsu
49640,1,"['su'; 'tsu'; 're'; 'ki'; 'na']",re
49641,4,"['tsu'; 're'; 'na'; 'ma'; 'ya']",na
49642,9,"['na'; 'ki'; 're'; 'o'; 'ma']",ki
49643,7,"['o'; 'ki'; 'wo'; 'ma'; 'su']",ki
49644,5,"['ha'; 'su'; 'o'; 'tsu'; 'na']",na
49645,6,"['ya'; 'ha'; 'su'; 'na'; 'ki']",na
49646,7,"['o'; 'wo'; 'su'; 'ki'; 'ma']",su
49647,6,"['ya'; 'ha'; 'na'; 'su'; 'ki']",na
49648,3,"['tsu'; 'o'; 'ma'; 're'; 'ha']",o
49649,1,"['tsu'; 'na'; 'su'; 're'; 'ki']",na
49650,4,"['tsu'; 'ma'; 'ya'; 'na'; 're']",na
49651,7,"['ma'; 'ki'; 'su'; 'o'; 'wo']",ki
49652,5,"['o'; 'tsu'; 'na'; 'ha'; 'su']",na
49653,3,"['o'; 'ma'; 'ha'; 're'; 'tsu']",tsu
49654,0,"['wo'; 'ki'; 'na'; 'ma'; 'o']",na
49655,4,"['re'; 'na'; 'tsu'; 'ma'; 'ya']",tsu
49656,2,"['ma'; 'ya'; 'wo'; 'o'; 'ki']",wo
49657,2,"['ya'; 'o'; 'ki'; 'ma'; 'wo']",o
49658,1,"['re'; 'su'; 'tsu'; 'na'; 'ki']",na
49659,1,"['re'; 'tsu'; 'ki'; 'su'; 'na']",tsu
49660,9,"['re'; 'ma'; 'ki'; 'na'; 'o']",na
49661,4,"['re'; 'na'; 'tsu'; 'ya'; 'ma']",tsu
49662,9,"['ki'; 'na'; 'o'; 'ma'; 're']",na
49663,0,"['wo'; 'o'; 'ki'; 'ma'; 'na']",na
49664,7,"['ki'; 'ma'; 'wo'; 'o'; 'su']",o
49665,4,"['tsu'; 'ya'; 'ma'; 're'; 'na']",na
49666,2,"['ki'; 'wo'; 'o'; 'ya'; 'ma']",wo
49667,2,"['ki'; 'wo'; 'o'; 'ya'; 'ma']",ma
49668,2,"['ma'; 'wo'; 'o'; 'ki'; 'ya']",wo
49669,9,"['na'; 'ma'; 'o'; 'ki'; 're']",na
49670,2,"['ma'; 'ki'; 'wo'; 'o'; 'ya']",ki
49671,9,"['ki'; 'o'; 're'; 'ma'; 'na']",na
49672,0,"['ki'; 'wo'; 'ma'; 'na'; 'o']",na
49673,4,"['ma'; 'ya'; 're'; 'tsu'; 'na']",tsu
49674,1,"['su'; 'ki'; 'na'; 'tsu'; 're']",re
49675,0,"['na'; 'wo'; 'ki'; 'ma'; 'o']",na
49676,1,"['tsu'; 'na'; 'su'; 're'; 'ki']",na
49677,4,"['ya'; 'tsu'; 'ma'; 'na'; 're']",tsu
49678,8,"['na'; 'o'; 'wo'; 'tsu'; 'ha']",ha
49679,8,"['ha'; 'na'; 'o'; 'wo'; 'tsu']",na
49680,2,"['ya'; 'ma'; 'wo'; 'ki'; 'o']",ki
49681,9,"['re'; 'ma'; 'o'; 'ki'; 'na']",na
49682,3,"['tsu'; 'o'; 're'; 'ma'; 'ha']",ha
49683,6,"['na'; 'ki'; 'ha'; 'su'; 'ya']",ki
49684,6,"['na'; 'ha'; 'ya'; 'ki'; 'su']",na
49685,8,"['ha'; 'wo'; 'na'; 'tsu'; 'o']",na
49686,5,"['ha'; 'o'; 'su'; 'na'; 'tsu']",na
49687,3,"['re'; 'o'; 'ma'; 'ha'; 'tsu']",tsu
49688,7,"['ma'; 'ki'; 'su'; 'o'; 'wo']",ki
49689,9,"['re'; 'ma'; 'ki'; 'o'; 'na']",na
49690,0,"['na'; 'ki'; 'wo'; 'ma'; 'o']",na
49691,6,"['ya'; 'su'; 'ki'; 'ha'; 'na']",na
49692,4,"['ma'; 'na'; 're'; 'tsu'; 'ya']",na
49693,0,"['na'; 'wo'; 'o'; 'ma'; 'ki']",na
49694,3,"['re'; 'ma'; 'o'; 'ha'; 'tsu']",tsu
49695,4,"['na'; 'ma'; 'tsu'; 'ya'; 're']",tsu
49696,4,"['na'; 'ya'; 're'; 'tsu'; 'ma']",tsu
49697,7,"['ma'; 'wo'; 'o'; 'ki'; 'su']",wo
49698,3,"['tsu'; 'ha'; 'o'; 'ma'; 're']",ha
49699,9,"['o'; 'ma'; 'na'; 're'; 'ki']",re
49700,1,"['su'; 'tsu'; 'ki'; 'na'; 're']",na
49701,0,"['o'; 'na'; 'wo'; 'ki'; 'ma']",na
49702,5,"['o'; 'na'; 'tsu'; 'ha'; 'su']",na
49703,1,"['re'; 'ki'; 'su'; 'tsu'; 'na']",na
49704,1,"['tsu'; 'ki'; 'su'; 're'; 'na']",ki
49705,3,"['re'; 'tsu'; 'ma'; 'ha'; 'o']",ha
49706,4,"['re'; 'ma'; 'tsu'; 'na'; 'ya']",na
49707,0,"['ma'; 'na'; 'ki'; 'wo'; 'o']",na
49708,7,"['o'; 'wo'; 'ki'; 'ma'; 'su']",ki
49709,8,"['ha'; 'tsu'; 'wo'; 'na'; 'o']",na
49710,4,"['na'; 'ma'; 're'; 'tsu'; 'ya']",tsu
49711,0,"['na'; 'o'; 'ma'; 'wo'; 'ki']",na
49712,8,"['ha'; 'o'; 'wo'; 'tsu'; 'na']",na
49713,7,"['ma'; 'su'; 'o'; 'wo'; 'ki']",ki
49714,9,"['ki'; 'na'; 're'; 'o'; 'ma']",na
49715,5,"['o'; 'su'; 'ha'; 'na'; 'tsu']",na
49716,8,"['na'; 'ha'; 'tsu'; 'o'; 'wo']",tsu
49717,1,"['su'; 'tsu'; 'na'; 'ki'; 're']",na
49718,9,"['ma'; 'ki'; 'na'; 'o'; 're']",ki
49719,3,"['ma'; 'ha'; 're'; 'o'; 'tsu']",tsu
49720,3,"['ma'; 'o'; 'tsu'; 're'; 'ha']",tsu
49721,0,"['ki'; 'na'; 'ma'; 'wo'; 'o']",na
49722,0,"['o'; 'ma'; 'wo'; 'ki'; 'na']",na
49723,5,"['na'; 'tsu'; 'ha'; 'o'; 'su']",na
49724,6,"['ya'; 'su'; 'ha'; 'na'; 'ki']",na
49725,0,"['ki'; 'na'; 'o'; 'wo'; 'ma']",na
49726,3,"['ha'; 'o'; 're'; 'tsu'; 'ma']",tsu
49727,0,"['ki'; 'ma'; 'wo'; 'o'; 'na']",na
49728,6,"['ya'; 'ha'; 'na'; 'su'; 'ki']",na
49729,2,"['ya'; 'wo'; 'ki'; 'o'; 'ma']",ki
49730,6,"['ya'; 'ha'; 'ki'; 'su'; 'na']",na
49731,1,"['na'; 'tsu'; 're'; 'ki'; 'su']",na
49732,6,"['ha'; 'ki'; 'ya'; 'na'; 'su']",na
49733,8,"['o'; 'ha'; 'tsu'; 'na'; 'wo']",na
49734,6,"['ya'; 'ki'; 'su'; 'ha'; 'na']",ki
49735,5,"['tsu'; 'o'; 'su'; 'ha'; 'na']",na
49736,1,"['re'; 'su'; 'na'; 'tsu'; 'ki']",na
49737,3,"['ma'; 'ha'; 'o'; 'tsu'; 're']",tsu
49738,9,"['na'; 'ki'; 're'; 'o'; 'ma']",o
49739,4,"['na'; 'ya'; 'ma'; 're'; 'tsu']",tsu
49740,4,"['tsu'; 'ya'; 'ma'; 're'; 'na']",tsu
49741,0,"['ma'; 'ki'; 'wo'; 'na'; 'o']",na
49742,1,"['tsu'; 're'; 'na'; 'su'; 'ki']",na
49743,2,"['ki'; 'wo'; 'ya'; 'ma'; 'o']",wo
49744,7,"['su'; 'o'; 'wo'; 'ma'; 'ki']",ki
49745,1,"['na'; 'ki'; 'su'; 're'; 'tsu']",su
49746,9,"['ki'; 'ma'; 're'; 'o'; 'na']",na
49747,9,"['ki'; 'na'; 'ma'; 'o'; 're']",na
49748,9,"['o'; 'ki'; 're'; 'ma'; 'na']",na
49749,0,"['o'; 'ki'; 'ma'; 'na'; 'wo']",na
49750,7,"['su'; 'ki'; 'ma'; 'o'; 'wo']",ki
49751,5,"['su'; 'o'; 'ha'; 'tsu'; 'na']",na
49752,4,"['re'; 'ya'; 'na'; 'tsu'; 'ma']",tsu
49753,7,"['wo'; 'ma'; 'su'; 'ki'; 'o']",o
49754,8,"['na'; 'o'; 'wo'; 'tsu'; 'ha']",ha
49755,4,"['re'; 'tsu'; 'ya'; 'ma'; 'na']",tsu
49756,7,"['su'; 'wo'; 'ma'; 'o'; 'ki']",o
49757,8,"['wo'; 'tsu'; 'na'; 'ha'; 'o']",na
49758,0,"['na'; 'ki'; 'o'; 'ma'; 'wo']",na
49759,8,"['na'; 'ha'; 'tsu'; 'wo'; 'o']",na
49760,8,"['na'; 'tsu'; 'ha'; 'wo'; 'o']",na
49761,3,"['ma'; 'ha'; 'o'; 'tsu'; 're']",tsu
49762,6,"['su'; 'na'; 'ki'; 'ya'; 'ha']",na
49763,2,"['ma'; 'o'; 'ya'; 'ki'; 'wo']",ki
49764,4,"['ma'; 'ya'; 'na'; 'tsu'; 're']",tsu
49765,8,"['na'; 'o'; 'tsu'; 'ha'; 'wo']",tsu
49766,0,"['wo'; 'ma'; 'o'; 'ki'; 'na']",na
49767,1,"['re'; 'su'; 'na'; 'tsu'; 'ki']",na
49768,8,"['o'; 'wo'; 'tsu'; 'na'; 'ha']",na
49769,6,"['na'; 'ya'; 'ha'; 'ki'; 'su']",na
49770,8,"['ha'; 'wo'; 'na'; 'tsu'; 'o']",na
49771,1,"['ki'; 'na'; 'tsu'; 're'; 'su']",na
49772,4,"['ya'; 'ma'; 'tsu'; 'na'; 're']",tsu
49773,1,"['su'; 'tsu'; 're'; 'ki'; 'na']",re
49774,1,"['ki'; 'na'; 'tsu'; 'su'; 're']",na
49775,6,"['ya'; 'ha'; 'su'; 'ki'; 'na']",na
49776,8,"['na'; 'ha'; 'wo'; 'tsu'; 'o']",na
49777,5,"['na'; 'ha'; 'o'; 'su'; 'tsu']",na
49778,2,"['ki'; 'ya'; 'wo'; 'o'; 'ma']",o
49779,2,"['o'; 'ki'; 'ma'; 'wo'; 'ya']",ki
49780,4,"['tsu'; 'ma'; 're'; 'ya'; 'na']",na
49781,2,"['ma'; 'ki'; 'o'; 'wo'; 'ya']",ki
49782,6,"['su'; 'ki'; 'na'; 'ya'; 'ha']",ha
49783,4,"['na'; 'tsu'; 'ya'; 're'; 'ma']",tsu
49784,3,"['o'; 'ha'; 're'; 'tsu'; 'ma']",tsu
49785,5,"['tsu'; 'su'; 'ha'; 'na'; 'o']",na
49786,5,"['ha'; 'na'; 'tsu'; 'o'; 'su']",na
49787,6,"['ki'; 'ya'; 'ha'; 'su'; 'na']",na
49788,6,"['ha'; 'ya'; 'ki'; 'na'; 'su']",na
49789,0,"['ma'; 'ki'; 'wo'; 'na'; 'o']",na
49790,0,"['na'; 'ki'; 'ma'; 'o'; 'wo']",na
49791,0,"['o'; 'ki'; 'na'; 'ma'; 'wo']",na
49792,4,"['na'; 'ya'; 'ma'; 'tsu'; 're']",tsu
49793,0,"['o'; 'ma'; 'ki'; 'na'; 'wo']",na
49794,1,"['re'; 'na'; 'su'; 'tsu'; 'ki']",na
49795,0,"['wo'; 'na'; 'ma'; 'ki'; 'o']",na
49796,7,"['ki'; 'su'; 'ma'; 'o'; 'wo']",o
49797,9,"['ki'; 'na'; 'ma'; 'o'; 're']",na
49798,4,"['re'; 'tsu'; 'na'; 'ma'; 'ya']",na
49799,8,"['o'; 'na'; 'ha'; 'wo'; 'tsu']",na
49800,3,"['ma'; 'ha'; 'o'; 'tsu'; 're']",tsu
49801,7,"['su'; 'wo'; 'o'; 'ki'; 'ma']",o
49802,7,"['ki'; 'su'; 'wo'; 'ma'; 'o']",o
49803,9,"['ma'; 're'; 'ki'; 'na'; 'o']",na
49804,1,"['tsu'; 'su'; 're'; 'na'; 'ki']",na
49805,7,"['su'; 'ki'; 'wo'; 'ma'; 'o']",ki
49806,1,"['su'; 're'; 'ki'; 'tsu'; 'na']",su
49807,3,"['tsu'; 're'; 'ma'; 'ha'; 'o']",ha
49808,5,"['ha'; 'su'; 'na'; 'tsu'; 'o']",na
49809,7,"['o'; 'ma'; 'wo'; 'su'; 'ki']",su
49810,0,"['wo'; 'ma'; 'na'; 'ki'; 'o']",na
49811,8,"['wo'; 'ha'; 'na'; 'tsu'; 'o']",tsu
49812,0,"['o'; 'ki'; 'ma'; 'na'; 'wo']",na
49813,2,"['ya'; 'ma'; 'wo'; 'ki'; 'o']",wo
49814,7,"['o'; 'su'; 'ki'; 'ma'; 'wo']",ki
49815,2,"['ma'; 'wo'; 'o'; 'ki'; 'ya']",wo
49816,4,"['na'; 'tsu'; 'ya'; 're'; 'ma']",ya
49817,7,"['ma'; 'o'; 'wo'; 'ki'; 'su']",ki
49818,0,"['wo'; 'na'; 'ma'; 'ki'; 'o']",na
49819,5,"['na'; 'su'; 'ha'; 'o'; 'tsu']",na
49820,4,"['ya'; 'na'; 're'; 'tsu'; 'ma']",tsu
49821,4,"['ma'; 'na'; 'ya'; 'tsu'; 're']",tsu
49822,5,"['na'; 'su'; 'ha'; 'o'; 'tsu']",su
49823,1,"['su'; 'na'; 'ki'; 're'; 'tsu']",na
49824,6,"['ya'; 'su'; 'na'; 'ki'; 'ha']",ha
49825,3,"['re'; 'ma'; 'o'; 'ha'; 'tsu']",tsu
49826,7,"['ma'; 'o'; 'ki'; 'su'; 'wo']",ki
49827,3,"['ha'; 'o'; 're'; 'tsu'; 'ma']",tsu
49828,2,"['ma'; 'o'; 'wo'; 'ki'; 'ya']",o
49829,3,"['ha'; 'o'; 'tsu'; 'ma'; 're']",tsu
49830,8,"['tsu'; 'wo'; 'ha'; 'o'; 'na']",na
49831,9,"['o'; 'na'; 're'; 'ki'; 'ma']",na
49832,5,"['su'; 'na'; 'o'; 'ha'; 'tsu']",na
49833,0,"['na'; 'wo'; 'o'; 'ma'; 'ki']",na
49834,9,"['ma'; 'ki'; 'na'; 're'; 'o']",ki
49835,1,"['ki'; 'na'; 'su'; 're'; 'tsu']",na
49836,1,"['na'; 'su'; 'ki'; 'tsu'; 're']",re
49837,4,"['tsu'; 'ya'; 'na'; 'ma'; 're']",ya
49838,1,"['tsu'; 're'; 'na'; 'su'; 'ki']",na
49839,4,"['re'; 'ma'; 'tsu'; 'na'; 'ya']",tsu
49840,1,"['su'; 'na'; 'ki'; 're'; 'tsu']",su
49841,9,"['ma'; 'ki'; 'na'; 're'; 'o']",na
49842,0,"['wo'; 'ma'; 'ki'; 'na'; 'o']",na
49843,4,"['na'; 're'; 'ma'; 'ya'; 'tsu']",tsu
49844,2,"['ki'; 'o'; 'ya'; 'wo'; 'ma']",o
49845,6,"['su'; 'ki'; 'na'; 'ha'; 'ya']",ki
49846,5,"['su'; 'ha'; 'o'; 'tsu'; 'na']",na
49847,7,"['ma'; 'wo'; 'su'; 'ki'; 'o']",o
49848,3,"['ha'; 'o'; 'tsu'; 're'; 'ma']",tsu
49849,3,"['ma'; 'tsu'; 'o'; 'ha'; 're']",tsu
49850,3,"['o'; 'ma'; 'tsu'; 'ha'; 're']",tsu
49851,4,"['tsu'; 'ma'; 'na'; 're'; 'ya']",na
49852,2,"['wo'; 'ki'; 'ya'; 'ma'; 'o']",ki
49853,0,"['o'; 'wo'; 'ki'; 'na'; 'ma']",na
49854,6,"['na'; 'ya'; 'ha'; 'su'; 'ki']",na
49855,4,"['re'; 'na'; 'tsu'; 'ya'; 'ma']",tsu
49856,9,"['ki'; 'na'; 'ma'; 'o'; 're']",na
49857,0,"['ki'; 'ma'; 'o'; 'na'; 'wo']",na
49858,1,"['ki'; 're'; 'su'; 'tsu'; 'na']",su
49859,1,"['na'; 'tsu'; 'ki'; 're'; 'su']",ki
49860,0,"['na'; 'ki'; 'o'; 'wo'; 'ma']",na
49861,7,"['wo'; 'o'; 'ma'; 'su'; 'ki']",su
49862,2,"['wo'; 'ki'; 'o'; 'ya'; 'ma']",ki
49863,4,"['ya'; 're'; 'tsu'; 'na'; 'ma']",tsu
49864,7,"['su'; 'o'; 'ki'; 'wo'; 'ma']",o
49865,7,"['ki'; 'wo'; 'ma'; 'o'; 'su']",o
49866,1,"['re'; 'ki'; 'su'; 'na'; 'tsu']",su
49867,9,"['re'; 'ki'; 'na'; 'o'; 'ma']",na
49868,9,"['o'; 'na'; 're'; 'ki'; 'ma']",na
49869,1,"['su'; 'ki'; 'tsu'; 'na'; 're']",na
49870,0,"['ma'; 'o'; 'ki'; 'wo'; 'na']",na
49871,3,"['ma'; 'o'; 'ha'; 're'; 'tsu']",tsu
49872,2,"['wo'; 'ya'; 'ma'; 'o'; 'ki']",ma
49873,1,"['su'; 'tsu'; 're'; 'na'; 'ki']",na
49874,2,"['o'; 'wo'; 'ya'; 'ki'; 'ma']",ki
49875,0,"['wo'; 'ki'; 'o'; 'na'; 'ma']",na
49876,0,"['o'; 'ma'; 'wo'; 'ki'; 'na']",na
49877,6,"['na'; 'ya'; 'su'; 'ki'; 'ha']",na
49878,4,"['na'; 'ma'; 'ya'; 're'; 'tsu']",tsu
49879,1,"['ki'; 're'; 'na'; 'tsu'; 'su']",tsu
49880,9,"['o'; 're'; 'na'; 'ma'; 'ki']",na
49881,2,"['wo'; 'o'; 'ki'; 'ma'; 'ya']",o
49882,1,"['tsu'; 'su'; 'ki'; 're'; 'na']",na
49883,2,"['ma'; 'o'; 'ya'; 'wo'; 'ki']",o
49884,3,"['ha'; 'tsu'; 're'; 'ma'; 'o']",tsu
49885,1,"['su'; 'ki'; 're'; 'tsu'; 'na']",su
49886,3,"['ha'; 'o'; 'ma'; 're'; 'tsu']",tsu
49887,2,"['ya'; 'o'; 'ki'; 'wo'; 'ma']",o
49888,4,"['tsu'; 'na'; 're'; 'ya'; 'ma']",na
49889,3,"['o'; 'tsu'; 're'; 'ha'; 'ma']",tsu
49890,8,"['na'; 'tsu'; 'ha'; 'o'; 'wo']",na
49891,6,"['ha'; 'na'; 'ki'; 'ya'; 'su']",na
49892,9,"['ki'; 'ma'; 'o'; 're'; 'na']",na
49893,5,"['tsu'; 'na'; 'su'; 'o'; 'ha']",na
49894,8,"['o'; 'wo'; 'ha'; 'na'; 'tsu']",na
49895,7,"['wo'; 'ki'; 'su'; 'ma'; 'o']",ki
49896,4,"['ma'; 'na'; 're'; 'ya'; 'tsu']",tsu
49897,1,"['re'; 'tsu'; 'su'; 'na'; 'ki']",tsu
49898,9,"['re'; 'na'; 'ki'; 'ma'; 'o']",na
49899,9,"['re'; 'ma'; 'na'; 'o'; 'ki']",na
49900,3,"['o'; 'ha'; 'tsu'; 're'; 'ma']",tsu
49901,6,"['ha'; 'ya'; 'su'; 'ki'; 'na']",na
49902,3,"['ma'; 'o'; 'ha'; 'tsu'; 're']",tsu
49903,7,"['su'; 'ki'; 'o'; 'ma'; 'wo']",ki
49904,0,"['ma'; 'o'; 'na'; 'ki'; 'wo']",na
49905,6,"['ki'; 'na'; 'su'; 'ha'; 'ya']",na
49906,7,"['wo'; 'su'; 'o'; 'ki'; 'ma']",su
49907,2,"['ki'; 'ma'; 'wo'; 'o'; 'ya']",o
49908,1,"['tsu'; 'na'; 'ki'; 're'; 'su']",na
49909,7,"['ki'; 'o'; 'su'; 'ma'; 'wo']",ki
49910,3,"['ma'; 'o'; 'tsu'; 're'; 'ha']",tsu
49911,8,"['na'; 'o'; 'ha'; 'tsu'; 'wo']",na
49912,5,"['o'; 'ha'; 'su'; 'tsu'; 'na']",na
49913,8,"['wo'; 'tsu'; 'ha'; 'na'; 'o']",na
49914,8,"['wo'; 'o'; 'na'; 'ha'; 'tsu']",na
49915,3,"['ha'; 'o'; 'tsu'; 're'; 'ma']",tsu
49916,1,"['tsu'; 'su'; 'na'; 'ki'; 're']",na
49917,8,"['o'; 'wo'; 'na'; 'tsu'; 'ha']",ha
49918,8,"['na'; 'tsu'; 'wo'; 'o'; 'ha']",na
49919,5,"['su'; 'na'; 'ha'; 'o'; 'tsu']",na
49920,4,"['tsu'; 're'; 'na'; 'ma'; 'ya']",na
49921,2,"['wo'; 'ki'; 'ya'; 'ma'; 'o']",ki
49922,3,"['ha'; 'ma'; 'o'; 'tsu'; 're']",tsu
49923,5,"['tsu'; 'o'; 'na'; 'su'; 'ha']",na
49924,6,"['ki'; 'ya'; 'su'; 'ha'; 'na']",na
49925,3,"['re'; 'o'; 'ha'; 'tsu'; 'ma']",tsu
49926,8,"['wo'; 'ha'; 'na'; 'o'; 'tsu']",na
49927,5,"['na'; 'o'; 'ha'; 'tsu'; 'su']",na
49928,4,"['tsu'; 're'; 'ma'; 'ya'; 'na']",na
49929,9,"['na'; 'ki'; 're'; 'o'; 'ma']",na
49930,2,"['ya'; 'ki'; 'o'; 'ma'; 'wo']",ki
49931,3,"['tsu'; 'ha'; 're'; 'o'; 'ma']",ha
49932,1,"['su'; 'na'; 'ki'; 'tsu'; 're']",na
49933,3,"['ha'; 'ma'; 'o'; 'tsu'; 're']",tsu
49934,1,"['re'; 'ki'; 'tsu'; 'na'; 'su']",na
49935,6,"['ya'; 'ki'; 'na'; 'ha'; 'su']",ki
49936,4,"['ya'; 're'; 'na'; 'tsu'; 'ma']",tsu
49937,5,"['o'; 'na'; 'tsu'; 'su'; 'ha']",na
49938,2,"['ya'; 'ma'; 'o'; 'ki'; 'wo']",o
49939,1,"['su'; 'na'; 'ki'; 're'; 'tsu']",na
49940,7,"['ki'; 'su'; 'o'; 'wo'; 'ma']",su
49941,1,"['re'; 'na'; 'ki'; 'tsu'; 'su']",tsu
49942,0,"['o'; 'wo'; 'na'; 'ma'; 'ki']",na
49943,5,"['tsu'; 'o'; 'ha'; 'su'; 'na']",na
49944,1,"['re'; 'na'; 'su'; 'tsu'; 'ki']",na
49945,0,"['o'; 'wo'; 'ma'; 'ki'; 'na']",na
49946,8,"['ha'; 'o'; 'na'; 'tsu'; 'wo']",na
49947,4,"['na'; 're'; 'ma'; 'ya'; 'tsu']",tsu
49948,2,"['wo'; 'ya'; 'ma'; 'ki'; 'o']",ki
49949,0,"['ma'; 'ki'; 'na'; 'o'; 'wo']",ki
49950,0,"['na'; 'o'; 'ma'; 'ki'; 'wo']",na
49951,4,"['ya'; 'ma'; 'na'; 'tsu'; 're']",tsu
49952,6,"['ya'; 'su'; 'ha'; 'na'; 'ki']",na
49953,7,"['su'; 'ma'; 'ki'; 'o'; 'wo']",ki
49954,2,"['wo'; 'ya'; 'ma'; 'o'; 'ki']",o
49955,9,"['o'; 're'; 'ki'; 'na'; 'ma']",na
49956,3,"['ma'; 'o'; 'tsu'; 're'; 'ha']",tsu
49957,1,"['na'; 're'; 'ki'; 'tsu'; 'su']",tsu
49958,2,"['wo'; 'ki'; 'ma'; 'ya'; 'o']",ki
49959,6,"['ya'; 'su'; 'ha'; 'na'; 'ki']",na
49960,7,"['ma'; 'o'; 'wo'; 'ki'; 'su']",o
49961,7,"['ki'; 'wo'; 'su'; 'ma'; 'o']",o
49962,8,"['wo'; 'tsu'; 'o'; 'ha'; 'na']",na
49963,7,"['o'; 'su'; 'wo'; 'ki'; 'ma']",su
49964,6,"['ki'; 'ya'; 'su'; 'na'; 'ha']",ha
49965,5,"['ha'; 'su'; 'na'; 'o'; 'tsu']",su
49966,5,"['ha'; 'o'; 'tsu'; 'na'; 'su']",na
49967,8,"['wo'; 'o'; 'ha'; 'tsu'; 'na']",na
49968,7,"['ma'; 'ki'; 'wo'; 'su'; 'o']",ki
49969,6,"['na'; 'ha'; 'ya'; 'su'; 'ki']",na
49970,3,"['re'; 'o'; 'tsu'; 'ma'; 'ha']",ha
49971,2,"['o'; 'wo'; 'ya'; 'ki'; 'ma']",ki
49972,8,"['na'; 'tsu'; 'ha'; 'o'; 'wo']",na
49973,9,"['ki'; 'na'; 'ma'; 're'; 'o']",na
49974,1,"['ki'; 'na'; 're'; 'su'; 'tsu']",na
49975,8,"['o'; 'wo'; 'tsu'; 'na'; 'ha']",na
49976,5,"['ha'; 'su'; 'tsu'; 'o'; 'na']",na
49977,5,"['tsu'; 'ha'; 'o'; 'su'; 'na']",na
49978,5,"['ha'; 'su'; 'tsu'; 'na'; 'o']",na
49979,5,"['tsu'; 'ha'; 'na'; 'su'; 'o']",na
49980,7,"['ma'; 'o'; 'su'; 'ki'; 'wo']",o
49981,3,"['ha'; 'o'; 'tsu'; 'ma'; 're']",tsu
49982,4,"['na'; 'tsu'; 're'; 'ma'; 'ya']",tsu
49983,3,"['tsu'; 'ha'; 're'; 'o'; 'ma']",ha
49984,6,"['ya'; 'ha'; 'na'; 'ki'; 'su']",na
49985,2,"['ma'; 'ya'; 'ki'; 'wo'; 'o']",ki
