index,true_label,candidate_labels,complementary_label
1580,5,"['automobile'; 'cat'; 'truck']",truck
1581,7,"['frog'; 'cat'; 'automobile']",automobile
1582,7,"['frog'; 'automobile'; 'cat']",automobile
1583,7,"['automobile'; 'frog'; 'cat']",frog
1584,6,"['deer'; 'airplane'; 'truck']",airplane
1585,6,"['deer'; 'airplane'; 'truck']",deer
1586,1,"['dog'; 'deer'; 'bird']",dog
1587,9,"['bird'; 'dog'; 'airplane']",bird
1588,5,"['cat'; 'truck'; 'automobile']",truck
1589,0,"['frog'; 'bird'; 'automobile']",automobile
1590,9,"['airplane'; 'dog'; 'bird']",dog
1591,5,"['cat'; 'truck'; 'automobile']",truck
1592,7,"['cat'; 'frog'; 'automobile']",automobile
1593,0,"['frog'; 'bird'; 'automobile']",frog
1594,0,"['automobile'; 'frog'; 'bird']",frog
1595,4,"['airplane'; 'horse'; 'ship']",airplane
1596,6,"['deer'; 'airplane'; 'truck']",airplane
1597,8,"['horse'; 'deer'; 'frog']",horse
1598,0,"['bird'; 'frog'; 'automobile']",bird
1599,1,"['bird'; 'deer'; 'dog']",bird
1600,5,"['truck'; 'cat'; 'automobile']",truck
1601,0,"['bird'; 'frog'; 'automobile']",automobile
1602,9,"['airplane'; 'dog'; 'bird']",dog
1603,3,"['automobile'; 'truck'; 'dog']",truck
1604,1,"['bird'; 'dog'; 'deer']",bird
1605,1,"['bird'; 'dog'; 'deer']",bird
1606,2,"['frog'; 'automobile'; 'cat']",automobile
1607,0,"['bird'; 'automobile'; 'frog']",automobile
1608,3,"['dog'; 'truck'; 'automobile']",truck
1609,2,"['cat'; 'frog'; 'automobile']",automobile
1610,9,"['bird'; 'dog'; 'airplane']",bird
1611,1,"['deer'; 'dog'; 'bird']",deer
1612,9,"['airplane'; 'dog'; 'bird']",dog
1613,6,"['deer'; 'truck'; 'airplane']",truck
1614,2,"['cat'; 'automobile'; 'frog']",automobile
1615,4,"['ship'; 'horse'; 'airplane']",airplane
1616,8,"['horse'; 'frog'; 'deer']",horse
1617,8,"['deer'; 'horse'; 'frog']",deer
1618,5,"['truck'; 'automobile'; 'cat']",truck
1619,9,"['airplane'; 'bird'; 'dog']",bird
1620,2,"['automobile'; 'frog'; 'cat']",automobile
1621,1,"['deer'; 'dog'; 'bird']",dog
1622,9,"['airplane'; 'dog'; 'bird']",dog
1623,4,"['ship'; 'airplane'; 'horse']",airplane
1624,4,"['ship'; 'horse'; 'airplane']",airplane
1625,3,"['automobile'; 'truck'; 'dog']",dog
1626,0,"['frog'; 'bird'; 'automobile']",frog
1627,6,"['truck'; 'deer'; 'airplane']",truck
1628,6,"['deer'; 'truck'; 'airplane']",truck
1629,0,"['frog'; 'bird'; 'automobile']",frog
1630,4,"['ship'; 'airplane'; 'horse']",airplane
1631,1,"['dog'; 'deer'; 'bird']",dog
1632,0,"['frog'; 'automobile'; 'bird']",frog
1633,9,"['airplane'; 'bird'; 'dog']",bird
1634,5,"['truck'; 'cat'; 'automobile']",truck
1635,6,"['truck'; 'airplane'; 'deer']",deer
1636,5,"['truck'; 'automobile'; 'cat']",truck
1637,6,"['deer'; 'truck'; 'airplane']",truck
1638,9,"['dog'; 'bird'; 'airplane']",dog
1639,4,"['horse'; 'airplane'; 'ship']",airplane
1640,4,"['airplane'; 'ship'; 'horse']",airplane
1641,2,"['frog'; 'automobile'; 'cat']",automobile
1642,6,"['truck'; 'airplane'; 'deer']",deer
1643,8,"['deer'; 'frog'; 'horse']",deer
1644,4,"['ship'; 'horse'; 'airplane']",airplane
1645,7,"['automobile'; 'cat'; 'frog']",frog
1646,6,"['truck'; 'airplane'; 'deer']",deer
1647,5,"['truck'; 'automobile'; 'cat']",truck
1648,9,"['dog'; 'bird'; 'airplane']",dog
1649,8,"['deer'; 'frog'; 'horse']",deer
1650,7,"['frog'; 'cat'; 'automobile']",automobile
1651,1,"['bird'; 'deer'; 'dog']",bird
1652,9,"['dog'; 'bird'; 'airplane']",dog
1653,5,"['truck'; 'automobile'; 'cat']",truck
1654,4,"['horse'; 'ship'; 'airplane']",ship
1655,3,"['automobile'; 'dog'; 'truck']",automobile
1656,5,"['truck'; 'cat'; 'automobile']",truck
1657,4,"['airplane'; 'horse'; 'ship']",airplane
1658,3,"['automobile'; 'truck'; 'dog']",truck
1659,4,"['airplane'; 'horse'; 'ship']",airplane
1660,1,"['dog'; 'bird'; 'deer']",bird
1661,5,"['automobile'; 'cat'; 'truck']",truck
1662,5,"['truck'; 'automobile'; 'cat']",cat
1663,4,"['ship'; 'airplane'; 'horse']",airplane
