index,true_label,candidate_labels,complementary_label
45044,9,"['automobile'; 'cat'; 'dog'; 'bird'; 'ship'; 'frog'; 'airplane']",cat
45045,8,"['frog'; 'bird'; 'automobile'; 'dog'; 'airplane'; 'cat'; 'horse']",frog
45046,4,"['bird'; 'truck'; 'dog'; 'ship'; 'automobile'; 'cat'; 'horse']",truck
45047,8,"['airplane'; 'horse'; 'automobile'; 'dog'; 'bird'; 'cat'; 'frog']",horse
45048,9,"['airplane'; 'ship'; 'frog'; 'cat'; 'automobile'; 'bird'; 'dog']",frog
45049,4,"['dog'; 'horse'; 'bird'; 'cat'; 'ship'; 'automobile'; 'truck']",ship
45050,2,"['automobile'; 'airplane'; 'horse'; 'deer'; 'cat'; 'dog'; 'truck']",truck
45051,5,"['horse'; 'cat'; 'deer'; 'automobile'; 'airplane'; 'bird'; 'truck']",truck
45052,9,"['ship'; 'automobile'; 'cat'; 'dog'; 'bird'; 'airplane'; 'frog']",cat
45053,3,"['bird'; 'deer'; 'airplane'; 'dog'; 'truck'; 'automobile'; 'horse']",airplane
45054,7,"['automobile'; 'dog'; 'frog'; 'ship'; 'cat'; 'deer'; 'bird']",ship
45055,9,"['airplane'; 'dog'; 'bird'; 'cat'; 'automobile'; 'ship'; 'frog']",dog
45056,9,"['frog'; 'bird'; 'cat'; 'ship'; 'airplane'; 'automobile'; 'dog']",frog
45057,3,"['deer'; 'truck'; 'airplane'; 'bird'; 'dog'; 'automobile'; 'horse']",truck
45058,7,"['bird'; 'ship'; 'deer'; 'frog'; 'cat'; 'automobile'; 'dog']",ship
45059,9,"['airplane'; 'automobile'; 'ship'; 'dog'; 'frog'; 'bird'; 'cat']",dog
45060,2,"['truck'; 'deer'; 'cat'; 'airplane'; 'automobile'; 'dog'; 'horse']",truck
45061,7,"['frog'; 'ship'; 'dog'; 'cat'; 'automobile'; 'deer'; 'bird']",ship
45062,8,"['dog'; 'frog'; 'cat'; 'bird'; 'automobile'; 'horse'; 'airplane']",dog
45063,9,"['dog'; 'bird'; 'ship'; 'airplane'; 'frog'; 'automobile'; 'cat']",dog
45064,0,"['dog'; 'cat'; 'truck'; 'ship'; 'frog'; 'bird'; 'automobile']",dog
45065,7,"['deer'; 'cat'; 'frog'; 'dog'; 'automobile'; 'ship'; 'bird']",automobile
45066,3,"['horse'; 'airplane'; 'deer'; 'dog'; 'bird'; 'automobile'; 'truck']",airplane
45067,0,"['frog'; 'bird'; 'automobile'; 'cat'; 'dog'; 'truck'; 'ship']",truck
45068,1,"['bird'; 'truck'; 'deer'; 'airplane'; 'horse'; 'dog'; 'frog']",bird
45069,7,"['automobile'; 'frog'; 'dog'; 'ship'; 'deer'; 'bird'; 'cat']",frog
45070,1,"['frog'; 'deer'; 'airplane'; 'bird'; 'horse'; 'dog'; 'truck']",airplane
45071,4,"['truck'; 'automobile'; 'horse'; 'bird'; 'dog'; 'ship'; 'cat']",truck
45072,6,"['deer'; 'automobile'; 'truck'; 'ship'; 'cat'; 'dog'; 'airplane']",truck
45073,8,"['airplane'; 'frog'; 'automobile'; 'dog'; 'bird'; 'cat'; 'horse']",frog
45074,2,"['deer'; 'airplane'; 'cat'; 'truck'; 'automobile'; 'dog'; 'horse']",airplane
45075,3,"['bird'; 'deer'; 'horse'; 'dog'; 'truck'; 'automobile'; 'airplane']",truck
45076,4,"['horse'; 'ship'; 'cat'; 'dog'; 'truck'; 'automobile'; 'bird']",ship
45077,1,"['truck'; 'bird'; 'frog'; 'dog'; 'horse'; 'deer'; 'airplane']",bird
45078,6,"['airplane'; 'automobile'; 'deer'; 'dog'; 'ship'; 'truck'; 'cat']",airplane
45079,2,"['horse'; 'airplane'; 'truck'; 'cat'; 'deer'; 'automobile'; 'dog']",truck
45080,6,"['truck'; 'cat'; 'airplane'; 'automobile'; 'deer'; 'ship'; 'dog']",truck
45081,0,"['truck'; 'frog'; 'automobile'; 'cat'; 'dog'; 'bird'; 'ship']",frog
45082,3,"['horse'; 'automobile'; 'bird'; 'airplane'; 'deer'; 'dog'; 'truck']",horse
45083,5,"['truck'; 'deer'; 'automobile'; 'horse'; 'bird'; 'airplane'; 'cat']",truck
45084,1,"['dog'; 'horse'; 'airplane'; 'truck'; 'frog'; 'bird'; 'deer']",bird
45085,0,"['automobile'; 'truck'; 'ship'; 'cat'; 'dog'; 'frog'; 'bird']",cat
45086,9,"['airplane'; 'frog'; 'cat'; 'bird'; 'automobile'; 'ship'; 'dog']",frog
45087,7,"['deer'; 'bird'; 'frog'; 'automobile'; 'cat'; 'ship'; 'dog']",automobile
45088,0,"['dog'; 'cat'; 'frog'; 'bird'; 'truck'; 'automobile'; 'ship']",dog
45089,0,"['frog'; 'ship'; 'automobile'; 'dog'; 'bird'; 'truck'; 'cat']",frog
45090,9,"['frog'; 'airplane'; 'automobile'; 'dog'; 'cat'; 'ship'; 'bird']",frog
45091,3,"['automobile'; 'deer'; 'truck'; 'airplane'; 'horse'; 'bird'; 'dog']",truck
45092,4,"['truck'; 'cat'; 'ship'; 'dog'; 'automobile'; 'bird'; 'horse']",truck
45093,9,"['ship'; 'frog'; 'airplane'; 'automobile'; 'bird'; 'cat'; 'dog']",frog
45094,8,"['horse'; 'dog'; 'bird'; 'airplane'; 'cat'; 'frog'; 'automobile']",horse
45095,8,"['dog'; 'automobile'; 'bird'; 'cat'; 'frog'; 'horse'; 'airplane']",airplane
45096,0,"['truck'; 'dog'; 'automobile'; 'bird'; 'ship'; 'cat'; 'frog']",dog
45097,1,"['truck'; 'horse'; 'deer'; 'frog'; 'bird'; 'dog'; 'airplane']",horse
45098,6,"['automobile'; 'cat'; 'airplane'; 'dog'; 'deer'; 'ship'; 'truck']",ship
45099,1,"['horse'; 'frog'; 'dog'; 'deer'; 'bird'; 'airplane'; 'truck']",airplane
45100,4,"['truck'; 'bird'; 'horse'; 'automobile'; 'ship'; 'cat'; 'dog']",truck
45101,9,"['dog'; 'airplane'; 'ship'; 'bird'; 'frog'; 'cat'; 'automobile']",dog
45102,0,"['bird'; 'ship'; 'frog'; 'dog'; 'truck'; 'cat'; 'automobile']",ship
45103,7,"['ship'; 'bird'; 'automobile'; 'frog'; 'dog'; 'deer'; 'cat']",bird
45104,8,"['frog'; 'airplane'; 'automobile'; 'dog'; 'horse'; 'cat'; 'bird']",frog
45105,1,"['truck'; 'horse'; 'deer'; 'bird'; 'frog'; 'airplane'; 'dog']",horse
45106,0,"['cat'; 'dog'; 'truck'; 'automobile'; 'frog'; 'bird'; 'ship']",truck
45107,9,"['automobile'; 'bird'; 'cat'; 'ship'; 'dog'; 'airplane'; 'frog']",bird
45108,5,"['airplane'; 'horse'; 'truck'; 'bird'; 'deer'; 'cat'; 'automobile']",horse
45109,2,"['dog'; 'horse'; 'truck'; 'automobile'; 'airplane'; 'cat'; 'deer']",truck
45110,4,"['ship'; 'truck'; 'bird'; 'cat'; 'automobile'; 'horse'; 'dog']",truck
45111,4,"['automobile'; 'horse'; 'dog'; 'truck'; 'ship'; 'bird'; 'cat']",truck
45112,7,"['bird'; 'frog'; 'automobile'; 'dog'; 'deer'; 'cat'; 'ship']",automobile
45113,0,"['dog'; 'ship'; 'truck'; 'cat'; 'frog'; 'automobile'; 'bird']",dog
45114,4,"['horse'; 'bird'; 'cat'; 'dog'; 'automobile'; 'ship'; 'truck']",truck
45115,8,"['bird'; 'dog'; 'airplane'; 'horse'; 'frog'; 'automobile'; 'cat']",airplane
45116,9,"['ship'; 'frog'; 'automobile'; 'airplane'; 'bird'; 'cat'; 'dog']",frog
45117,3,"['truck'; 'automobile'; 'deer'; 'horse'; 'bird'; 'dog'; 'airplane']",truck
45118,1,"['horse'; 'airplane'; 'frog'; 'deer'; 'bird'; 'truck'; 'dog']",horse
45119,2,"['deer'; 'airplane'; 'horse'; 'cat'; 'dog'; 'automobile'; 'truck']",deer
45120,2,"['cat'; 'airplane'; 'deer'; 'truck'; 'automobile'; 'horse'; 'dog']",airplane
45121,4,"['dog'; 'bird'; 'cat'; 'horse'; 'truck'; 'ship'; 'automobile']",truck
45122,4,"['cat'; 'truck'; 'automobile'; 'ship'; 'bird'; 'dog'; 'horse']",truck
45123,0,"['automobile'; 'cat'; 'frog'; 'truck'; 'bird'; 'ship'; 'dog']",cat
45124,4,"['cat'; 'truck'; 'dog'; 'automobile'; 'bird'; 'ship'; 'horse']",truck
45125,5,"['horse'; 'truck'; 'airplane'; 'deer'; 'automobile'; 'cat'; 'bird']",truck
45126,1,"['frog'; 'dog'; 'bird'; 'truck'; 'horse'; 'deer'; 'airplane']",frog
45127,7,"['frog'; 'ship'; 'automobile'; 'bird'; 'cat'; 'deer'; 'dog']",ship
45128,3,"['automobile'; 'truck'; 'dog'; 'airplane'; 'horse'; 'deer'; 'bird']",truck
45129,5,"['horse'; 'cat'; 'airplane'; 'deer'; 'bird'; 'automobile'; 'truck']",horse
45130,7,"['dog'; 'bird'; 'frog'; 'cat'; 'ship'; 'automobile'; 'deer']",ship
45131,2,"['airplane'; 'truck'; 'horse'; 'cat'; 'deer'; 'dog'; 'automobile']",truck
45132,4,"['dog'; 'ship'; 'cat'; 'horse'; 'bird'; 'truck'; 'automobile']",truck
45133,4,"['cat'; 'dog'; 'ship'; 'truck'; 'horse'; 'automobile'; 'bird']",ship
45134,5,"['horse'; 'cat'; 'deer'; 'bird'; 'automobile'; 'airplane'; 'truck']",truck
45135,6,"['dog'; 'cat'; 'truck'; 'airplane'; 'ship'; 'automobile'; 'deer']",truck
45136,4,"['automobile'; 'bird'; 'truck'; 'horse'; 'ship'; 'cat'; 'dog']",truck
45137,3,"['automobile'; 'airplane'; 'horse'; 'bird'; 'deer'; 'dog'; 'truck']",automobile
45138,8,"['bird'; 'horse'; 'automobile'; 'dog'; 'airplane'; 'cat'; 'frog']",horse
45139,4,"['ship'; 'cat'; 'bird'; 'automobile'; 'dog'; 'horse'; 'truck']",truck
45140,6,"['cat'; 'dog'; 'ship'; 'airplane'; 'truck'; 'deer'; 'automobile']",ship
45141,6,"['airplane'; 'truck'; 'deer'; 'automobile'; 'ship'; 'dog'; 'cat']",truck
45142,5,"['truck'; 'deer'; 'airplane'; 'cat'; 'bird'; 'horse'; 'automobile']",truck
45143,0,"['ship'; 'truck'; 'frog'; 'bird'; 'dog'; 'automobile'; 'cat']",frog
45144,4,"['bird'; 'dog'; 'ship'; 'horse'; 'truck'; 'cat'; 'automobile']",ship
45145,9,"['bird'; 'automobile'; 'frog'; 'cat'; 'airplane'; 'dog'; 'ship']",bird
45146,9,"['dog'; 'cat'; 'frog'; 'automobile'; 'airplane'; 'ship'; 'bird']",dog
45147,7,"['ship'; 'bird'; 'cat'; 'automobile'; 'dog'; 'frog'; 'deer']",automobile
45148,8,"['frog'; 'horse'; 'dog'; 'cat'; 'automobile'; 'airplane'; 'bird']",frog
45149,6,"['deer'; 'cat'; 'airplane'; 'ship'; 'automobile'; 'truck'; 'dog']",airplane
45150,7,"['bird'; 'cat'; 'frog'; 'dog'; 'deer'; 'ship'; 'automobile']",ship
45151,3,"['airplane'; 'deer'; 'horse'; 'dog'; 'truck'; 'bird'; 'automobile']",deer
45152,3,"['truck'; 'dog'; 'bird'; 'deer'; 'horse'; 'automobile'; 'airplane']",truck
45153,5,"['cat'; 'truck'; 'bird'; 'deer'; 'airplane'; 'automobile'; 'horse']",truck
45154,9,"['ship'; 'bird'; 'frog'; 'automobile'; 'airplane'; 'dog'; 'cat']",bird
45155,6,"['ship'; 'cat'; 'dog'; 'automobile'; 'truck'; 'airplane'; 'deer']",truck
45156,0,"['dog'; 'automobile'; 'frog'; 'truck'; 'bird'; 'cat'; 'ship']",truck
45157,1,"['bird'; 'deer'; 'horse'; 'frog'; 'airplane'; 'dog'; 'truck']",airplane
45158,3,"['automobile'; 'horse'; 'bird'; 'airplane'; 'deer'; 'dog'; 'truck']",truck
45159,8,"['cat'; 'bird'; 'frog'; 'horse'; 'airplane'; 'automobile'; 'dog']",airplane
45160,9,"['cat'; 'ship'; 'frog'; 'dog'; 'bird'; 'automobile'; 'airplane']",bird
45161,8,"['horse'; 'cat'; 'airplane'; 'bird'; 'automobile'; 'dog'; 'frog']",horse
45162,8,"['bird'; 'dog'; 'horse'; 'cat'; 'automobile'; 'airplane'; 'frog']",dog
45163,0,"['ship'; 'truck'; 'bird'; 'automobile'; 'cat'; 'dog'; 'frog']",truck
45164,6,"['airplane'; 'deer'; 'automobile'; 'ship'; 'cat'; 'dog'; 'truck']",deer
45165,6,"['ship'; 'deer'; 'cat'; 'dog'; 'automobile'; 'airplane'; 'truck']",truck
45166,0,"['frog'; 'automobile'; 'ship'; 'cat'; 'bird'; 'dog'; 'truck']",frog
45167,9,"['airplane'; 'ship'; 'dog'; 'cat'; 'automobile'; 'frog'; 'bird']",dog
45168,8,"['dog'; 'automobile'; 'horse'; 'airplane'; 'cat'; 'frog'; 'bird']",dog
45169,6,"['deer'; 'ship'; 'truck'; 'cat'; 'automobile'; 'airplane'; 'dog']",ship
45170,4,"['ship'; 'cat'; 'automobile'; 'dog'; 'horse'; 'truck'; 'bird']",truck
45171,7,"['bird'; 'cat'; 'dog'; 'ship'; 'automobile'; 'deer'; 'frog']",ship
45172,7,"['frog'; 'ship'; 'deer'; 'bird'; 'automobile'; 'cat'; 'dog']",ship
45173,9,"['frog'; 'automobile'; 'dog'; 'airplane'; 'cat'; 'ship'; 'bird']",frog
45174,9,"['ship'; 'automobile'; 'dog'; 'frog'; 'airplane'; 'cat'; 'bird']",dog
45175,3,"['automobile'; 'dog'; 'truck'; 'horse'; 'airplane'; 'deer'; 'bird']",truck
45176,0,"['automobile'; 'ship'; 'frog'; 'cat'; 'truck'; 'bird'; 'dog']",frog
45177,9,"['airplane'; 'bird'; 'ship'; 'automobile'; 'cat'; 'dog'; 'frog']",bird
45178,5,"['cat'; 'airplane'; 'bird'; 'truck'; 'horse'; 'deer'; 'automobile']",airplane
45179,5,"['deer'; 'airplane'; 'cat'; 'horse'; 'automobile'; 'truck'; 'bird']",airplane
45180,6,"['cat'; 'ship'; 'airplane'; 'deer'; 'dog'; 'automobile'; 'truck']",ship
45181,5,"['deer'; 'cat'; 'truck'; 'bird'; 'automobile'; 'horse'; 'airplane']",truck
45182,0,"['dog'; 'ship'; 'bird'; 'automobile'; 'cat'; 'truck'; 'frog']",dog
45183,9,"['airplane'; 'ship'; 'frog'; 'cat'; 'dog'; 'bird'; 'automobile']",frog
45184,5,"['deer'; 'truck'; 'cat'; 'airplane'; 'automobile'; 'bird'; 'horse']",truck
45185,8,"['horse'; 'dog'; 'cat'; 'bird'; 'airplane'; 'frog'; 'automobile']",horse
45186,0,"['automobile'; 'cat'; 'frog'; 'bird'; 'truck'; 'dog'; 'ship']",cat
45187,1,"['horse'; 'frog'; 'truck'; 'dog'; 'bird'; 'airplane'; 'deer']",frog
45188,0,"['automobile'; 'bird'; 'dog'; 'ship'; 'frog'; 'truck'; 'cat']",dog
45189,4,"['automobile'; 'horse'; 'ship'; 'bird'; 'dog'; 'truck'; 'cat']",ship
45190,0,"['ship'; 'frog'; 'automobile'; 'cat'; 'dog'; 'truck'; 'bird']",frog
45191,3,"['automobile'; 'deer'; 'horse'; 'truck'; 'bird'; 'airplane'; 'dog']",airplane
45192,3,"['bird'; 'airplane'; 'dog'; 'automobile'; 'horse'; 'truck'; 'deer']",airplane
45193,2,"['automobile'; 'horse'; 'dog'; 'truck'; 'cat'; 'deer'; 'airplane']",truck
45194,1,"['airplane'; 'bird'; 'deer'; 'horse'; 'truck'; 'dog'; 'frog']",bird
45195,1,"['bird'; 'deer'; 'airplane'; 'truck'; 'horse'; 'frog'; 'dog']",bird
45196,4,"['bird'; 'truck'; 'horse'; 'automobile'; 'cat'; 'ship'; 'dog']",truck
45197,9,"['frog'; 'bird'; 'dog'; 'automobile'; 'cat'; 'ship'; 'airplane']",frog
45198,9,"['ship'; 'dog'; 'bird'; 'automobile'; 'frog'; 'cat'; 'airplane']",dog
45199,4,"['cat'; 'ship'; 'bird'; 'dog'; 'automobile'; 'horse'; 'truck']",ship
45200,2,"['truck'; 'cat'; 'dog'; 'automobile'; 'horse'; 'deer'; 'airplane']",truck
45201,1,"['bird'; 'deer'; 'airplane'; 'frog'; 'horse'; 'truck'; 'dog']",airplane
45202,1,"['truck'; 'horse'; 'airplane'; 'frog'; 'deer'; 'bird'; 'dog']",horse
45203,2,"['cat'; 'horse'; 'deer'; 'dog'; 'airplane'; 'automobile'; 'truck']",airplane
45204,7,"['ship'; 'frog'; 'deer'; 'automobile'; 'dog'; 'cat'; 'bird']",frog
45205,4,"['truck'; 'bird'; 'horse'; 'dog'; 'cat'; 'automobile'; 'ship']",truck
45206,5,"['cat'; 'airplane'; 'truck'; 'bird'; 'deer'; 'automobile'; 'horse']",airplane
45207,5,"['automobile'; 'bird'; 'cat'; 'horse'; 'truck'; 'airplane'; 'deer']",truck
45208,6,"['cat'; 'truck'; 'dog'; 'deer'; 'airplane'; 'ship'; 'automobile']",truck
45209,3,"['truck'; 'deer'; 'dog'; 'airplane'; 'horse'; 'bird'; 'automobile']",truck
45210,1,"['dog'; 'airplane'; 'truck'; 'horse'; 'bird'; 'deer'; 'frog']",airplane
45211,3,"['horse'; 'truck'; 'airplane'; 'automobile'; 'dog'; 'bird'; 'deer']",truck
45212,1,"['horse'; 'deer'; 'dog'; 'bird'; 'truck'; 'frog'; 'airplane']",horse
45213,2,"['cat'; 'truck'; 'dog'; 'deer'; 'airplane'; 'horse'; 'automobile']",truck
45214,1,"['dog'; 'truck'; 'airplane'; 'horse'; 'bird'; 'frog'; 'deer']",deer
45215,5,"['cat'; 'automobile'; 'deer'; 'horse'; 'bird'; 'airplane'; 'truck']",truck
45216,3,"['horse'; 'airplane'; 'deer'; 'automobile'; 'truck'; 'dog'; 'bird']",airplane
45217,3,"['bird'; 'airplane'; 'truck'; 'deer'; 'dog'; 'horse'; 'automobile']",airplane
45218,2,"['truck'; 'automobile'; 'dog'; 'horse'; 'cat'; 'deer'; 'airplane']",truck
45219,5,"['truck'; 'automobile'; 'deer'; 'airplane'; 'bird'; 'cat'; 'horse']",truck
45220,6,"['airplane'; 'dog'; 'truck'; 'ship'; 'cat'; 'deer'; 'automobile']",truck
45221,4,"['automobile'; 'horse'; 'bird'; 'dog'; 'ship'; 'cat'; 'truck']",truck
45222,5,"['automobile'; 'deer'; 'airplane'; 'horse'; 'bird'; 'cat'; 'truck']",truck
45223,2,"['automobile'; 'deer'; 'cat'; 'airplane'; 'horse'; 'truck'; 'dog']",truck
45224,7,"['cat'; 'frog'; 'bird'; 'deer'; 'dog'; 'ship'; 'automobile']",ship
45225,6,"['deer'; 'dog'; 'cat'; 'automobile'; 'ship'; 'airplane'; 'truck']",ship
45226,4,"['ship'; 'cat'; 'truck'; 'automobile'; 'horse'; 'bird'; 'dog']",truck
45227,6,"['ship'; 'truck'; 'cat'; 'deer'; 'automobile'; 'airplane'; 'dog']",truck
45228,1,"['bird'; 'airplane'; 'dog'; 'horse'; 'truck'; 'deer'; 'frog']",bird
45229,2,"['cat'; 'airplane'; 'horse'; 'truck'; 'automobile'; 'deer'; 'dog']",truck
45230,7,"['automobile'; 'cat'; 'dog'; 'frog'; 'ship'; 'deer'; 'bird']",cat
45231,9,"['frog'; 'airplane'; 'dog'; 'bird'; 'ship'; 'cat'; 'automobile']",frog
45232,0,"['frog'; 'ship'; 'truck'; 'dog'; 'bird'; 'cat'; 'automobile']",frog
45233,0,"['ship'; 'dog'; 'cat'; 'truck'; 'automobile'; 'frog'; 'bird']",dog
45234,4,"['cat'; 'dog'; 'bird'; 'truck'; 'ship'; 'horse'; 'automobile']",truck
45235,9,"['bird'; 'frog'; 'airplane'; 'dog'; 'ship'; 'automobile'; 'cat']",bird
45236,3,"['airplane'; 'horse'; 'dog'; 'bird'; 'automobile'; 'truck'; 'deer']",airplane
45237,5,"['horse'; 'airplane'; 'cat'; 'deer'; 'bird'; 'automobile'; 'truck']",airplane
45238,2,"['cat'; 'automobile'; 'dog'; 'deer'; 'horse'; 'truck'; 'airplane']",truck
45239,4,"['cat'; 'automobile'; 'ship'; 'dog'; 'horse'; 'truck'; 'bird']",truck
45240,8,"['horse'; 'dog'; 'bird'; 'cat'; 'frog'; 'airplane'; 'automobile']",airplane
45241,9,"['ship'; 'frog'; 'cat'; 'automobile'; 'airplane'; 'dog'; 'bird']",frog
45242,0,"['automobile'; 'ship'; 'truck'; 'bird'; 'cat'; 'frog'; 'dog']",ship
45243,8,"['horse'; 'dog'; 'frog'; 'airplane'; 'cat'; 'bird'; 'automobile']",horse
45244,2,"['horse'; 'cat'; 'truck'; 'airplane'; 'dog'; 'automobile'; 'deer']",truck
45245,5,"['automobile'; 'truck'; 'airplane'; 'cat'; 'deer'; 'horse'; 'bird']",truck
45246,1,"['truck'; 'bird'; 'horse'; 'frog'; 'deer'; 'airplane'; 'dog']",bird
45247,6,"['dog'; 'deer'; 'cat'; 'ship'; 'airplane'; 'automobile'; 'truck']",ship
45248,6,"['airplane'; 'truck'; 'automobile'; 'dog'; 'deer'; 'cat'; 'ship']",truck
45249,3,"['airplane'; 'horse'; 'truck'; 'bird'; 'automobile'; 'dog'; 'deer']",horse
45250,3,"['bird'; 'truck'; 'automobile'; 'horse'; 'dog'; 'airplane'; 'deer']",truck
45251,3,"['airplane'; 'dog'; 'horse'; 'automobile'; 'truck'; 'deer'; 'bird']",dog
45252,2,"['truck'; 'cat'; 'dog'; 'horse'; 'airplane'; 'deer'; 'automobile']",truck
45253,6,"['ship'; 'truck'; 'airplane'; 'deer'; 'dog'; 'automobile'; 'cat']",deer
45254,6,"['truck'; 'deer'; 'cat'; 'automobile'; 'ship'; 'airplane'; 'dog']",truck
45255,4,"['ship'; 'cat'; 'automobile'; 'dog'; 'bird'; 'truck'; 'horse']",truck
45256,7,"['dog'; 'cat'; 'automobile'; 'frog'; 'bird'; 'deer'; 'ship']",automobile
45257,5,"['truck'; 'deer'; 'cat'; 'horse'; 'automobile'; 'bird'; 'airplane']",truck
45258,1,"['deer'; 'dog'; 'bird'; 'frog'; 'truck'; 'horse'; 'airplane']",dog
45259,0,"['frog'; 'automobile'; 'ship'; 'dog'; 'cat'; 'truck'; 'bird']",frog
45260,5,"['truck'; 'cat'; 'automobile'; 'bird'; 'horse'; 'airplane'; 'deer']",truck
45261,9,"['cat'; 'ship'; 'bird'; 'airplane'; 'frog'; 'dog'; 'automobile']",ship
45262,0,"['frog'; 'dog'; 'truck'; 'bird'; 'automobile'; 'cat'; 'ship']",dog
45263,4,"['dog'; 'truck'; 'cat'; 'horse'; 'automobile'; 'bird'; 'ship']",truck
45264,0,"['cat'; 'bird'; 'ship'; 'frog'; 'truck'; 'automobile'; 'dog']",ship
45265,0,"['automobile'; 'truck'; 'cat'; 'ship'; 'dog'; 'bird'; 'frog']",cat
45266,6,"['dog'; 'cat'; 'deer'; 'automobile'; 'truck'; 'airplane'; 'ship']",truck
45267,6,"['cat'; 'automobile'; 'dog'; 'ship'; 'deer'; 'airplane'; 'truck']",automobile
45268,1,"['truck'; 'frog'; 'bird'; 'dog'; 'deer'; 'airplane'; 'horse']",frog
45269,5,"['airplane'; 'horse'; 'deer'; 'automobile'; 'truck'; 'bird'; 'cat']",horse
45270,0,"['cat'; 'dog'; 'truck'; 'ship'; 'automobile'; 'frog'; 'bird']",dog
45271,5,"['truck'; 'automobile'; 'bird'; 'cat'; 'horse'; 'airplane'; 'deer']",truck
45272,2,"['truck'; 'airplane'; 'deer'; 'cat'; 'horse'; 'dog'; 'automobile']",truck
45273,5,"['deer'; 'airplane'; 'horse'; 'truck'; 'automobile'; 'cat'; 'bird']",airplane
45274,4,"['horse'; 'dog'; 'bird'; 'ship'; 'automobile'; 'truck'; 'cat']",ship
45275,3,"['bird'; 'airplane'; 'automobile'; 'deer'; 'horse'; 'dog'; 'truck']",airplane
45276,7,"['cat'; 'bird'; 'automobile'; 'deer'; 'frog'; 'dog'; 'ship']",automobile
45277,2,"['cat'; 'horse'; 'automobile'; 'truck'; 'airplane'; 'dog'; 'deer']",truck
45278,5,"['truck'; 'airplane'; 'automobile'; 'bird'; 'horse'; 'deer'; 'cat']",truck
45279,4,"['cat'; 'dog'; 'bird'; 'truck'; 'horse'; 'ship'; 'automobile']",truck
45280,6,"['truck'; 'airplane'; 'deer'; 'cat'; 'automobile'; 'dog'; 'ship']",truck
45281,7,"['frog'; 'ship'; 'dog'; 'cat'; 'automobile'; 'deer'; 'bird']",ship
45282,3,"['deer'; 'dog'; 'bird'; 'horse'; 'truck'; 'airplane'; 'automobile']",truck
45283,1,"['airplane'; 'frog'; 'deer'; 'bird'; 'truck'; 'horse'; 'dog']",frog
45284,9,"['frog'; 'bird'; 'ship'; 'cat'; 'dog'; 'airplane'; 'automobile']",frog
45285,7,"['automobile'; 'cat'; 'ship'; 'frog'; 'bird'; 'deer'; 'dog']",cat
45286,4,"['cat'; 'bird'; 'dog'; 'ship'; 'horse'; 'automobile'; 'truck']",ship
45287,9,"['dog'; 'automobile'; 'cat'; 'bird'; 'airplane'; 'ship'; 'frog']",dog
45288,0,"['dog'; 'frog'; 'automobile'; 'truck'; 'cat'; 'bird'; 'ship']",dog
45289,1,"['airplane'; 'deer'; 'dog'; 'horse'; 'truck'; 'bird'; 'frog']",deer
45290,5,"['truck'; 'automobile'; 'cat'; 'bird'; 'horse'; 'deer'; 'airplane']",truck
45291,1,"['deer'; 'frog'; 'airplane'; 'bird'; 'dog'; 'horse'; 'truck']",frog
45292,7,"['deer'; 'frog'; 'automobile'; 'cat'; 'ship'; 'dog'; 'bird']",automobile
45293,4,"['automobile'; 'dog'; 'truck'; 'ship'; 'bird'; 'horse'; 'cat']",truck
45294,7,"['deer'; 'cat'; 'dog'; 'bird'; 'automobile'; 'frog'; 'ship']",automobile
45295,6,"['dog'; 'deer'; 'ship'; 'cat'; 'automobile'; 'truck'; 'airplane']",ship
45296,1,"['airplane'; 'dog'; 'deer'; 'horse'; 'truck'; 'frog'; 'bird']",dog
45297,0,"['cat'; 'truck'; 'bird'; 'automobile'; 'dog'; 'ship'; 'frog']",bird
45298,6,"['airplane'; 'truck'; 'deer'; 'ship'; 'dog'; 'cat'; 'automobile']",truck
45299,4,"['dog'; 'truck'; 'automobile'; 'cat'; 'ship'; 'horse'; 'bird']",truck
45300,6,"['automobile'; 'truck'; 'ship'; 'deer'; 'dog'; 'airplane'; 'cat']",truck
45301,0,"['automobile'; 'truck'; 'bird'; 'ship'; 'cat'; 'dog'; 'frog']",automobile
45302,9,"['cat'; 'airplane'; 'frog'; 'dog'; 'ship'; 'automobile'; 'bird']",airplane
45303,2,"['airplane'; 'truck'; 'cat'; 'deer'; 'dog'; 'automobile'; 'horse']",truck
45304,0,"['truck'; 'bird'; 'ship'; 'automobile'; 'dog'; 'cat'; 'frog']",truck
45305,6,"['automobile'; 'deer'; 'airplane'; 'truck'; 'dog'; 'cat'; 'ship']",ship
45306,2,"['deer'; 'truck'; 'airplane'; 'horse'; 'dog'; 'automobile'; 'cat']",truck
45307,9,"['airplane'; 'dog'; 'bird'; 'frog'; 'cat'; 'automobile'; 'ship']",dog
45308,1,"['deer'; 'frog'; 'dog'; 'airplane'; 'horse'; 'truck'; 'bird']",frog
45309,8,"['frog'; 'automobile'; 'dog'; 'airplane'; 'cat'; 'bird'; 'horse']",frog
45310,3,"['airplane'; 'automobile'; 'horse'; 'truck'; 'deer'; 'bird'; 'dog']",airplane
45311,4,"['cat'; 'bird'; 'dog'; 'truck'; 'horse'; 'automobile'; 'ship']",truck
45312,5,"['automobile'; 'cat'; 'bird'; 'horse'; 'truck'; 'airplane'; 'deer']",truck
45313,0,"['frog'; 'cat'; 'bird'; 'ship'; 'truck'; 'dog'; 'automobile']",frog
