index,true_label,candidate_labels,complementary_label
40675,6,"['su'; 'o'; 'na'; 'ya'; 'wo'; 'ki'; 'tsu']",su
40676,3,"['ki'; 'o'; 'wo'; 'ma'; 'ya'; 'na'; 'tsu']",tsu
40677,3,"['ya'; 'tsu'; 'wo'; 'ma'; 'na'; 'ki'; 'o']",na
40678,4,"['su'; 'ha'; 'ki'; 'na'; 're'; 'o'; 'ya']",na
40679,6,"['ya'; 'tsu'; 'na'; 'o'; 'ki'; 'wo'; 'su']",na
40680,5,"['na'; 'ha'; 'ya'; 'wo'; 'ma'; 'su'; 'ki']",na
40681,6,"['su'; 'tsu'; 'o'; 'na'; 'ki'; 'wo'; 'ya']",na
40682,0,"['ki'; 're'; 'ma'; 'na'; 'wo'; 'ha'; 'o']",na
40683,3,"['o'; 'na'; 'ma'; 'ki'; 'wo'; 'ya'; 'tsu']",tsu
40684,3,"['ya'; 'ma'; 'wo'; 'tsu'; 'na'; 'o'; 'ki']",na
40685,9,"['ya'; 'ma'; 'su'; 're'; 'wo'; 'ha'; 'ki']",ha
40686,7,"['ma'; 're'; 'o'; 'ha'; 'wo'; 'ki'; 'tsu']",tsu
40687,9,"['ki'; 'wo'; 're'; 'ha'; 'su'; 'ma'; 'ya']",wo
40688,0,"['o'; 'ki'; 'ma'; 'na'; 'ha'; 're'; 'wo']",na
40689,5,"['wo'; 'su'; 'na'; 'ki'; 'ma'; 'ya'; 'ha']",na
40690,4,"['ya'; 'o'; 'ha'; 're'; 'na'; 'ki'; 'su']",na
40691,1,"['wo'; 'ma'; 'ha'; 're'; 'ki'; 'ya'; 'o']",re
40692,6,"['ki'; 'ya'; 'su'; 'tsu'; 'wo'; 'na'; 'o']",na
40693,6,"['ki'; 'su'; 'ya'; 'wo'; 'na'; 'o'; 'tsu']",su
40694,7,"['o'; 'ki'; 'ma'; 're'; 'ha'; 'tsu'; 'wo']",tsu
40695,2,"['re'; 'na'; 'wo'; 'tsu'; 'ma'; 'o'; 'ki']",na
40696,9,"['wo'; 'ki'; 'su'; 're'; 'ya'; 'ma'; 'ha']",ki
40697,7,"['ma'; 'tsu'; 'ki'; 'ha'; 'wo'; 're'; 'o']",ha
40698,4,"['ki'; 'o'; 'na'; 'su'; 'ya'; 'ha'; 're']",ha
40699,3,"['na'; 'ya'; 'ma'; 'wo'; 'tsu'; 'o'; 'ki']",tsu
40700,9,"['ma'; 'ya'; 'wo'; 'ha'; 're'; 'su'; 'ki']",ki
40701,9,"['ha'; 'ya'; 'wo'; 're'; 'ma'; 'ki'; 'su']",wo
40702,1,"['ha'; 'wo'; 'ki'; 'o'; 're'; 'ya'; 'ma']",wo
40703,4,"['ya'; 'su'; 'ha'; 'ki'; 'o'; 'na'; 're']",na
40704,1,"['re'; 'ha'; 'ya'; 'ma'; 'o'; 'ki'; 'wo']",o
40705,9,"['ya'; 'wo'; 're'; 'ha'; 'ma'; 'ki'; 'su']",wo
40706,5,"['ki'; 'wo'; 'na'; 'su'; 'ma'; 'ha'; 'ya']",na
40707,6,"['ki'; 'tsu'; 'wo'; 'ya'; 'na'; 'o'; 'su']",na
40708,4,"['re'; 'o'; 'ya'; 'ha'; 'na'; 'ki'; 'su']",na
40709,8,"['o'; 'na'; 'tsu'; 'su'; 'ma'; 'ya'; 'ki']",na
40710,4,"['ki'; 'su'; 'ya'; 'o'; 're'; 'ha'; 'na']",na
40711,0,"['ki'; 'ha'; 're'; 'wo'; 'na'; 'o'; 'ma']",na
40712,3,"['wo'; 'tsu'; 'ki'; 'na'; 'o'; 'ya'; 'ma']",na
40713,3,"['ya'; 'ma'; 'o'; 'ki'; 'wo'; 'na'; 'tsu']",tsu
40714,9,"['wo'; 'su'; 're'; 'ma'; 'ki'; 'ha'; 'ya']",ha
40715,2,"['ma'; 'na'; 'wo'; 'tsu'; 'o'; 're'; 'ki']",na
40716,0,"['wo'; 'ki'; 'o'; 'ma'; 'na'; 'ha'; 're']",re
40717,9,"['ha'; 're'; 'su'; 'ki'; 'ma'; 'ya'; 'wo']",wo
40718,3,"['wo'; 'tsu'; 'ya'; 'o'; 'na'; 'ki'; 'ma']",tsu
40719,5,"['ma'; 'wo'; 'ha'; 'na'; 'ki'; 'su'; 'ya']",na
40720,4,"['na'; 're'; 'su'; 'ya'; 'ki'; 'ha'; 'o']",na
40721,5,"['na'; 'ki'; 'ha'; 'wo'; 'ma'; 'su'; 'ya']",na
40722,7,"['tsu'; 'ma'; 're'; 'o'; 'ha'; 'ki'; 'wo']",ha
40723,8,"['tsu'; 'su'; 'o'; 'ya'; 'ma'; 'ki'; 'na']",na
40724,1,"['ya'; 're'; 'ma'; 'wo'; 'ha'; 'ki'; 'o']",re
40725,8,"['su'; 'na'; 'tsu'; 'ma'; 'ki'; 'o'; 'ya']",na
40726,2,"['tsu'; 'wo'; 'ma'; 'o'; 'ki'; 're'; 'na']",na
40727,4,"['ya'; 'ki'; 'su'; 'o'; 'na'; 'ha'; 're']",ki
40728,4,"['re'; 'na'; 'ki'; 'ya'; 'o'; 'su'; 'ha']",na
40729,0,"['ha'; 'o'; 'wo'; 'ki'; 're'; 'ma'; 'na']",na
40730,8,"['na'; 'ya'; 'o'; 'tsu'; 'su'; 'ma'; 'ki']",tsu
40731,8,"['su'; 'o'; 'ma'; 'na'; 'tsu'; 'ki'; 'ya']",su
40732,8,"['ki'; 'na'; 'su'; 'ma'; 'ya'; 'tsu'; 'o']",na
40733,0,"['re'; 'ki'; 'wo'; 'ha'; 'na'; 'ma'; 'o']",ki
40734,7,"['tsu'; 'o'; 'ki'; 'ma'; 're'; 'ha'; 'wo']",ki
40735,0,"['wo'; 're'; 'ki'; 'na'; 'ma'; 'ha'; 'o']",ha
40736,2,"['wo'; 'o'; 'tsu'; 'ma'; 'ki'; 'na'; 're']",tsu
40737,1,"['o'; 'ma'; 'wo'; 'ki'; 'ya'; 'ha'; 're']",ha
40738,3,"['wo'; 'ma'; 'ya'; 'na'; 'tsu'; 'ki'; 'o']",tsu
40739,7,"['ma'; 're'; 'ha'; 'ki'; 'wo'; 'tsu'; 'o']",tsu
40740,9,"['re'; 'ki'; 'su'; 'ha'; 'wo'; 'ya'; 'ma']",ki
40741,4,"['o'; 'su'; 'ki'; 'ha'; 'ya'; 're'; 'na']",na
40742,9,"['ki'; 'ya'; 're'; 'ma'; 'su'; 'wo'; 'ha']",ha
40743,0,"['wo'; 'ma'; 're'; 'ki'; 'o'; 'na'; 'ha']",ha
40744,6,"['ki'; 'tsu'; 'o'; 'ya'; 'na'; 'wo'; 'su']",na
40745,0,"['o'; 'ma'; 'wo'; 're'; 'ki'; 'ha'; 'na']",na
40746,9,"['ha'; 'wo'; 're'; 'su'; 'ya'; 'ma'; 'ki']",wo
40747,9,"['ki'; 're'; 'ya'; 'ma'; 'ha'; 'su'; 'wo']",wo
40748,6,"['ya'; 'wo'; 'ki'; 'na'; 'tsu'; 'o'; 'su']",tsu
40749,5,"['su'; 'ha'; 'ya'; 'wo'; 'ma'; 'na'; 'ki']",na
40750,0,"['wo'; 'ma'; 'na'; 'ha'; 'ki'; 're'; 'o']",re
40751,0,"['ki'; 'ma'; 'na'; 'ha'; 're'; 'o'; 'wo']",na
40752,5,"['ma'; 'ha'; 'ya'; 'wo'; 'su'; 'na'; 'ki']",na
40753,0,"['re'; 'na'; 'ha'; 'o'; 'wo'; 'ma'; 'ki']",na
40754,0,"['o'; 'na'; 'ma'; 'ki'; 'ha'; 'wo'; 're']",na
40755,0,"['ma'; 'o'; 'ki'; 'wo'; 're'; 'na'; 'ha']",o
40756,3,"['tsu'; 'ki'; 'o'; 'ma'; 'wo'; 'na'; 'ya']",ki
40757,3,"['na'; 'o'; 'tsu'; 'ya'; 'wo'; 'ma'; 'ki']",tsu
40758,6,"['wo'; 'ki'; 'na'; 'o'; 'ya'; 'tsu'; 'su']",tsu
40759,3,"['o'; 'ki'; 'ya'; 'tsu'; 'wo'; 'ma'; 'na']",ki
40760,5,"['su'; 'ki'; 'wo'; 'na'; 'ma'; 'ha'; 'ya']",ki
40761,5,"['ha'; 'ya'; 'ma'; 'ki'; 'su'; 'wo'; 'na']",na
40762,9,"['re'; 'ha'; 'ya'; 'ki'; 'ma'; 'wo'; 'su']",wo
40763,8,"['na'; 'ki'; 'tsu'; 'ya'; 'ma'; 'su'; 'o']",na
40764,3,"['ki'; 'na'; 'o'; 'ya'; 'tsu'; 'wo'; 'ma']",na
40765,0,"['na'; 'ma'; 'ha'; 're'; 'o'; 'ki'; 'wo']",na
40766,7,"['ha'; 'o'; 're'; 'tsu'; 'wo'; 'ki'; 'ma']",tsu
40767,3,"['ki'; 'ya'; 'na'; 'wo'; 'ma'; 'tsu'; 'o']",tsu
40768,3,"['o'; 'wo'; 'tsu'; 'na'; 'ki'; 'ma'; 'ya']",tsu
40769,2,"['re'; 'wo'; 'ma'; 'o'; 'tsu'; 'ki'; 'na']",tsu
40770,9,"['ma'; 'ha'; 'ki'; 'ya'; 're'; 'su'; 'wo']",re
40771,8,"['ma'; 'tsu'; 'ya'; 'su'; 'ki'; 'na'; 'o']",na
40772,4,"['ha'; 'na'; 'o'; 're'; 'ya'; 'ki'; 'su']",na
40773,0,"['wo'; 'na'; 'ma'; 'o'; 'ha'; 'ki'; 're']",na
40774,3,"['o'; 'ki'; 'ya'; 'tsu'; 'wo'; 'na'; 'ma']",tsu
40775,3,"['na'; 'wo'; 'ki'; 'o'; 'ma'; 'tsu'; 'ya']",tsu
40776,4,"['re'; 'ha'; 'ya'; 'o'; 'ki'; 'na'; 'su']",na
40777,4,"['ya'; 'o'; 'na'; 'su'; 're'; 'ha'; 'ki']",na
40778,0,"['ki'; 're'; 'o'; 'ma'; 'na'; 'ha'; 'wo']",na
40779,3,"['ma'; 'na'; 'wo'; 'tsu'; 'o'; 'ya'; 'ki']",na
40780,7,"['ki'; 'o'; 'ma'; 're'; 'tsu'; 'ha'; 'wo']",tsu
40781,1,"['ki'; 'ha'; 're'; 'o'; 'wo'; 'ya'; 'ma']",ha
40782,7,"['tsu'; 'ha'; 'ma'; 'wo'; 'ki'; 'o'; 're']",ha
40783,8,"['na'; 'tsu'; 'ma'; 'su'; 'ya'; 'ki'; 'o']",na
40784,7,"['ki'; 'ma'; 'tsu'; 'ha'; 're'; 'wo'; 'o']",tsu
40785,0,"['ki'; 'na'; 'ma'; 'o'; 're'; 'ha'; 'wo']",na
40786,7,"['ha'; 'tsu'; 'wo'; 'ki'; 'ma'; 're'; 'o']",re
40787,0,"['re'; 'ki'; 'o'; 'ma'; 'ha'; 'na'; 'wo']",na
40788,8,"['ki'; 'ya'; 'ma'; 'tsu'; 'na'; 'o'; 'su']",tsu
40789,0,"['o'; 'na'; 'ha'; 'ki'; 're'; 'ma'; 'wo']",na
40790,9,"['ha'; 'ki'; 'ma'; 'su'; 're'; 'wo'; 'ya']",ki
40791,1,"['wo'; 'ha'; 're'; 'ki'; 'ma'; 'o'; 'ya']",ha
40792,4,"['ya'; 'su'; 'ki'; 'na'; 're'; 'ha'; 'o']",na
40793,4,"['su'; 'o'; 're'; 'na'; 'ki'; 'ha'; 'ya']",na
40794,1,"['ha'; 'ma'; 'ki'; 're'; 'ya'; 'o'; 'wo']",ki
40795,4,"['su'; 'ki'; 're'; 'ha'; 'na'; 'o'; 'ya']",ki
40796,9,"['su'; 'ha'; 'wo'; 're'; 'ma'; 'ya'; 'ki']",ki
40797,8,"['o'; 'su'; 'tsu'; 'ya'; 'na'; 'ki'; 'ma']",na
40798,9,"['wo'; 'ma'; 're'; 'ya'; 'ki'; 'su'; 'ha']",ha
40799,7,"['ha'; 'tsu'; 're'; 'ki'; 'o'; 'ma'; 'wo']",o
40800,4,"['su'; 'ha'; 'na'; 're'; 'o'; 'ya'; 'ki']",na
40801,7,"['ha'; 'wo'; 'ma'; 'tsu'; 're'; 'ki'; 'o']",wo
40802,4,"['ya'; 'su'; 'na'; 'ki'; 're'; 'ha'; 'o']",na
40803,0,"['o'; 'ma'; 'ki'; 'wo'; 'na'; 're'; 'ha']",ha
40804,7,"['wo'; 'ha'; 're'; 'ma'; 'ki'; 'o'; 'tsu']",tsu
40805,1,"['ha'; 'ki'; 'o'; 'ya'; 'ma'; 're'; 'wo']",ki
40806,9,"['ya'; 're'; 'ma'; 'wo'; 'su'; 'ki'; 'ha']",ha
40807,7,"['re'; 'ki'; 'tsu'; 'wo'; 'o'; 'ha'; 'ma']",ha
40808,4,"['ki'; 'na'; 'ha'; 're'; 'ya'; 'su'; 'o']",na
40809,3,"['ki'; 'wo'; 'o'; 'na'; 'ya'; 'ma'; 'tsu']",tsu
40810,6,"['su'; 'wo'; 'ya'; 'o'; 'tsu'; 'ki'; 'na']",na
40811,0,"['na'; 'wo'; 'ma'; 'o'; 're'; 'ha'; 'ki']",na
40812,7,"['ma'; 'wo'; 'tsu'; 'ha'; 're'; 'ki'; 'o']",tsu
40813,3,"['ya'; 'ma'; 'ki'; 'wo'; 'tsu'; 'na'; 'o']",tsu
40814,3,"['o'; 'ma'; 'ki'; 'ya'; 'wo'; 'tsu'; 'na']",tsu
40815,5,"['na'; 'ki'; 'su'; 'ya'; 'ha'; 'ma'; 'wo']",ki
40816,9,"['ha'; 'su'; 're'; 'wo'; 'ki'; 'ya'; 'ma']",ki
40817,0,"['wo'; 'na'; 'ma'; 're'; 'ha'; 'ki'; 'o']",na
40818,2,"['tsu'; 'ma'; 'o'; 'ki'; 'na'; 'wo'; 're']",na
40819,7,"['ki'; 'o'; 're'; 'tsu'; 'ma'; 'ha'; 'wo']",tsu
40820,3,"['ya'; 'wo'; 'ma'; 'ki'; 'na'; 'tsu'; 'o']",tsu
40821,6,"['wo'; 'ki'; 'ya'; 'o'; 'na'; 'tsu'; 'su']",tsu
40822,8,"['o'; 'tsu'; 'ma'; 'ki'; 'su'; 'na'; 'ya']",tsu
40823,7,"['tsu'; 'wo'; 're'; 'ha'; 'ma'; 'o'; 'ki']",wo
40824,5,"['na'; 'ha'; 'ki'; 'wo'; 'ya'; 'su'; 'ma']",na
40825,2,"['o'; 're'; 'ki'; 'na'; 'wo'; 'tsu'; 'ma']",tsu
40826,4,"['na'; 'ya'; 're'; 'o'; 'ha'; 'su'; 'ki']",na
40827,5,"['na'; 'ya'; 'ma'; 'wo'; 'ha'; 'su'; 'ki']",na
40828,3,"['ma'; 'tsu'; 'ya'; 'wo'; 'ki'; 'o'; 'na']",na
40829,9,"['ya'; 're'; 'su'; 'ma'; 'ki'; 'wo'; 'ha']",wo
40830,4,"['re'; 'ya'; 'ki'; 'su'; 'ha'; 'na'; 'o']",na
40831,3,"['ya'; 'o'; 'tsu'; 'ma'; 'ki'; 'wo'; 'na']",tsu
40832,9,"['ya'; 'su'; 're'; 'ma'; 'wo'; 'ki'; 'ha']",ha
40833,0,"['o'; 'ha'; 'wo'; 'na'; 'ma'; 'ki'; 're']",re
40834,0,"['re'; 'ha'; 'ma'; 'wo'; 'ki'; 'o'; 'na']",na
40835,4,"['su'; 're'; 'o'; 'ki'; 'na'; 'ya'; 'ha']",na
40836,9,"['wo'; 'ma'; 'su'; 'ha'; 'ya'; 're'; 'ki']",re
40837,4,"['na'; 'ha'; 'su'; 'o'; 'ki'; 're'; 'ya']",na
40838,1,"['o'; 'ma'; 'wo'; 're'; 'ki'; 'ya'; 'ha']",ha
40839,1,"['re'; 'ki'; 'ma'; 'o'; 'wo'; 'ha'; 'ya']",ki
40840,0,"['o'; 're'; 'wo'; 'ha'; 'na'; 'ma'; 'ki']",na
40841,5,"['ya'; 'ha'; 'na'; 'wo'; 'ma'; 'su'; 'ki']",na
40842,8,"['na'; 'tsu'; 'ki'; 'ya'; 'ma'; 'su'; 'o']",na
40843,5,"['ha'; 'ki'; 'ya'; 'ma'; 'na'; 'su'; 'wo']",ki
40844,0,"['ki'; 'ha'; 'ma'; 'wo'; 'o'; 're'; 'na']",na
40845,5,"['ya'; 'ki'; 'ha'; 'su'; 'na'; 'wo'; 'ma']",ki
40846,9,"['ma'; 'su'; 'ya'; 'ha'; 'wo'; 're'; 'ki']",re
40847,9,"['wo'; 'ma'; 're'; 'ha'; 'ya'; 'su'; 'ki']",re
40848,6,"['na'; 'wo'; 'ki'; 'tsu'; 'o'; 'ya'; 'su']",na
40849,8,"['ma'; 'tsu'; 'o'; 'ya'; 'su'; 'na'; 'ki']",na
40850,4,"['o'; 'na'; 'ki'; 'ha'; 're'; 'ya'; 'su']",na
40851,2,"['ma'; 'ki'; 'wo'; 'o'; 'tsu'; 'na'; 're']",tsu
40852,9,"['re'; 'ya'; 'su'; 'ki'; 'ha'; 'ma'; 'wo']",wo
40853,7,"['re'; 'ma'; 'o'; 'tsu'; 'wo'; 'ha'; 'ki']",ha
40854,4,"['na'; 'o'; 'ki'; 'ya'; 'ha'; 'su'; 're']",na
40855,1,"['re'; 'wo'; 'ma'; 'ha'; 'o'; 'ki'; 'ya']",wo
40856,2,"['o'; 'ma'; 're'; 'na'; 'wo'; 'ki'; 'tsu']",tsu
40857,7,"['re'; 'wo'; 'ha'; 'ki'; 'tsu'; 'ma'; 'o']",tsu
40858,0,"['na'; 'wo'; 're'; 'o'; 'ha'; 'ki'; 'ma']",na
40859,7,"['ha'; 're'; 'wo'; 'tsu'; 'ki'; 'ma'; 'o']",tsu
40860,8,"['ya'; 'o'; 'ma'; 'tsu'; 'ki'; 'su'; 'na']",tsu
40861,3,"['ma'; 'o'; 'ya'; 'ki'; 'wo'; 'tsu'; 'na']",tsu
40862,9,"['ha'; 'ya'; 'wo'; 're'; 'ma'; 'su'; 'ki']",wo
40863,3,"['ya'; 'o'; 'ma'; 'na'; 'tsu'; 'wo'; 'ki']",tsu
40864,2,"['ki'; 'na'; 'ma'; 'tsu'; 're'; 'wo'; 'o']",na
40865,6,"['su'; 'tsu'; 'ya'; 'wo'; 'ki'; 'o'; 'na']",na
40866,1,"['o'; 'wo'; 'ya'; 'ki'; 'ma'; 're'; 'ha']",ha
40867,7,"['ma'; 'wo'; 'tsu'; 'o'; 're'; 'ki'; 'ha']",ha
40868,6,"['tsu'; 'na'; 'o'; 'su'; 'ki'; 'ya'; 'wo']",na
40869,7,"['o'; 'wo'; 'ma'; 're'; 'tsu'; 'ki'; 'ha']",ha
40870,3,"['wo'; 'o'; 'ma'; 'na'; 'ki'; 'tsu'; 'ya']",tsu
40871,5,"['su'; 'ma'; 'wo'; 'ya'; 'na'; 'ha'; 'ki']",na
40872,7,"['o'; 'wo'; 'tsu'; 'ki'; 're'; 'ma'; 'ha']",ha
40873,5,"['su'; 'ya'; 'ma'; 'na'; 'wo'; 'ha'; 'ki']",na
40874,2,"['re'; 'tsu'; 'ma'; 'ki'; 'na'; 'o'; 'wo']",tsu
40875,5,"['ha'; 'wo'; 'ma'; 'na'; 'su'; 'ki'; 'ya']",na
40876,3,"['na'; 'ki'; 'ya'; 'tsu'; 'wo'; 'o'; 'ma']",tsu
40877,8,"['tsu'; 'ma'; 'ki'; 'ya'; 'na'; 'su'; 'o']",na
40878,6,"['ya'; 'su'; 'ki'; 'tsu'; 'o'; 'na'; 'wo']",na
40879,2,"['o'; 'ma'; 're'; 'tsu'; 'na'; 'ki'; 'wo']",tsu
40880,9,"['ma'; 'ya'; 'su'; 'ha'; 'wo'; 're'; 'ki']",re
40881,5,"['na'; 'su'; 'ha'; 'wo'; 'ya'; 'ki'; 'ma']",na
40882,8,"['na'; 'ma'; 'ya'; 'su'; 'o'; 'ki'; 'tsu']",su
40883,6,"['ya'; 'su'; 'wo'; 'o'; 'tsu'; 'na'; 'ki']",na
40884,1,"['ha'; 'wo'; 'ki'; 're'; 'o'; 'ya'; 'ma']",wo
40885,3,"['o'; 'ma'; 'ki'; 'wo'; 'ya'; 'na'; 'tsu']",tsu
40886,8,"['na'; 'ya'; 'su'; 'tsu'; 'ma'; 'ki'; 'o']",na
40887,5,"['ya'; 'na'; 'ha'; 'wo'; 'su'; 'ki'; 'ma']",na
40888,9,"['re'; 'wo'; 'ha'; 'ki'; 'ya'; 'ma'; 'su']",wo
40889,4,"['re'; 'ki'; 'na'; 'o'; 'ya'; 'su'; 'ha']",na
40890,9,"['su'; 'wo'; 'ki'; 're'; 'ya'; 'ma'; 'ha']",ha
40891,8,"['o'; 'ya'; 'tsu'; 'na'; 'ma'; 'su'; 'ki']",na
40892,6,"['o'; 'ya'; 'wo'; 'tsu'; 'na'; 'su'; 'ki']",tsu
40893,0,"['ma'; 'ha'; 'wo'; 're'; 'o'; 'na'; 'ki']",na
40894,8,"['ki'; 'ma'; 'ya'; 'tsu'; 'su'; 'o'; 'na']",tsu
40895,1,"['ha'; 'ki'; 'wo'; 're'; 'o'; 'ma'; 'ya']",ki
40896,0,"['ma'; 'ki'; 'ha'; 're'; 'o'; 'wo'; 'na']",ki
40897,1,"['wo'; 'ya'; 'ha'; 'o'; 'ma'; 'ki'; 're']",re
40898,3,"['ma'; 'tsu'; 'o'; 'na'; 'ya'; 'ki'; 'wo']",na
40899,0,"['na'; 'ma'; 're'; 'ha'; 'o'; 'ki'; 'wo']",na
40900,9,"['wo'; 'su'; 're'; 'ha'; 'ma'; 'ki'; 'ya']",ki
40901,4,"['na'; 'ya'; 're'; 'su'; 'ki'; 'o'; 'ha']",na
40902,5,"['wo'; 'ya'; 'ma'; 'su'; 'na'; 'ki'; 'ha']",na
40903,8,"['ki'; 'tsu'; 'ya'; 'na'; 'su'; 'ma'; 'o']",na
40904,2,"['tsu'; 'ki'; 're'; 'na'; 'o'; 'ma'; 'wo']",ki
40905,7,"['ki'; 're'; 'tsu'; 'ma'; 'wo'; 'o'; 'ha']",tsu
40906,5,"['su'; 'ki'; 'wo'; 'na'; 'ya'; 'ha'; 'ma']",ki
40907,8,"['su'; 'ki'; 'na'; 'ma'; 'ya'; 'tsu'; 'o']",su
40908,7,"['ha'; 'o'; 'ma'; 're'; 'tsu'; 'wo'; 'ki']",tsu
40909,7,"['o'; 'ma'; 'ha'; 'ki'; 'tsu'; 're'; 'wo']",tsu
40910,2,"['ma'; 'tsu'; 're'; 'o'; 'na'; 'wo'; 'ki']",na
40911,7,"['ha'; 'wo'; 'tsu'; 'o'; 'ki'; 're'; 'ma']",tsu
40912,2,"['tsu'; 'na'; 're'; 'o'; 'ki'; 'ma'; 'wo']",na
40913,8,"['na'; 'tsu'; 'ma'; 'o'; 'ya'; 'su'; 'ki']",na
40914,4,"['ki'; 'o'; 'ha'; 're'; 'ya'; 'su'; 'na']",na
40915,9,"['wo'; 'ki'; 'ha'; 'ma'; 'su'; 're'; 'ya']",ki
40916,4,"['o'; 'ki'; 'su'; 'ya'; 're'; 'na'; 'ha']",ki
40917,7,"['ha'; 'o'; 'ki'; 'ma'; 're'; 'tsu'; 'wo']",tsu
40918,6,"['tsu'; 'wo'; 'na'; 'su'; 'ki'; 'o'; 'ya']",na
40919,8,"['ki'; 'ma'; 'o'; 'su'; 'ya'; 'tsu'; 'na']",su
40920,1,"['ha'; 'ki'; 'o'; 'ya'; 'wo'; 're'; 'ma']",ki
40921,6,"['ya'; 'tsu'; 'su'; 'o'; 'wo'; 'ki'; 'na']",tsu
40922,6,"['wo'; 'na'; 'su'; 'ya'; 'ki'; 'tsu'; 'o']",na
40923,0,"['wo'; 'o'; 'na'; 'ha'; 'ma'; 'ki'; 're']",re
40924,9,"['ya'; 'ha'; 'ma'; 're'; 'su'; 'wo'; 'ki']",ha
40925,9,"['ha'; 'ma'; 're'; 'wo'; 'ki'; 'su'; 'ya']",re
40926,8,"['na'; 'ya'; 'tsu'; 'ma'; 'su'; 'ki'; 'o']",na
40927,9,"['ki'; 'ha'; 'ya'; 'su'; 'wo'; 're'; 'ma']",ki
40928,4,"['ya'; 'ha'; 'su'; 'ki'; 'o'; 're'; 'na']",na
40929,4,"['ki'; 'ya'; 're'; 'ha'; 'su'; 'o'; 'na']",na
40930,2,"['wo'; 'na'; 'ma'; 'o'; 'tsu'; 're'; 'ki']",tsu
40931,6,"['ya'; 'tsu'; 'ki'; 'su'; 'o'; 'wo'; 'na']",tsu
40932,3,"['ya'; 'na'; 'ki'; 'wo'; 'ma'; 'o'; 'tsu']",tsu
40933,3,"['tsu'; 'wo'; 'ma'; 'ki'; 'o'; 'na'; 'ya']",na
40934,5,"['su'; 'ya'; 'ha'; 'na'; 'ki'; 'ma'; 'wo']",na
40935,7,"['o'; 'wo'; 'ha'; 'ma'; 'ki'; 're'; 'tsu']",tsu
40936,6,"['na'; 'tsu'; 'ki'; 'ya'; 'su'; 'wo'; 'o']",na
40937,9,"['re'; 'ha'; 'wo'; 'ma'; 'ki'; 'su'; 'ya']",wo
40938,5,"['wo'; 'na'; 'ya'; 'ha'; 'su'; 'ma'; 'ki']",na
40939,0,"['re'; 'o'; 'ma'; 'wo'; 'ki'; 'na'; 'ha']",na
40940,1,"['ki'; 'ya'; 'wo'; 're'; 'ma'; 'o'; 'ha']",ha
40941,5,"['ma'; 'ha'; 'ya'; 'na'; 'su'; 'wo'; 'ki']",na
40942,2,"['re'; 'wo'; 'ma'; 'tsu'; 'na'; 'o'; 'ki']",na
40943,3,"['ki'; 'na'; 'o'; 'tsu'; 'wo'; 'ya'; 'ma']",na
40944,1,"['wo'; 'o'; 're'; 'ha'; 'ya'; 'ma'; 'ki']",re
40945,7,"['ki'; 'o'; 'tsu'; 're'; 'wo'; 'ha'; 'ma']",tsu
40946,8,"['tsu'; 'na'; 'ki'; 'o'; 'ma'; 'ya'; 'su']",na
40947,7,"['ma'; 'tsu'; 'ki'; 're'; 'wo'; 'ha'; 'o']",ha
40948,2,"['wo'; 'na'; 'tsu'; 'ma'; 'o'; 're'; 'ki']",na
40949,6,"['o'; 'tsu'; 'wo'; 'ya'; 'ki'; 'su'; 'na']",na
40950,8,"['ya'; 'su'; 'o'; 'ma'; 'tsu'; 'na'; 'ki']",na
40951,8,"['ma'; 'o'; 'ya'; 'ki'; 'tsu'; 'su'; 'na']",tsu
40952,3,"['o'; 'wo'; 'ki'; 'na'; 'tsu'; 'ya'; 'ma']",ki
40953,1,"['ki'; 'wo'; 'ya'; 'ha'; 'o'; 're'; 'ma']",wo
40954,2,"['o'; 'tsu'; 'wo'; 'ki'; 'na'; 're'; 'ma']",tsu
40955,4,"['ya'; 'su'; 're'; 'ha'; 'o'; 'na'; 'ki']",na
40956,9,"['wo'; 'su'; 're'; 'ki'; 'ma'; 'ha'; 'ya']",ha
40957,3,"['ya'; 'ma'; 'ki'; 'tsu'; 'na'; 'o'; 'wo']",tsu
40958,0,"['re'; 'o'; 'na'; 'ki'; 'ma'; 'ha'; 'wo']",na
40959,9,"['re'; 'wo'; 'ya'; 'su'; 'ha'; 'ki'; 'ma']",wo
40960,0,"['ki'; 're'; 'ma'; 'ha'; 'wo'; 'o'; 'na']",na
40961,9,"['ki'; 'ya'; 're'; 'ma'; 'su'; 'wo'; 'ha']",ha
40962,8,"['su'; 'tsu'; 'o'; 'na'; 'ya'; 'ma'; 'ki']",na
40963,2,"['o'; 're'; 'wo'; 'ma'; 'na'; 'ki'; 'tsu']",tsu
40964,3,"['o'; 'ya'; 'ma'; 'ki'; 'na'; 'wo'; 'tsu']",tsu
40965,9,"['re'; 'ma'; 'su'; 'ya'; 'wo'; 'ki'; 'ha']",wo
40966,2,"['na'; 're'; 'ki'; 'o'; 'wo'; 'tsu'; 'ma']",tsu
40967,1,"['re'; 'o'; 'ha'; 'ma'; 'ki'; 'wo'; 'ya']",o
40968,5,"['wo'; 'ma'; 'su'; 'ya'; 'na'; 'ha'; 'ki']",na
40969,0,"['na'; 'ki'; 'ha'; 'ma'; 'o'; 'wo'; 're']",na
40970,1,"['o'; 'wo'; 'ha'; 'ma'; 'ya'; 'ki'; 're']",o
