index,true_label,candidate_labels,complementary_label
46546,5,"['cat'; 'automobile'; 'truck']",truck
46547,1,"['deer'; 'dog'; 'bird']",deer
46548,0,"['bird'; 'frog'; 'automobile']",bird
46549,7,"['cat'; 'automobile'; 'frog']",automobile
46550,6,"['airplane'; 'deer'; 'truck']",deer
46551,8,"['deer'; 'frog'; 'horse']",deer
46552,8,"['horse'; 'deer'; 'frog']",horse
46553,0,"['frog'; 'automobile'; 'bird']",automobile
46554,0,"['automobile'; 'bird'; 'frog']",automobile
46555,3,"['automobile'; 'truck'; 'dog']",truck
46556,7,"['automobile'; 'frog'; 'cat']",frog
46557,7,"['frog'; 'automobile'; 'cat']",automobile
46558,6,"['airplane'; 'truck'; 'deer']",deer
46559,9,"['airplane'; 'bird'; 'dog']",bird
46560,2,"['frog'; 'automobile'; 'cat']",automobile
46561,3,"['truck'; 'dog'; 'automobile']",truck
46562,2,"['frog'; 'automobile'; 'cat']",automobile
46563,2,"['cat'; 'frog'; 'automobile']",automobile
46564,2,"['cat'; 'automobile'; 'frog']",automobile
46565,5,"['cat'; 'automobile'; 'truck']",automobile
46566,4,"['horse'; 'ship'; 'airplane']",ship
46567,9,"['dog'; 'airplane'; 'bird']",dog
46568,3,"['dog'; 'automobile'; 'truck']",automobile
46569,8,"['deer'; 'horse'; 'frog']",deer
46570,4,"['ship'; 'horse'; 'airplane']",airplane
46571,3,"['dog'; 'truck'; 'automobile']",truck
46572,7,"['frog'; 'automobile'; 'cat']",automobile
46573,4,"['airplane'; 'ship'; 'horse']",ship
46574,9,"['bird'; 'airplane'; 'dog']",airplane
46575,2,"['automobile'; 'frog'; 'cat']",frog
46576,0,"['frog'; 'automobile'; 'bird']",frog
46577,6,"['truck'; 'airplane'; 'deer']",truck
46578,4,"['horse'; 'ship'; 'airplane']",ship
46579,9,"['bird'; 'airplane'; 'dog']",bird
46580,8,"['frog'; 'horse'; 'deer']",frog
46581,7,"['automobile'; 'frog'; 'cat']",frog
46582,8,"['deer'; 'horse'; 'frog']",deer
46583,7,"['automobile'; 'cat'; 'frog']",cat
46584,2,"['cat'; 'automobile'; 'frog']",automobile
46585,0,"['frog'; 'automobile'; 'bird']",frog
46586,0,"['bird'; 'automobile'; 'frog']",automobile
46587,6,"['airplane'; 'truck'; 'deer']",airplane
46588,1,"['deer'; 'dog'; 'bird']",dog
46589,2,"['automobile'; 'cat'; 'frog']",automobile
46590,3,"['dog'; 'automobile'; 'truck']",automobile
46591,4,"['airplane'; 'ship'; 'horse']",ship
46592,1,"['bird'; 'deer'; 'dog']",bird
46593,0,"['frog'; 'automobile'; 'bird']",frog
46594,3,"['automobile'; 'truck'; 'dog']",truck
46595,3,"['automobile'; 'truck'; 'dog']",truck
46596,3,"['truck'; 'dog'; 'automobile']",truck
46597,5,"['truck'; 'automobile'; 'cat']",truck
46598,1,"['bird'; 'dog'; 'deer']",bird
46599,9,"['bird'; 'dog'; 'airplane']",bird
46600,6,"['deer'; 'airplane'; 'truck']",airplane
46601,7,"['frog'; 'cat'; 'automobile']",automobile
46602,6,"['deer'; 'truck'; 'airplane']",truck
46603,0,"['bird'; 'automobile'; 'frog']",bird
46604,3,"['truck'; 'dog'; 'automobile']",dog
46605,3,"['truck'; 'dog'; 'automobile']",truck
46606,5,"['automobile'; 'truck'; 'cat']",truck
46607,2,"['automobile'; 'cat'; 'frog']",automobile
46608,5,"['automobile'; 'cat'; 'truck']",truck
46609,6,"['deer'; 'airplane'; 'truck']",airplane
46610,1,"['dog'; 'deer'; 'bird']",bird
46611,9,"['airplane'; 'dog'; 'bird']",dog
46612,6,"['deer'; 'truck'; 'airplane']",truck
46613,0,"['automobile'; 'frog'; 'bird']",frog
46614,0,"['bird'; 'frog'; 'automobile']",automobile
46615,8,"['deer'; 'frog'; 'horse']",deer
46616,4,"['ship'; 'airplane'; 'horse']",airplane
46617,8,"['horse'; 'deer'; 'frog']",horse
46618,4,"['airplane'; 'ship'; 'horse']",ship
46619,0,"['bird'; 'automobile'; 'frog']",automobile
46620,7,"['frog'; 'automobile'; 'cat']",automobile
46621,5,"['cat'; 'truck'; 'automobile']",truck
46622,6,"['deer'; 'truck'; 'airplane']",truck
46623,9,"['airplane'; 'dog'; 'bird']",dog
46624,8,"['deer'; 'frog'; 'horse']",deer
46625,0,"['automobile'; 'frog'; 'bird']",frog
46626,8,"['frog'; 'horse'; 'deer']",frog
46627,3,"['truck'; 'automobile'; 'dog']",truck
46628,5,"['cat'; 'automobile'; 'truck']",automobile
46629,9,"['bird'; 'dog'; 'airplane']",bird
46630,2,"['automobile'; 'cat'; 'frog']",automobile
46631,0,"['frog'; 'bird'; 'automobile']",frog
46632,0,"['bird'; 'automobile'; 'frog']",bird
46633,2,"['cat'; 'automobile'; 'frog']",automobile
46634,1,"['deer'; 'dog'; 'bird']",dog
46635,5,"['cat'; 'truck'; 'automobile']",truck
46636,8,"['horse'; 'deer'; 'frog']",horse
46637,0,"['bird'; 'automobile'; 'frog']",automobile
46638,5,"['cat'; 'automobile'; 'truck']",automobile
46639,9,"['bird'; 'dog'; 'airplane']",bird
46640,7,"['frog'; 'cat'; 'automobile']",automobile
46641,7,"['cat'; 'automobile'; 'frog']",automobile
46642,2,"['cat'; 'automobile'; 'frog']",automobile
46643,1,"['bird'; 'deer'; 'dog']",bird
46644,4,"['ship'; 'airplane'; 'horse']",airplane
46645,9,"['dog'; 'airplane'; 'bird']",dog
46646,9,"['bird'; 'airplane'; 'dog']",bird
46647,9,"['dog'; 'bird'; 'airplane']",dog
46648,4,"['horse'; 'airplane'; 'ship']",airplane
46649,1,"['bird'; 'dog'; 'deer']",bird
46650,4,"['ship'; 'airplane'; 'horse']",airplane
46651,9,"['dog'; 'airplane'; 'bird']",dog
46652,2,"['frog'; 'cat'; 'automobile']",automobile
46653,3,"['truck'; 'automobile'; 'dog']",truck
46654,9,"['dog'; 'airplane'; 'bird']",dog
46655,0,"['frog'; 'automobile'; 'bird']",automobile
46656,9,"['airplane'; 'bird'; 'dog']",bird
46657,3,"['dog'; 'truck'; 'automobile']",truck
46658,1,"['bird'; 'deer'; 'dog']",bird
46659,3,"['truck'; 'dog'; 'automobile']",truck
46660,4,"['airplane'; 'horse'; 'ship']",airplane
46661,2,"['automobile'; 'frog'; 'cat']",automobile
46662,9,"['airplane'; 'dog'; 'bird']",dog
46663,4,"['airplane'; 'horse'; 'ship']",airplane
46664,9,"['dog'; 'bird'; 'airplane']",dog
46665,2,"['automobile'; 'cat'; 'frog']",cat
46666,7,"['automobile'; 'cat'; 'frog']",cat
46667,5,"['cat'; 'truck'; 'automobile']",truck
46668,8,"['frog'; 'horse'; 'deer']",frog
46669,5,"['automobile'; 'truck'; 'cat']",truck
46670,8,"['deer'; 'horse'; 'frog']",deer
46671,7,"['automobile'; 'frog'; 'cat']",frog
46672,7,"['frog'; 'automobile'; 'cat']",automobile
46673,2,"['cat'; 'automobile'; 'frog']",automobile
46674,1,"['dog'; 'deer'; 'bird']",bird
46675,8,"['horse'; 'deer'; 'frog']",horse
46676,5,"['cat'; 'truck'; 'automobile']",truck
46677,6,"['truck'; 'deer'; 'airplane']",deer
46678,0,"['frog'; 'bird'; 'automobile']",automobile
46679,1,"['bird'; 'dog'; 'deer']",bird
46680,0,"['automobile'; 'frog'; 'bird']",frog
46681,2,"['automobile'; 'frog'; 'cat']",frog
46682,3,"['truck'; 'automobile'; 'dog']",truck
46683,2,"['automobile'; 'cat'; 'frog']",automobile
46684,5,"['truck'; 'automobile'; 'cat']",truck
46685,9,"['dog'; 'bird'; 'airplane']",dog
46686,2,"['automobile'; 'frog'; 'cat']",frog
46687,9,"['bird'; 'dog'; 'airplane']",bird
46688,3,"['truck'; 'dog'; 'automobile']",dog
46689,0,"['automobile'; 'frog'; 'bird']",frog
46690,5,"['automobile'; 'truck'; 'cat']",truck
46691,7,"['cat'; 'frog'; 'automobile']",automobile
46692,0,"['bird'; 'frog'; 'automobile']",bird
46693,1,"['dog'; 'bird'; 'deer']",bird
46694,7,"['automobile'; 'frog'; 'cat']",frog
46695,4,"['airplane'; 'ship'; 'horse']",airplane
46696,9,"['bird'; 'dog'; 'airplane']",airplane
46697,3,"['truck'; 'automobile'; 'dog']",truck
46698,9,"['dog'; 'bird'; 'airplane']",dog
46699,8,"['horse'; 'frog'; 'deer']",horse
46700,5,"['automobile'; 'truck'; 'cat']",cat
46701,0,"['frog'; 'automobile'; 'bird']",frog
46702,2,"['frog'; 'cat'; 'automobile']",automobile
46703,4,"['ship'; 'airplane'; 'horse']",airplane
46704,8,"['deer'; 'horse'; 'frog']",deer
46705,9,"['airplane'; 'bird'; 'dog']",bird
46706,0,"['frog'; 'automobile'; 'bird']",frog
46707,8,"['horse'; 'deer'; 'frog']",horse
46708,5,"['truck'; 'automobile'; 'cat']",truck
46709,7,"['cat'; 'automobile'; 'frog']",automobile
46710,8,"['deer'; 'frog'; 'horse']",deer
46711,7,"['frog'; 'automobile'; 'cat']",automobile
46712,3,"['automobile'; 'dog'; 'truck']",truck
46713,9,"['dog'; 'bird'; 'airplane']",dog
46714,8,"['frog'; 'horse'; 'deer']",horse
46715,5,"['truck'; 'cat'; 'automobile']",truck
46716,5,"['cat'; 'automobile'; 'truck']",truck
46717,1,"['deer'; 'dog'; 'bird']",bird
46718,1,"['dog'; 'deer'; 'bird']",bird
46719,7,"['cat'; 'frog'; 'automobile']",automobile
46720,5,"['cat'; 'automobile'; 'truck']",automobile
46721,6,"['truck'; 'airplane'; 'deer']",deer
46722,4,"['horse'; 'airplane'; 'ship']",airplane
46723,9,"['dog'; 'airplane'; 'bird']",dog
46724,2,"['cat'; 'automobile'; 'frog']",automobile
46725,0,"['frog'; 'automobile'; 'bird']",frog
46726,7,"['cat'; 'automobile'; 'frog']",automobile
46727,3,"['automobile'; 'truck'; 'dog']",truck
46728,2,"['automobile'; 'frog'; 'cat']",automobile
46729,3,"['dog'; 'automobile'; 'truck']",truck
46730,1,"['deer'; 'bird'; 'dog']",bird
46731,1,"['deer'; 'dog'; 'bird']",deer
46732,1,"['bird'; 'deer'; 'dog']",bird
46733,2,"['automobile'; 'frog'; 'cat']",automobile
46734,5,"['automobile'; 'cat'; 'truck']",automobile
46735,8,"['horse'; 'frog'; 'deer']",horse
46736,8,"['horse'; 'deer'; 'frog']",horse
46737,8,"['deer'; 'horse'; 'frog']",deer
46738,0,"['automobile'; 'bird'; 'frog']",automobile
46739,8,"['frog'; 'horse'; 'deer']",frog
46740,0,"['bird'; 'frog'; 'automobile']",bird
46741,1,"['dog'; 'deer'; 'bird']",bird
46742,3,"['truck'; 'automobile'; 'dog']",truck
46743,6,"['deer'; 'truck'; 'airplane']",truck
46744,9,"['dog'; 'airplane'; 'bird']",dog
46745,3,"['truck'; 'dog'; 'automobile']",dog
46746,4,"['ship'; 'horse'; 'airplane']",airplane
46747,7,"['cat'; 'frog'; 'automobile']",frog
46748,1,"['deer'; 'dog'; 'bird']",dog
46749,0,"['bird'; 'frog'; 'automobile']",automobile
46750,0,"['bird'; 'frog'; 'automobile']",bird
46751,8,"['frog'; 'deer'; 'horse']",frog
46752,9,"['airplane'; 'dog'; 'bird']",dog
46753,4,"['airplane'; 'ship'; 'horse']",ship
46754,7,"['automobile'; 'frog'; 'cat']",frog
46755,9,"['dog'; 'bird'; 'airplane']",dog
46756,0,"['frog'; 'automobile'; 'bird']",frog
46757,3,"['dog'; 'automobile'; 'truck']",truck
46758,8,"['horse'; 'deer'; 'frog']",horse
46759,2,"['automobile'; 'frog'; 'cat']",automobile
46760,6,"['deer'; 'airplane'; 'truck']",airplane
46761,8,"['horse'; 'deer'; 'frog']",horse
46762,5,"['truck'; 'automobile'; 'cat']",truck
46763,0,"['bird'; 'automobile'; 'frog']",automobile
46764,8,"['horse'; 'deer'; 'frog']",horse
46765,6,"['deer'; 'airplane'; 'truck']",airplane
46766,2,"['frog'; 'cat'; 'automobile']",automobile
46767,5,"['truck'; 'cat'; 'automobile']",truck
46768,8,"['frog'; 'horse'; 'deer']",horse
46769,4,"['horse'; 'airplane'; 'ship']",airplane
46770,0,"['frog'; 'bird'; 'automobile']",frog
46771,2,"['frog'; 'cat'; 'automobile']",automobile
46772,6,"['airplane'; 'truck'; 'deer']",truck
46773,4,"['airplane'; 'ship'; 'horse']",ship
46774,9,"['bird'; 'airplane'; 'dog']",bird
46775,9,"['dog'; 'bird'; 'airplane']",dog
46776,4,"['ship'; 'horse'; 'airplane']",airplane
46777,9,"['airplane'; 'bird'; 'dog']",bird
46778,4,"['airplane'; 'horse'; 'ship']",airplane
46779,4,"['ship'; 'airplane'; 'horse']",airplane
46780,5,"['automobile'; 'cat'; 'truck']",truck
46781,9,"['dog'; 'airplane'; 'bird']",dog
46782,0,"['automobile'; 'bird'; 'frog']",frog
46783,7,"['automobile'; 'frog'; 'cat']",frog
46784,2,"['cat'; 'frog'; 'automobile']",automobile
46785,5,"['cat'; 'automobile'; 'truck']",automobile
46786,1,"['dog'; 'bird'; 'deer']",bird
46787,8,"['horse'; 'deer'; 'frog']",horse
46788,9,"['dog'; 'bird'; 'airplane']",dog
46789,4,"['horse'; 'airplane'; 'ship']",airplane
46790,4,"['ship'; 'airplane'; 'horse']",airplane
46791,6,"['deer'; 'airplane'; 'truck']",airplane
46792,7,"['cat'; 'frog'; 'automobile']",automobile
46793,5,"['automobile'; 'cat'; 'truck']",automobile
46794,1,"['dog'; 'deer'; 'bird']",bird
46795,2,"['frog'; 'automobile'; 'cat']",automobile
46796,1,"['bird'; 'dog'; 'deer']",bird
46797,7,"['frog'; 'cat'; 'automobile']",automobile
46798,2,"['frog'; 'cat'; 'automobile']",automobile
46799,3,"['automobile'; 'dog'; 'truck']",truck
46800,2,"['cat'; 'automobile'; 'frog']",automobile
46801,3,"['truck'; 'automobile'; 'dog']",truck
46802,0,"['frog'; 'automobile'; 'bird']",frog
46803,4,"['airplane'; 'horse'; 'ship']",airplane
46804,6,"['truck'; 'deer'; 'airplane']",truck
46805,3,"['automobile'; 'truck'; 'dog']",dog
46806,7,"['frog'; 'automobile'; 'cat']",automobile
46807,0,"['bird'; 'frog'; 'automobile']",automobile
46808,9,"['airplane'; 'dog'; 'bird']",dog
46809,5,"['cat'; 'automobile'; 'truck']",automobile
46810,2,"['cat'; 'frog'; 'automobile']",automobile
46811,5,"['automobile'; 'truck'; 'cat']",truck
46812,3,"['automobile'; 'truck'; 'dog']",truck
46813,2,"['automobile'; 'frog'; 'cat']",automobile
46814,4,"['horse'; 'airplane'; 'ship']",airplane
46815,3,"['automobile'; 'dog'; 'truck']",automobile
46816,7,"['frog'; 'cat'; 'automobile']",automobile
46817,3,"['automobile'; 'dog'; 'truck']",automobile
46818,7,"['cat'; 'automobile'; 'frog']",automobile
46819,2,"['automobile'; 'cat'; 'frog']",automobile
46820,5,"['cat'; 'automobile'; 'truck']",automobile
46821,8,"['horse'; 'deer'; 'frog']",horse
46822,0,"['automobile'; 'bird'; 'frog']",frog
46823,4,"['ship'; 'horse'; 'airplane']",airplane
46824,4,"['ship'; 'airplane'; 'horse']",airplane
46825,3,"['dog'; 'truck'; 'automobile']",truck
46826,2,"['cat'; 'automobile'; 'frog']",automobile
46827,1,"['dog'; 'bird'; 'deer']",bird
46828,1,"['dog'; 'deer'; 'bird']",bird
46829,8,"['horse'; 'frog'; 'deer']",horse
46830,9,"['bird'; 'dog'; 'airplane']",bird
46831,0,"['automobile'; 'bird'; 'frog']",bird
46832,2,"['frog'; 'automobile'; 'cat']",automobile
46833,9,"['bird'; 'airplane'; 'dog']",bird
46834,7,"['automobile'; 'cat'; 'frog']",frog
46835,6,"['airplane'; 'deer'; 'truck']",deer
46836,5,"['truck'; 'cat'; 'automobile']",truck
46837,2,"['automobile'; 'cat'; 'frog']",automobile
46838,3,"['dog'; 'automobile'; 'truck']",truck
46839,0,"['frog'; 'bird'; 'automobile']",automobile
46840,1,"['bird'; 'deer'; 'dog']",bird
46841,3,"['dog'; 'truck'; 'automobile']",truck
46842,5,"['cat'; 'truck'; 'automobile']",truck
46843,0,"['automobile'; 'frog'; 'bird']",frog
46844,9,"['dog'; 'bird'; 'airplane']",dog
46845,4,"['airplane'; 'horse'; 'ship']",airplane
46846,6,"['deer'; 'truck'; 'airplane']",truck
46847,5,"['cat'; 'automobile'; 'truck']",truck
46848,9,"['dog'; 'airplane'; 'bird']",dog
46849,7,"['automobile'; 'cat'; 'frog']",automobile
46850,6,"['deer'; 'airplane'; 'truck']",airplane
46851,4,"['horse'; 'airplane'; 'ship']",airplane
46852,9,"['airplane'; 'dog'; 'bird']",dog
46853,5,"['automobile'; 'cat'; 'truck']",truck
46854,8,"['horse'; 'deer'; 'frog']",horse
46855,3,"['automobile'; 'truck'; 'dog']",automobile
46856,6,"['airplane'; 'truck'; 'deer']",airplane
46857,7,"['automobile'; 'frog'; 'cat']",frog
46858,1,"['deer'; 'dog'; 'bird']",bird
46859,1,"['bird'; 'deer'; 'dog']",bird
46860,7,"['automobile'; 'frog'; 'cat']",frog
46861,9,"['bird'; 'airplane'; 'dog']",bird
46862,3,"['automobile'; 'dog'; 'truck']",truck
46863,8,"['frog'; 'deer'; 'horse']",frog
46864,0,"['bird'; 'automobile'; 'frog']",frog
46865,1,"['dog'; 'bird'; 'deer']",bird
46866,1,"['dog'; 'deer'; 'bird']",dog
46867,5,"['truck'; 'automobile'; 'cat']",cat
46868,6,"['airplane'; 'deer'; 'truck']",deer
46869,7,"['frog'; 'automobile'; 'cat']",automobile
46870,2,"['automobile'; 'cat'; 'frog']",automobile
46871,1,"['dog'; 'deer'; 'bird']",bird
46872,0,"['bird'; 'automobile'; 'frog']",automobile
46873,0,"['automobile'; 'frog'; 'bird']",frog
46874,2,"['automobile'; 'cat'; 'frog']",automobile
46875,7,"['cat'; 'frog'; 'automobile']",automobile
46876,0,"['bird'; 'automobile'; 'frog']",bird
46877,2,"['cat'; 'automobile'; 'frog']",automobile
46878,9,"['bird'; 'dog'; 'airplane']",bird
46879,2,"['frog'; 'cat'; 'automobile']",automobile
46880,3,"['dog'; 'automobile'; 'truck']",truck
46881,0,"['bird'; 'automobile'; 'frog']",automobile
46882,3,"['automobile'; 'dog'; 'truck']",automobile
46883,4,"['horse'; 'airplane'; 'ship']",airplane
46884,4,"['ship'; 'airplane'; 'horse']",airplane
46885,6,"['airplane'; 'deer'; 'truck']",airplane
46886,3,"['truck'; 'dog'; 'automobile']",truck
46887,2,"['automobile'; 'cat'; 'frog']",automobile
46888,8,"['frog'; 'deer'; 'horse']",frog
46889,1,"['deer'; 'bird'; 'dog']",bird
46890,5,"['cat'; 'truck'; 'automobile']",truck
46891,4,"['horse'; 'ship'; 'airplane']",ship
46892,8,"['horse'; 'deer'; 'frog']",horse
46893,1,"['dog'; 'bird'; 'deer']",bird
46894,3,"['truck'; 'automobile'; 'dog']",truck
46895,2,"['frog'; 'cat'; 'automobile']",automobile
46896,7,"['automobile'; 'cat'; 'frog']",frog
46897,0,"['frog'; 'bird'; 'automobile']",automobile
46898,0,"['bird'; 'automobile'; 'frog']",automobile
46899,5,"['automobile'; 'truck'; 'cat']",truck
46900,1,"['bird'; 'deer'; 'dog']",bird
46901,5,"['automobile'; 'truck'; 'cat']",truck
46902,0,"['frog'; 'automobile'; 'bird']",automobile
46903,5,"['truck'; 'automobile'; 'cat']",truck
46904,1,"['bird'; 'deer'; 'dog']",bird
46905,6,"['truck'; 'airplane'; 'deer']",truck
46906,1,"['dog'; 'deer'; 'bird']",bird
46907,2,"['automobile'; 'frog'; 'cat']",automobile
46908,1,"['dog'; 'bird'; 'deer']",bird
46909,2,"['automobile'; 'cat'; 'frog']",automobile
46910,0,"['bird'; 'automobile'; 'frog']",automobile
46911,5,"['truck'; 'cat'; 'automobile']",truck
46912,6,"['truck'; 'airplane'; 'deer']",deer
46913,6,"['truck'; 'airplane'; 'deer']",deer
46914,1,"['bird'; 'dog'; 'deer']",bird
46915,6,"['airplane'; 'truck'; 'deer']",deer
46916,5,"['truck'; 'cat'; 'automobile']",truck
46917,8,"['horse'; 'deer'; 'frog']",horse
46918,5,"['truck'; 'automobile'; 'cat']",cat
46919,3,"['automobile'; 'truck'; 'dog']",truck
46920,1,"['deer'; 'bird'; 'dog']",bird
46921,6,"['airplane'; 'truck'; 'deer']",airplane
46922,0,"['frog'; 'automobile'; 'bird']",automobile
46923,3,"['automobile'; 'truck'; 'dog']",truck
46924,5,"['cat'; 'automobile'; 'truck']",truck
46925,5,"['automobile'; 'cat'; 'truck']",automobile
46926,8,"['horse'; 'deer'; 'frog']",horse
46927,5,"['automobile'; 'truck'; 'cat']",truck
46928,1,"['bird'; 'dog'; 'deer']",bird
46929,5,"['truck'; 'cat'; 'automobile']",truck
46930,5,"['automobile'; 'truck'; 'cat']",truck
46931,2,"['cat'; 'frog'; 'automobile']",automobile
46932,3,"['dog'; 'truck'; 'automobile']",truck
46933,2,"['cat'; 'frog'; 'automobile']",automobile
46934,0,"['frog'; 'automobile'; 'bird']",automobile
46935,0,"['frog'; 'automobile'; 'bird']",frog
46936,0,"['automobile'; 'bird'; 'frog']",bird
46937,8,"['horse'; 'frog'; 'deer']",horse
46938,8,"['deer'; 'horse'; 'frog']",deer
46939,3,"['automobile'; 'dog'; 'truck']",truck
46940,4,"['airplane'; 'horse'; 'ship']",airplane
46941,7,"['frog'; 'automobile'; 'cat']",automobile
46942,7,"['automobile'; 'frog'; 'cat']",frog
46943,2,"['frog'; 'cat'; 'automobile']",automobile
46944,8,"['horse'; 'deer'; 'frog']",horse
46945,0,"['automobile'; 'bird'; 'frog']",automobile
46946,7,"['cat'; 'automobile'; 'frog']",automobile
46947,4,"['horse'; 'ship'; 'airplane']",ship
46948,6,"['deer'; 'truck'; 'airplane']",truck
46949,0,"['frog'; 'bird'; 'automobile']",frog
46950,3,"['automobile'; 'truck'; 'dog']",truck
46951,6,"['airplane'; 'deer'; 'truck']",deer
46952,6,"['airplane'; 'truck'; 'deer']",airplane
46953,1,"['dog'; 'bird'; 'deer']",bird
46954,7,"['automobile'; 'cat'; 'frog']",cat
46955,9,"['dog'; 'airplane'; 'bird']",dog
46956,1,"['dog'; 'deer'; 'bird']",bird
46957,2,"['cat'; 'automobile'; 'frog']",automobile
46958,3,"['dog'; 'truck'; 'automobile']",truck
46959,9,"['airplane'; 'bird'; 'dog']",bird
46960,6,"['airplane'; 'deer'; 'truck']",deer
46961,5,"['truck'; 'cat'; 'automobile']",truck
46962,3,"['dog'; 'automobile'; 'truck']",automobile
46963,8,"['frog'; 'deer'; 'horse']",frog
46964,0,"['bird'; 'frog'; 'automobile']",automobile
46965,9,"['bird'; 'dog'; 'airplane']",bird
46966,1,"['deer'; 'bird'; 'dog']",bird
46967,2,"['cat'; 'automobile'; 'frog']",automobile
46968,4,"['ship'; 'airplane'; 'horse']",airplane
46969,0,"['frog'; 'bird'; 'automobile']",frog
46970,6,"['truck'; 'airplane'; 'deer']",truck
46971,6,"['truck'; 'airplane'; 'deer']",deer
46972,2,"['frog'; 'cat'; 'automobile']",automobile
46973,5,"['cat'; 'automobile'; 'truck']",truck
46974,6,"['airplane'; 'truck'; 'deer']",airplane
46975,8,"['horse'; 'deer'; 'frog']",horse
46976,3,"['truck'; 'dog'; 'automobile']",truck
46977,3,"['truck'; 'dog'; 'automobile']",truck
46978,9,"['airplane'; 'bird'; 'dog']",bird
46979,6,"['airplane'; 'truck'; 'deer']",truck
46980,5,"['cat'; 'truck'; 'automobile']",truck
46981,0,"['automobile'; 'frog'; 'bird']",frog
46982,7,"['frog'; 'automobile'; 'cat']",automobile
46983,2,"['cat'; 'frog'; 'automobile']",automobile
46984,5,"['truck'; 'automobile'; 'cat']",truck
46985,8,"['deer'; 'frog'; 'horse']",deer
46986,9,"['airplane'; 'dog'; 'bird']",dog
46987,0,"['bird'; 'automobile'; 'frog']",automobile
46988,7,"['cat'; 'automobile'; 'frog']",automobile
46989,3,"['automobile'; 'dog'; 'truck']",truck
46990,0,"['bird'; 'automobile'; 'frog']",automobile
46991,6,"['deer'; 'truck'; 'airplane']",truck
46992,0,"['bird'; 'frog'; 'automobile']",automobile
46993,1,"['bird'; 'deer'; 'dog']",bird
46994,4,"['airplane'; 'ship'; 'horse']",ship
46995,6,"['truck'; 'airplane'; 'deer']",truck
46996,7,"['frog'; 'cat'; 'automobile']",automobile
46997,5,"['cat'; 'automobile'; 'truck']",automobile
46998,4,"['ship'; 'airplane'; 'horse']",airplane
46999,9,"['bird'; 'dog'; 'airplane']",bird
47000,8,"['deer'; 'horse'; 'frog']",deer
47001,1,"['deer'; 'dog'; 'bird']",dog
47002,9,"['bird'; 'dog'; 'airplane']",bird
47003,7,"['cat'; 'automobile'; 'frog']",automobile
47004,4,"['airplane'; 'horse'; 'ship']",airplane
47005,9,"['bird'; 'airplane'; 'dog']",bird
47006,6,"['deer'; 'truck'; 'airplane']",truck
47007,9,"['dog'; 'airplane'; 'bird']",dog
47008,3,"['truck'; 'dog'; 'automobile']",dog
47009,2,"['automobile'; 'frog'; 'cat']",frog
47010,2,"['cat'; 'automobile'; 'frog']",automobile
47011,5,"['truck'; 'cat'; 'automobile']",truck
47012,5,"['automobile'; 'truck'; 'cat']",truck
47013,9,"['bird'; 'airplane'; 'dog']",airplane
47014,3,"['truck'; 'automobile'; 'dog']",dog
47015,4,"['ship'; 'horse'; 'airplane']",horse
47016,2,"['frog'; 'cat'; 'automobile']",automobile
47017,0,"['frog'; 'bird'; 'automobile']",frog
47018,5,"['automobile'; 'cat'; 'truck']",automobile
47019,8,"['frog'; 'deer'; 'horse']",frog
47020,9,"['airplane'; 'dog'; 'bird']",dog
47021,8,"['horse'; 'frog'; 'deer']",horse
47022,0,"['bird'; 'automobile'; 'frog']",automobile
47023,8,"['deer'; 'frog'; 'horse']",deer
47024,5,"['truck'; 'automobile'; 'cat']",truck
47025,9,"['airplane'; 'dog'; 'bird']",dog
47026,1,"['deer'; 'bird'; 'dog']",bird
47027,7,"['cat'; 'automobile'; 'frog']",automobile
47028,9,"['airplane'; 'dog'; 'bird']",dog
47029,5,"['cat'; 'automobile'; 'truck']",truck
47030,1,"['deer'; 'bird'; 'dog']",bird
47031,9,"['dog'; 'bird'; 'airplane']",dog
47032,8,"['frog'; 'horse'; 'deer']",frog
47033,1,"['dog'; 'bird'; 'deer']",bird
47034,2,"['frog'; 'cat'; 'automobile']",automobile
47035,1,"['bird'; 'deer'; 'dog']",bird
47036,9,"['airplane'; 'bird'; 'dog']",bird
47037,5,"['automobile'; 'truck'; 'cat']",truck
47038,5,"['automobile'; 'truck'; 'cat']",cat
47039,7,"['frog'; 'automobile'; 'cat']",automobile
47040,1,"['dog'; 'bird'; 'deer']",bird
47041,7,"['automobile'; 'cat'; 'frog']",frog
47042,0,"['automobile'; 'bird'; 'frog']",automobile
47043,5,"['automobile'; 'cat'; 'truck']",truck
47044,3,"['automobile'; 'truck'; 'dog']",truck
47045,4,"['ship'; 'horse'; 'airplane']",ship
47046,7,"['frog'; 'automobile'; 'cat']",automobile
47047,6,"['truck'; 'deer'; 'airplane']",deer
47048,0,"['frog'; 'automobile'; 'bird']",frog
47049,3,"['dog'; 'truck'; 'automobile']",truck
47050,0,"['bird'; 'automobile'; 'frog']",automobile
47051,7,"['frog'; 'cat'; 'automobile']",automobile
47052,8,"['deer'; 'frog'; 'horse']",deer
47053,4,"['horse'; 'ship'; 'airplane']",ship
47054,5,"['truck'; 'automobile'; 'cat']",cat
47055,7,"['cat'; 'automobile'; 'frog']",automobile
47056,7,"['automobile'; 'cat'; 'frog']",frog
47057,5,"['cat'; 'truck'; 'automobile']",truck
47058,7,"['frog'; 'automobile'; 'cat']",automobile
47059,5,"['truck'; 'cat'; 'automobile']",truck
47060,1,"['deer'; 'bird'; 'dog']",bird
