index,true_label,candidate_labels,complementary_label
47208,1,"['automobile'; 'airplane'; 'truck'; 'ship'; 'dog'; 'frog'; 'horse']",dog
47209,5,"['bird'; 'horse'; 'dog'; 'frog'; 'deer'; 'automobile'; 'truck']",bird
47210,3,"['airplane'; 'horse'; 'automobile'; 'truck'; 'cat'; 'frog'; 'deer']",airplane
47211,5,"['truck'; 'frog'; 'horse'; 'bird'; 'automobile'; 'dog'; 'deer']",truck
47212,8,"['automobile'; 'horse'; 'bird'; 'deer'; 'airplane'; 'cat'; 'frog']",horse
47213,1,"['automobile'; 'dog'; 'frog'; 'horse'; 'truck'; 'ship'; 'airplane']",dog
47214,8,"['automobile'; 'frog'; 'cat'; 'horse'; 'bird'; 'airplane'; 'deer']",frog
47215,0,"['deer'; 'automobile'; 'dog'; 'truck'; 'frog'; 'airplane'; 'ship']",deer
47216,4,"['dog'; 'automobile'; 'bird'; 'horse'; 'airplane'; 'deer'; 'ship']",automobile
47217,3,"['truck'; 'airplane'; 'cat'; 'horse'; 'deer'; 'automobile'; 'frog']",truck
47218,5,"['dog'; 'horse'; 'truck'; 'automobile'; 'bird'; 'frog'; 'deer']",truck
47219,3,"['horse'; 'airplane'; 'automobile'; 'frog'; 'deer'; 'truck'; 'cat']",horse
47220,0,"['ship'; 'airplane'; 'frog'; 'automobile'; 'deer'; 'truck'; 'dog']",frog
47221,5,"['truck'; 'frog'; 'dog'; 'bird'; 'automobile'; 'horse'; 'deer']",frog
47222,6,"['cat'; 'bird'; 'truck'; 'automobile'; 'airplane'; 'deer'; 'horse']",truck
47223,5,"['horse'; 'frog'; 'deer'; 'truck'; 'dog'; 'bird'; 'automobile']",truck
47224,2,"['deer'; 'frog'; 'truck'; 'automobile'; 'cat'; 'airplane'; 'ship']",truck
47225,5,"['truck'; 'automobile'; 'horse'; 'deer'; 'bird'; 'frog'; 'dog']",truck
47226,1,"['horse'; 'dog'; 'airplane'; 'frog'; 'ship'; 'truck'; 'automobile']",horse
47227,0,"['frog'; 'ship'; 'deer'; 'truck'; 'dog'; 'automobile'; 'airplane']",frog
47228,4,"['automobile'; 'deer'; 'airplane'; 'ship'; 'horse'; 'dog'; 'bird']",automobile
47229,5,"['automobile'; 'frog'; 'bird'; 'horse'; 'truck'; 'deer'; 'dog']",frog
47230,5,"['horse'; 'truck'; 'bird'; 'dog'; 'frog'; 'deer'; 'automobile']",truck
47231,4,"['ship'; 'automobile'; 'dog'; 'deer'; 'bird'; 'horse'; 'airplane']",ship
47232,4,"['deer'; 'automobile'; 'ship'; 'bird'; 'dog'; 'horse'; 'airplane']",automobile
47233,7,"['airplane'; 'dog'; 'automobile'; 'frog'; 'cat'; 'truck'; 'ship']",dog
47234,3,"['frog'; 'deer'; 'truck'; 'horse'; 'automobile'; 'airplane'; 'cat']",truck
47235,5,"['horse'; 'frog'; 'dog'; 'bird'; 'truck'; 'deer'; 'automobile']",truck
47236,8,"['frog'; 'deer'; 'cat'; 'bird'; 'airplane'; 'horse'; 'automobile']",frog
47237,1,"['dog'; 'horse'; 'automobile'; 'truck'; 'airplane'; 'ship'; 'frog']",dog
47238,9,"['bird'; 'horse'; 'truck'; 'frog'; 'dog'; 'automobile'; 'ship']",bird
47239,4,"['bird'; 'deer'; 'horse'; 'dog'; 'airplane'; 'ship'; 'automobile']",airplane
47240,6,"['horse'; 'cat'; 'bird'; 'truck'; 'automobile'; 'airplane'; 'deer']",truck
47241,7,"['airplane'; 'dog'; 'truck'; 'automobile'; 'cat'; 'ship'; 'frog']",ship
47242,0,"['frog'; 'airplane'; 'automobile'; 'ship'; 'deer'; 'truck'; 'dog']",frog
47243,0,"['dog'; 'automobile'; 'airplane'; 'ship'; 'deer'; 'frog'; 'truck']",deer
47244,4,"['bird'; 'horse'; 'dog'; 'automobile'; 'ship'; 'airplane'; 'deer']",automobile
47245,8,"['cat'; 'horse'; 'airplane'; 'frog'; 'bird'; 'automobile'; 'deer']",horse
47246,7,"['automobile'; 'dog'; 'cat'; 'truck'; 'ship'; 'frog'; 'airplane']",dog
47247,9,"['bird'; 'truck'; 'frog'; 'dog'; 'horse'; 'ship'; 'automobile']",bird
47248,2,"['ship'; 'truck'; 'airplane'; 'cat'; 'deer'; 'frog'; 'automobile']",truck
47249,7,"['ship'; 'frog'; 'truck'; 'dog'; 'airplane'; 'automobile'; 'cat']",frog
47250,3,"['frog'; 'truck'; 'deer'; 'automobile'; 'cat'; 'horse'; 'airplane']",truck
47251,8,"['airplane'; 'automobile'; 'cat'; 'deer'; 'frog'; 'horse'; 'bird']",cat
47252,2,"['deer'; 'cat'; 'automobile'; 'ship'; 'airplane'; 'truck'; 'frog']",deer
47253,0,"['dog'; 'frog'; 'ship'; 'deer'; 'truck'; 'automobile'; 'airplane']",deer
47254,1,"['horse'; 'airplane'; 'frog'; 'ship'; 'dog'; 'automobile'; 'truck']",horse
47255,2,"['automobile'; 'airplane'; 'frog'; 'deer'; 'truck'; 'ship'; 'cat']",truck
47256,1,"['ship'; 'truck'; 'airplane'; 'horse'; 'dog'; 'frog'; 'automobile']",horse
47257,4,"['deer'; 'bird'; 'dog'; 'automobile'; 'ship'; 'airplane'; 'horse']",automobile
47258,5,"['automobile'; 'dog'; 'frog'; 'truck'; 'horse'; 'bird'; 'deer']",truck
47259,8,"['bird'; 'airplane'; 'automobile'; 'horse'; 'frog'; 'deer'; 'cat']",bird
47260,2,"['ship'; 'cat'; 'frog'; 'deer'; 'truck'; 'automobile'; 'airplane']",truck
47261,5,"['automobile'; 'frog'; 'bird'; 'dog'; 'horse'; 'deer'; 'truck']",frog
47262,9,"['ship'; 'bird'; 'truck'; 'dog'; 'automobile'; 'frog'; 'horse']",bird
47263,7,"['ship'; 'truck'; 'dog'; 'cat'; 'airplane'; 'automobile'; 'frog']",dog
47264,1,"['airplane'; 'horse'; 'truck'; 'dog'; 'ship'; 'automobile'; 'frog']",airplane
47265,8,"['bird'; 'frog'; 'horse'; 'airplane'; 'cat'; 'automobile'; 'deer']",airplane
47266,1,"['truck'; 'automobile'; 'dog'; 'horse'; 'airplane'; 'ship'; 'frog']",dog
47267,0,"['airplane'; 'deer'; 'frog'; 'automobile'; 'dog'; 'ship'; 'truck']",deer
47268,5,"['deer'; 'truck'; 'dog'; 'bird'; 'automobile'; 'horse'; 'frog']",truck
47269,9,"['dog'; 'frog'; 'horse'; 'ship'; 'automobile'; 'truck'; 'bird']",dog
47270,7,"['truck'; 'airplane'; 'cat'; 'ship'; 'automobile'; 'dog'; 'frog']",truck
47271,0,"['truck'; 'airplane'; 'dog'; 'ship'; 'automobile'; 'frog'; 'deer']",dog
47272,7,"['truck'; 'airplane'; 'automobile'; 'frog'; 'cat'; 'ship'; 'dog']",frog
47273,2,"['airplane'; 'truck'; 'deer'; 'cat'; 'automobile'; 'ship'; 'frog']",truck
47274,0,"['dog'; 'frog'; 'ship'; 'truck'; 'airplane'; 'deer'; 'automobile']",deer
47275,7,"['frog'; 'cat'; 'ship'; 'airplane'; 'dog'; 'truck'; 'automobile']",ship
47276,6,"['truck'; 'deer'; 'automobile'; 'cat'; 'airplane'; 'horse'; 'bird']",truck
47277,1,"['ship'; 'horse'; 'automobile'; 'airplane'; 'truck'; 'dog'; 'frog']",horse
47278,9,"['horse'; 'dog'; 'automobile'; 'frog'; 'ship'; 'truck'; 'bird']",dog
47279,1,"['truck'; 'automobile'; 'frog'; 'dog'; 'ship'; 'airplane'; 'horse']",frog
47280,1,"['frog'; 'automobile'; 'airplane'; 'ship'; 'truck'; 'horse'; 'dog']",frog
47281,2,"['automobile'; 'truck'; 'cat'; 'deer'; 'airplane'; 'ship'; 'frog']",automobile
47282,2,"['cat'; 'frog'; 'truck'; 'deer'; 'ship'; 'automobile'; 'airplane']",truck
47283,6,"['horse'; 'cat'; 'airplane'; 'truck'; 'automobile'; 'deer'; 'bird']",airplane
47284,3,"['truck'; 'airplane'; 'automobile'; 'horse'; 'cat'; 'frog'; 'deer']",truck
47285,7,"['ship'; 'frog'; 'airplane'; 'cat'; 'dog'; 'truck'; 'automobile']",frog
47286,7,"['truck'; 'dog'; 'frog'; 'ship'; 'automobile'; 'cat'; 'airplane']",dog
47287,4,"['ship'; 'horse'; 'bird'; 'dog'; 'deer'; 'airplane'; 'automobile']",airplane
47288,1,"['airplane'; 'dog'; 'truck'; 'automobile'; 'frog'; 'ship'; 'horse']",dog
47289,5,"['horse'; 'frog'; 'truck'; 'deer'; 'bird'; 'dog'; 'automobile']",truck
47290,1,"['dog'; 'horse'; 'automobile'; 'truck'; 'ship'; 'airplane'; 'frog']",dog
47291,8,"['bird'; 'automobile'; 'deer'; 'horse'; 'airplane'; 'frog'; 'cat']",airplane
47292,3,"['automobile'; 'cat'; 'deer'; 'horse'; 'frog'; 'truck'; 'airplane']",truck
47293,4,"['bird'; 'airplane'; 'automobile'; 'dog'; 'deer'; 'horse'; 'ship']",airplane
47294,2,"['automobile'; 'ship'; 'airplane'; 'deer'; 'cat'; 'truck'; 'frog']",ship
47295,4,"['bird'; 'horse'; 'ship'; 'automobile'; 'deer'; 'airplane'; 'dog']",ship
47296,9,"['automobile'; 'horse'; 'truck'; 'dog'; 'frog'; 'ship'; 'bird']",horse
47297,6,"['horse'; 'airplane'; 'deer'; 'bird'; 'automobile'; 'truck'; 'cat']",horse
47298,0,"['dog'; 'automobile'; 'deer'; 'airplane'; 'ship'; 'truck'; 'frog']",deer
47299,9,"['frog'; 'automobile'; 'dog'; 'bird'; 'truck'; 'horse'; 'ship']",frog
47300,4,"['airplane'; 'automobile'; 'dog'; 'deer'; 'bird'; 'ship'; 'horse']",airplane
47301,7,"['dog'; 'ship'; 'cat'; 'automobile'; 'truck'; 'airplane'; 'frog']",ship
47302,6,"['cat'; 'bird'; 'airplane'; 'automobile'; 'truck'; 'deer'; 'horse']",airplane
47303,9,"['dog'; 'truck'; 'horse'; 'automobile'; 'bird'; 'ship'; 'frog']",dog
47304,2,"['cat'; 'airplane'; 'deer'; 'truck'; 'frog'; 'ship'; 'automobile']",ship
47305,4,"['automobile'; 'horse'; 'ship'; 'dog'; 'airplane'; 'deer'; 'bird']",ship
47306,3,"['airplane'; 'frog'; 'deer'; 'truck'; 'cat'; 'automobile'; 'horse']",frog
47307,9,"['automobile'; 'horse'; 'frog'; 'bird'; 'ship'; 'truck'; 'dog']",horse
47308,7,"['dog'; 'airplane'; 'truck'; 'cat'; 'automobile'; 'frog'; 'ship']",airplane
47309,2,"['automobile'; 'airplane'; 'frog'; 'ship'; 'cat'; 'truck'; 'deer']",frog
47310,1,"['dog'; 'automobile'; 'frog'; 'truck'; 'ship'; 'horse'; 'airplane']",dog
47311,4,"['dog'; 'ship'; 'deer'; 'airplane'; 'bird'; 'automobile'; 'horse']",ship
47312,4,"['airplane'; 'horse'; 'bird'; 'dog'; 'deer'; 'ship'; 'automobile']",airplane
47313,3,"['cat'; 'airplane'; 'truck'; 'automobile'; 'frog'; 'horse'; 'deer']",airplane
47314,1,"['ship'; 'horse'; 'dog'; 'airplane'; 'truck'; 'automobile'; 'frog']",frog
47315,9,"['bird'; 'ship'; 'dog'; 'truck'; 'frog'; 'automobile'; 'horse']",bird
47316,2,"['frog'; 'deer'; 'cat'; 'airplane'; 'ship'; 'truck'; 'automobile']",ship
47317,0,"['ship'; 'airplane'; 'automobile'; 'dog'; 'truck'; 'deer'; 'frog']",dog
47318,4,"['horse'; 'bird'; 'ship'; 'dog'; 'automobile'; 'airplane'; 'deer']",ship
47319,7,"['airplane'; 'automobile'; 'truck'; 'cat'; 'frog'; 'ship'; 'dog']",ship
47320,0,"['airplane'; 'ship'; 'frog'; 'dog'; 'truck'; 'deer'; 'automobile']",frog
47321,7,"['frog'; 'ship'; 'truck'; 'dog'; 'cat'; 'airplane'; 'automobile']",ship
47322,3,"['horse'; 'frog'; 'automobile'; 'truck'; 'cat'; 'airplane'; 'deer']",horse
47323,7,"['cat'; 'truck'; 'ship'; 'dog'; 'airplane'; 'frog'; 'automobile']",truck
47324,0,"['deer'; 'dog'; 'truck'; 'airplane'; 'frog'; 'ship'; 'automobile']",deer
47325,7,"['automobile'; 'dog'; 'frog'; 'cat'; 'airplane'; 'truck'; 'ship']",frog
47326,0,"['dog'; 'airplane'; 'ship'; 'deer'; 'truck'; 'frog'; 'automobile']",deer
47327,3,"['cat'; 'airplane'; 'deer'; 'truck'; 'automobile'; 'horse'; 'frog']",airplane
47328,0,"['truck'; 'ship'; 'automobile'; 'airplane'; 'frog'; 'deer'; 'dog']",frog
47329,0,"['ship'; 'automobile'; 'dog'; 'frog'; 'deer'; 'airplane'; 'truck']",dog
47330,3,"['airplane'; 'truck'; 'automobile'; 'cat'; 'deer'; 'horse'; 'frog']",truck
47331,6,"['cat'; 'bird'; 'deer'; 'horse'; 'automobile'; 'truck'; 'airplane']",truck
47332,0,"['dog'; 'frog'; 'automobile'; 'deer'; 'airplane'; 'ship'; 'truck']",dog
47333,5,"['horse'; 'automobile'; 'truck'; 'bird'; 'dog'; 'frog'; 'deer']",horse
47334,5,"['horse'; 'bird'; 'truck'; 'automobile'; 'frog'; 'dog'; 'deer']",truck
47335,2,"['automobile'; 'ship'; 'cat'; 'deer'; 'airplane'; 'truck'; 'frog']",ship
47336,0,"['airplane'; 'ship'; 'truck'; 'frog'; 'dog'; 'deer'; 'automobile']",frog
47337,0,"['automobile'; 'ship'; 'airplane'; 'deer'; 'truck'; 'dog'; 'frog']",deer
47338,9,"['automobile'; 'truck'; 'frog'; 'dog'; 'ship'; 'bird'; 'horse']",frog
47339,0,"['frog'; 'airplane'; 'automobile'; 'dog'; 'truck'; 'deer'; 'ship']",frog
47340,9,"['horse'; 'ship'; 'frog'; 'truck'; 'automobile'; 'dog'; 'bird']",horse
47341,8,"['automobile'; 'deer'; 'frog'; 'airplane'; 'cat'; 'horse'; 'bird']",deer
47342,8,"['horse'; 'bird'; 'cat'; 'frog'; 'automobile'; 'airplane'; 'deer']",horse
47343,9,"['ship'; 'horse'; 'automobile'; 'bird'; 'truck'; 'frog'; 'dog']",horse
47344,4,"['automobile'; 'bird'; 'ship'; 'deer'; 'dog'; 'horse'; 'airplane']",airplane
47345,4,"['horse'; 'automobile'; 'dog'; 'deer'; 'bird'; 'airplane'; 'ship']",automobile
47346,7,"['frog'; 'airplane'; 'truck'; 'automobile'; 'dog'; 'ship'; 'cat']",airplane
47347,6,"['automobile'; 'horse'; 'airplane'; 'cat'; 'truck'; 'bird'; 'deer']",truck
47348,4,"['deer'; 'automobile'; 'horse'; 'bird'; 'airplane'; 'dog'; 'ship']",automobile
47349,1,"['ship'; 'frog'; 'truck'; 'automobile'; 'dog'; 'horse'; 'airplane']",frog
47350,8,"['bird'; 'deer'; 'frog'; 'airplane'; 'horse'; 'cat'; 'automobile']",deer
47351,5,"['deer'; 'automobile'; 'bird'; 'frog'; 'dog'; 'horse'; 'truck']",deer
47352,6,"['automobile'; 'airplane'; 'truck'; 'bird'; 'deer'; 'horse'; 'cat']",truck
47353,2,"['ship'; 'airplane'; 'automobile'; 'frog'; 'deer'; 'truck'; 'cat']",truck
47354,6,"['horse'; 'automobile'; 'airplane'; 'deer'; 'cat'; 'truck'; 'bird']",truck
47355,0,"['automobile'; 'deer'; 'airplane'; 'ship'; 'frog'; 'truck'; 'dog']",deer
47356,7,"['automobile'; 'truck'; 'cat'; 'ship'; 'frog'; 'dog'; 'airplane']",cat
47357,5,"['horse'; 'dog'; 'automobile'; 'truck'; 'deer'; 'frog'; 'bird']",truck
47358,5,"['frog'; 'automobile'; 'dog'; 'horse'; 'truck'; 'deer'; 'bird']",frog
47359,5,"['frog'; 'deer'; 'horse'; 'dog'; 'truck'; 'automobile'; 'bird']",truck
47360,2,"['deer'; 'airplane'; 'truck'; 'automobile'; 'cat'; 'ship'; 'frog']",airplane
47361,6,"['bird'; 'deer'; 'airplane'; 'truck'; 'cat'; 'horse'; 'automobile']",airplane
47362,1,"['ship'; 'horse'; 'dog'; 'frog'; 'truck'; 'airplane'; 'automobile']",dog
47363,9,"['dog'; 'horse'; 'truck'; 'bird'; 'automobile'; 'frog'; 'ship']",dog
47364,1,"['automobile'; 'ship'; 'airplane'; 'horse'; 'dog'; 'frog'; 'truck']",ship
47365,1,"['frog'; 'airplane'; 'automobile'; 'ship'; 'truck'; 'horse'; 'dog']",frog
47366,7,"['truck'; 'dog'; 'automobile'; 'ship'; 'cat'; 'airplane'; 'frog']",truck
47367,9,"['frog'; 'dog'; 'truck'; 'bird'; 'automobile'; 'ship'; 'horse']",frog
47368,2,"['ship'; 'automobile'; 'cat'; 'airplane'; 'frog'; 'deer'; 'truck']",truck
47369,6,"['truck'; 'cat'; 'automobile'; 'horse'; 'bird'; 'deer'; 'airplane']",truck
47370,1,"['ship'; 'truck'; 'horse'; 'airplane'; 'frog'; 'dog'; 'automobile']",horse
47371,2,"['airplane'; 'truck'; 'automobile'; 'ship'; 'cat'; 'deer'; 'frog']",truck
47372,7,"['automobile'; 'ship'; 'truck'; 'frog'; 'dog'; 'cat'; 'airplane']",frog
47373,8,"['horse'; 'frog'; 'deer'; 'bird'; 'airplane'; 'cat'; 'automobile']",horse
47374,4,"['automobile'; 'bird'; 'horse'; 'airplane'; 'deer'; 'ship'; 'dog']",airplane
47375,0,"['deer'; 'automobile'; 'dog'; 'frog'; 'airplane'; 'ship'; 'truck']",deer
47376,8,"['cat'; 'deer'; 'frog'; 'automobile'; 'airplane'; 'bird'; 'horse']",cat
47377,1,"['airplane'; 'truck'; 'ship'; 'horse'; 'frog'; 'dog'; 'automobile']",airplane
47378,8,"['deer'; 'bird'; 'airplane'; 'cat'; 'automobile'; 'horse'; 'frog']",deer
47379,0,"['deer'; 'truck'; 'airplane'; 'frog'; 'automobile'; 'ship'; 'dog']",deer
47380,8,"['airplane'; 'deer'; 'bird'; 'frog'; 'cat'; 'horse'; 'automobile']",deer
47381,0,"['dog'; 'frog'; 'automobile'; 'ship'; 'deer'; 'truck'; 'airplane']",deer
47382,7,"['dog'; 'automobile'; 'frog'; 'airplane'; 'truck'; 'cat'; 'ship']",automobile
47383,7,"['cat'; 'frog'; 'automobile'; 'dog'; 'truck'; 'ship'; 'airplane']",automobile
47384,4,"['bird'; 'deer'; 'horse'; 'ship'; 'automobile'; 'airplane'; 'dog']",ship
47385,4,"['airplane'; 'deer'; 'ship'; 'automobile'; 'horse'; 'bird'; 'dog']",airplane
47386,5,"['automobile'; 'deer'; 'truck'; 'bird'; 'dog'; 'horse'; 'frog']",truck
47387,7,"['airplane'; 'ship'; 'automobile'; 'cat'; 'truck'; 'dog'; 'frog']",airplane
47388,5,"['frog'; 'automobile'; 'truck'; 'bird'; 'deer'; 'dog'; 'horse']",frog
47389,8,"['automobile'; 'deer'; 'cat'; 'horse'; 'frog'; 'airplane'; 'bird']",deer
47390,1,"['airplane'; 'dog'; 'automobile'; 'frog'; 'truck'; 'ship'; 'horse']",dog
47391,8,"['bird'; 'horse'; 'airplane'; 'cat'; 'automobile'; 'frog'; 'deer']",horse
47392,2,"['ship'; 'deer'; 'cat'; 'airplane'; 'truck'; 'automobile'; 'frog']",truck
47393,8,"['frog'; 'automobile'; 'cat'; 'horse'; 'deer'; 'airplane'; 'bird']",automobile
47394,3,"['airplane'; 'horse'; 'deer'; 'truck'; 'automobile'; 'cat'; 'frog']",airplane
47395,8,"['bird'; 'frog'; 'deer'; 'cat'; 'horse'; 'airplane'; 'automobile']",airplane
47396,6,"['automobile'; 'truck'; 'cat'; 'deer'; 'bird'; 'horse'; 'airplane']",truck
47397,2,"['deer'; 'frog'; 'truck'; 'ship'; 'automobile'; 'airplane'; 'cat']",truck
47398,0,"['truck'; 'ship'; 'frog'; 'airplane'; 'deer'; 'automobile'; 'dog']",frog
47399,4,"['ship'; 'deer'; 'automobile'; 'bird'; 'airplane'; 'horse'; 'dog']",automobile
47400,8,"['deer'; 'airplane'; 'bird'; 'automobile'; 'cat'; 'frog'; 'horse']",deer
47401,0,"['frog'; 'truck'; 'automobile'; 'dog'; 'ship'; 'deer'; 'airplane']",truck
47402,0,"['automobile'; 'frog'; 'deer'; 'dog'; 'truck'; 'ship'; 'airplane']",frog
47403,4,"['automobile'; 'horse'; 'airplane'; 'ship'; 'deer'; 'dog'; 'bird']",automobile
47404,0,"['frog'; 'dog'; 'deer'; 'ship'; 'airplane'; 'truck'; 'automobile']",frog
47405,9,"['truck'; 'automobile'; 'frog'; 'dog'; 'bird'; 'horse'; 'ship']",frog
47406,7,"['dog'; 'cat'; 'ship'; 'automobile'; 'frog'; 'airplane'; 'truck']",ship
47407,6,"['automobile'; 'horse'; 'airplane'; 'truck'; 'deer'; 'cat'; 'bird']",truck
47408,4,"['automobile'; 'deer'; 'horse'; 'ship'; 'bird'; 'airplane'; 'dog']",ship
47409,8,"['horse'; 'cat'; 'bird'; 'frog'; 'airplane'; 'automobile'; 'deer']",horse
47410,3,"['airplane'; 'frog'; 'cat'; 'automobile'; 'horse'; 'deer'; 'truck']",frog
47411,2,"['truck'; 'ship'; 'deer'; 'frog'; 'automobile'; 'airplane'; 'cat']",deer
47412,9,"['dog'; 'frog'; 'horse'; 'bird'; 'ship'; 'automobile'; 'truck']",dog
47413,3,"['cat'; 'airplane'; 'deer'; 'horse'; 'truck'; 'frog'; 'automobile']",airplane
47414,8,"['automobile'; 'frog'; 'bird'; 'cat'; 'horse'; 'deer'; 'airplane']",frog
47415,4,"['bird'; 'automobile'; 'airplane'; 'dog'; 'horse'; 'ship'; 'deer']",automobile
47416,5,"['horse'; 'automobile'; 'dog'; 'truck'; 'deer'; 'bird'; 'frog']",truck
47417,7,"['dog'; 'ship'; 'cat'; 'truck'; 'automobile'; 'frog'; 'airplane']",ship
47418,0,"['frog'; 'automobile'; 'airplane'; 'dog'; 'ship'; 'deer'; 'truck']",frog
47419,9,"['frog'; 'dog'; 'bird'; 'horse'; 'automobile'; 'ship'; 'truck']",frog
47420,9,"['truck'; 'ship'; 'frog'; 'automobile'; 'horse'; 'bird'; 'dog']",frog
47421,0,"['frog'; 'truck'; 'dog'; 'deer'; 'airplane'; 'automobile'; 'ship']",frog
47422,7,"['frog'; 'cat'; 'ship'; 'truck'; 'airplane'; 'automobile'; 'dog']",ship
47423,1,"['horse'; 'frog'; 'airplane'; 'automobile'; 'ship'; 'dog'; 'truck']",horse
47424,5,"['deer'; 'dog'; 'automobile'; 'frog'; 'truck'; 'bird'; 'horse']",truck
47425,4,"['automobile'; 'ship'; 'horse'; 'airplane'; 'deer'; 'dog'; 'bird']",automobile
47426,9,"['truck'; 'bird'; 'frog'; 'horse'; 'dog'; 'automobile'; 'ship']",bird
47427,9,"['horse'; 'bird'; 'automobile'; 'ship'; 'dog'; 'frog'; 'truck']",horse
47428,0,"['truck'; 'dog'; 'frog'; 'deer'; 'automobile'; 'ship'; 'airplane']",dog
47429,9,"['ship'; 'bird'; 'truck'; 'frog'; 'dog'; 'automobile'; 'horse']",bird
47430,8,"['airplane'; 'deer'; 'cat'; 'frog'; 'bird'; 'automobile'; 'horse']",deer
47431,0,"['dog'; 'truck'; 'automobile'; 'deer'; 'airplane'; 'ship'; 'frog']",deer
47432,2,"['airplane'; 'ship'; 'truck'; 'frog'; 'cat'; 'automobile'; 'deer']",ship
47433,0,"['airplane'; 'ship'; 'deer'; 'dog'; 'frog'; 'truck'; 'automobile']",deer
47434,6,"['airplane'; 'automobile'; 'truck'; 'cat'; 'bird'; 'deer'; 'horse']",airplane
47435,9,"['frog'; 'horse'; 'truck'; 'bird'; 'automobile'; 'dog'; 'ship']",frog
47436,4,"['bird'; 'deer'; 'airplane'; 'horse'; 'automobile'; 'ship'; 'dog']",airplane
47437,9,"['bird'; 'automobile'; 'truck'; 'frog'; 'horse'; 'ship'; 'dog']",bird
47438,7,"['dog'; 'airplane'; 'frog'; 'cat'; 'automobile'; 'truck'; 'ship']",dog
47439,3,"['airplane'; 'cat'; 'truck'; 'frog'; 'horse'; 'deer'; 'automobile']",truck
47440,5,"['frog'; 'deer'; 'bird'; 'dog'; 'horse'; 'automobile'; 'truck']",truck
47441,4,"['dog'; 'bird'; 'ship'; 'automobile'; 'deer'; 'horse'; 'airplane']",ship
47442,4,"['deer'; 'automobile'; 'airplane'; 'ship'; 'dog'; 'bird'; 'horse']",automobile
47443,6,"['horse'; 'airplane'; 'cat'; 'deer'; 'truck'; 'bird'; 'automobile']",horse
47444,0,"['deer'; 'airplane'; 'frog'; 'ship'; 'automobile'; 'dog'; 'truck']",deer
47445,8,"['airplane'; 'automobile'; 'frog'; 'deer'; 'cat'; 'horse'; 'bird']",frog
47446,0,"['automobile'; 'airplane'; 'ship'; 'truck'; 'deer'; 'dog'; 'frog']",deer
47447,5,"['deer'; 'automobile'; 'bird'; 'dog'; 'truck'; 'frog'; 'horse']",deer
47448,9,"['automobile'; 'frog'; 'ship'; 'bird'; 'truck'; 'dog'; 'horse']",frog
47449,2,"['frog'; 'truck'; 'cat'; 'ship'; 'deer'; 'automobile'; 'airplane']",truck
47450,2,"['automobile'; 'ship'; 'airplane'; 'truck'; 'deer'; 'cat'; 'frog']",ship
47451,6,"['horse'; 'deer'; 'cat'; 'airplane'; 'truck'; 'automobile'; 'bird']",airplane
47452,2,"['cat'; 'airplane'; 'ship'; 'deer'; 'frog'; 'automobile'; 'truck']",ship
47453,1,"['dog'; 'frog'; 'automobile'; 'ship'; 'airplane'; 'horse'; 'truck']",dog
47454,6,"['horse'; 'deer'; 'airplane'; 'cat'; 'automobile'; 'bird'; 'truck']",airplane
47455,7,"['frog'; 'truck'; 'airplane'; 'ship'; 'cat'; 'dog'; 'automobile']",truck
47456,0,"['deer'; 'frog'; 'airplane'; 'ship'; 'truck'; 'dog'; 'automobile']",deer
47457,1,"['dog'; 'airplane'; 'automobile'; 'ship'; 'truck'; 'frog'; 'horse']",dog
47458,0,"['dog'; 'automobile'; 'truck'; 'deer'; 'ship'; 'airplane'; 'frog']",dog
47459,7,"['truck'; 'airplane'; 'frog'; 'cat'; 'automobile'; 'dog'; 'ship']",frog
47460,7,"['ship'; 'dog'; 'airplane'; 'cat'; 'frog'; 'automobile'; 'truck']",dog
47461,9,"['ship'; 'dog'; 'horse'; 'truck'; 'frog'; 'automobile'; 'bird']",dog
47462,3,"['cat'; 'airplane'; 'horse'; 'automobile'; 'truck'; 'frog'; 'deer']",airplane
47463,5,"['automobile'; 'bird'; 'frog'; 'dog'; 'horse'; 'truck'; 'deer']",bird
47464,6,"['automobile'; 'horse'; 'bird'; 'deer'; 'truck'; 'airplane'; 'cat']",truck
47465,6,"['bird'; 'truck'; 'automobile'; 'deer'; 'horse'; 'airplane'; 'cat']",truck
47466,7,"['cat'; 'dog'; 'truck'; 'frog'; 'airplane'; 'automobile'; 'ship']",truck
47467,3,"['frog'; 'automobile'; 'horse'; 'truck'; 'deer'; 'cat'; 'airplane']",frog
47468,0,"['frog'; 'airplane'; 'automobile'; 'deer'; 'truck'; 'ship'; 'dog']",frog
47469,9,"['frog'; 'truck'; 'ship'; 'horse'; 'bird'; 'automobile'; 'dog']",frog
47470,1,"['horse'; 'truck'; 'airplane'; 'frog'; 'dog'; 'automobile'; 'ship']",horse
47471,6,"['airplane'; 'bird'; 'deer'; 'truck'; 'cat'; 'horse'; 'automobile']",bird
47472,6,"['deer'; 'airplane'; 'cat'; 'automobile'; 'horse'; 'truck'; 'bird']",airplane
47473,0,"['automobile'; 'ship'; 'truck'; 'dog'; 'frog'; 'airplane'; 'deer']",deer
47474,6,"['automobile'; 'horse'; 'deer'; 'truck'; 'airplane'; 'cat'; 'bird']",truck
47475,3,"['horse'; 'automobile'; 'cat'; 'truck'; 'airplane'; 'deer'; 'frog']",truck
