index,true_label,predicted_label
19,9,truck
20,1,automobile
21,3,cat
22,7,dog
23,1,automobile
24,2,bird
25,5,dog
26,6,frog
27,1,automobile
28,4,deer
29,1,automobile
30,9,truck
31,8,ship
32,4,dog
33,4,deer
34,5,dog
35,0,airplane
36,7,horse
37,9,truck
38,2,bird
39,5,dog
40,3,cat
41,7,horse
42,8,ship
43,5,dog
44,6,frog
45,2,bird
46,7,horse
47,4,deer
48,7,horse
49,5,dog
50,1,automobile
51,1,automobile
52,9,truck
53,4,dog
54,0,airplane
55,0,airplane
56,2,bird
57,3,horse
58,1,truck
59,8,ship
60,8,ship
61,8,ship
62,4,deer
63,6,frog
0,7,deer
1,5,dog
2,9,truck
3,2,bird
4,9,truck
5,0,airplane
6,6,bird
7,2,bird
8,0,airplane
9,6,frog
10,7,horse
11,7,horse
12,8,ship
13,9,truck
14,1,automobile
15,4,deer
16,8,ship
17,0,airplane
18,2,bird
19,0,airplane
20,6,truck
21,1,automobile
22,7,horse
23,0,airplane
24,3,cat
25,7,horse
26,8,ship
27,5,dog
28,2,bird
29,3,cat
30,2,bird
31,6,bird
32,2,bird
33,9,truck
34,1,automobile
35,2,bird
36,5,dog
37,2,bird
38,0,airplane
39,8,ship
40,6,bird
41,9,truck
42,5,dog
43,1,automobile
44,6,frog
45,2,truck
46,0,airplane
47,7,horse
48,0,airplane
49,1,automobile
50,4,horse
51,1,automobile
52,0,airplane
53,0,airplane
54,5,dog
55,6,truck
56,4,deer
57,9,truck
58,0,airplane
59,8,ship
60,6,dog
61,8,ship
62,1,automobile
63,0,airplane
0,2,bird
1,4,deer
2,2,bird
3,7,horse
4,1,automobile
5,7,horse
6,4,horse
7,8,ship
8,5,dog
9,9,truck
10,9,truck
11,4,deer
12,7,horse
13,2,bird
14,6,frog
15,8,ship
16,8,ship
17,3,cat
18,1,automobile
19,7,horse
20,6,frog
21,0,airplane
22,3,cat
23,7,horse
24,7,horse
25,0,airplane
26,0,airplane
27,8,ship
28,3,cat
29,9,truck
30,2,bird
31,2,bird
32,5,cat
33,8,ship
34,3,cat
35,5,dog
36,0,airplane
37,5,cat
38,1,automobile
39,8,ship
40,5,cat
41,0,airplane
42,3,cat
43,0,airplane
44,5,dog
45,1,automobile
46,2,bird
47,0,airplane
48,4,deer
49,6,frog
50,1,automobile
51,1,automobile
52,9,truck
53,8,ship
54,1,automobile
55,3,cat
56,3,cat
57,3,cat
58,1,automobile
59,9,truck
60,3,cat
61,7,horse
62,3,cat
63,2,bird
0,0,airplane
1,5,dog
2,1,automobile
3,6,truck
4,4,deer
5,4,horse
6,6,frog
7,9,truck
8,2,bird
9,6,frog
10,8,ship
11,7,horse
12,4,bird
13,9,truck
14,0,airplane
15,6,frog
16,5,dog
17,3,cat
18,6,bird
19,0,airplane
20,2,bird
21,6,frog
22,7,horse
23,3,cat
24,5,dog
25,0,airplane
26,1,automobile
27,0,airplane
28,3,cat
29,4,horse
30,8,ship
31,9,truck
32,7,horse
33,8,ship
34,6,bird
35,1,automobile
36,5,dog
37,7,dog
38,8,ship
39,5,dog
40,5,dog
41,3,cat
42,6,frog
43,3,cat
44,8,ship
45,4,deer
46,3,bird
47,7,horse
48,2,bird
49,2,bird
50,3,cat
51,6,frog
52,4,deer
53,5,dog
54,1,automobile
55,0,airplane
56,4,dog
57,7,horse
58,4,horse
59,8,ship
60,0,airplane
61,5,dog
62,0,airplane
63,1,automobile
0,4,deer
1,6,truck
2,2,bird
3,6,frog
4,8,ship
5,1,automobile
6,8,ship
7,8,ship
8,4,deer
9,7,horse
10,4,bird
11,2,bird
12,7,horse
13,8,ship
14,8,ship
15,1,automobile
16,6,bird
17,7,horse
18,6,bird
19,5,dog
20,9,truck
21,2,bird
22,9,truck
23,8,ship
24,1,automobile
25,2,bird
26,2,bird
27,6,cat
28,0,airplane
29,7,horse
30,2,ship
31,6,frog
32,9,truck
33,0,airplane
34,8,ship
35,4,deer
36,1,automobile
37,6,bird
38,5,dog
39,9,truck
40,7,horse
41,3,cat
42,4,bird
43,6,frog
44,3,cat
45,2,bird
46,2,bird
47,7,horse
48,9,truck
49,6,bird
50,0,airplane
51,6,frog
52,0,airplane
53,6,truck
54,4,deer
55,5,cat
56,4,deer
57,9,truck
58,9,truck
59,8,ship
60,7,horse
61,3,cat
62,0,airplane
63,0,airplane
0,5,dog
1,1,automobile
2,6,frog
3,4,dog
4,5,dog
5,9,truck
6,5,dog
7,0,airplane
8,5,dog
9,9,truck
10,4,deer
11,1,automobile
12,0,ship
13,8,ship
14,7,horse
15,1,automobile
16,8,ship
17,2,bird
18,4,deer
19,7,horse
20,1,automobile
21,4,horse
22,2,bird
23,5,dog
24,8,ship
25,8,ship
26,4,deer
27,3,cat
28,1,automobile
29,2,bird
30,7,horse
31,8,ship
32,1,automobile
33,8,ship
34,1,automobile
35,5,dog
36,9,truck
37,4,deer
38,1,automobile
39,0,airplane
40,4,horse
41,3,cat
42,7,horse
43,9,truck
44,0,airplane
45,3,cat
46,2,bird
47,6,ship
48,8,ship
49,7,horse
50,6,bird
51,8,ship
52,9,truck
53,7,horse
54,1,automobile
55,5,dog
56,5,dog
57,1,automobile
58,1,automobile
59,6,frog
60,6,bird
61,6,cat
62,5,dog
63,0,airplane
0,9,automobile
1,0,airplane
2,8,ship
3,5,dog
4,4,deer
5,6,frog
6,5,cat
7,0,airplane
8,6,bird
9,8,ship
10,1,automobile
11,5,dog
12,5,dog
13,2,bird
14,8,ship
15,9,truck
16,6,bird
17,6,bird
18,6,frog
19,8,ship
20,9,truck
21,4,deer
22,8,ship
23,9,truck
24,1,automobile
25,9,truck
26,5,dog
27,7,horse
28,4,deer
29,4,deer
30,1,automobile
31,3,cat
32,3,cat
33,8,ship
34,5,cat
35,2,dog
36,7,horse
37,0,airplane
38,5,dog
39,3,cat
40,5,dog
41,2,bird
42,7,horse
43,3,cat
44,1,automobile
45,6,frog
46,3,cat
47,4,deer
48,5,dog
49,3,cat
50,0,airplane
51,8,ship
52,0,airplane
53,8,ship
54,1,automobile
55,3,bird
56,8,ship
57,2,bird
58,4,deer
59,2,bird
60,1,automobile
61,4,horse
62,4,deer
63,1,automobile
0,3,cat
1,0,airplane
2,8,ship
3,7,horse
4,9,truck
5,6,frog
6,7,horse
7,1,automobile
8,7,horse
9,0,airplane
10,6,bird
11,4,deer
12,5,cat
13,8,ship
14,9,truck
15,8,ship
16,9,truck
17,1,automobile
18,4,deer
19,3,truck
20,3,cat
21,9,truck
22,7,horse
23,1,automobile
24,6,bird
25,0,airplane
26,7,horse
27,2,bird
28,4,deer
29,4,horse
30,3,cat
31,0,airplane
32,5,dog
33,3,cat
34,1,automobile
35,7,horse
36,0,airplane
37,8,ship
38,1,automobile
39,3,cat
40,8,ship
41,4,deer
42,5,cat
43,7,horse
44,3,cat
45,6,frog
46,1,automobile
47,6,frog
48,3,cat
49,9,truck
50,7,horse
51,0,airplane
52,4,deer
53,7,horse
54,5,dog
55,4,deer
56,6,frog
57,8,ship
58,0,airplane
59,2,bird
60,4,cat
61,6,ship
62,1,automobile
63,5,dog
0,3,cat
1,0,airplane
2,8,ship
3,4,horse
4,0,airplane
5,2,bird
6,3,cat
7,4,deer
8,3,cat
9,9,truck
10,9,truck
11,8,ship
12,5,dog
13,2,bird
14,5,dog
15,2,dog
16,3,bird
17,6,bird
18,3,cat
19,4,deer
20,2,bird
21,5,dog
22,9,truck
23,3,cat
24,6,truck
25,2,bird
26,5,dog
27,4,ship
28,5,dog
29,4,deer
30,0,airplane
31,6,truck
32,2,bird
33,4,deer
34,6,frog
35,8,ship
36,0,airplane
37,3,cat
38,9,truck
39,8,ship
40,9,truck
41,7,horse
42,5,cat
43,2,bird
44,6,bird
45,3,ship
46,8,ship
47,1,automobile
48,3,cat
49,9,truck
50,0,airplane
51,0,airplane
52,6,frog
53,5,cat
54,7,horse
55,6,ship
56,8,ship
57,3,cat
58,6,bird
59,8,ship
60,4,deer
61,0,airplane
62,8,ship
63,1,automobile
0,1,automobile
1,9,truck
2,5,dog
3,9,truck
4,0,airplane
5,3,cat
6,6,bird
7,4,deer
8,9,truck
9,0,airplane
10,9,truck
11,2,bird
12,6,bird
13,7,horse
14,6,frog
15,2,bird
16,0,airplane
17,6,bird
18,1,automobile
19,0,airplane
20,2,bird
21,4,deer
22,2,bird
23,9,truck
24,7,horse
25,9,truck
26,5,dog
27,4,deer
28,6,frog
29,8,ship
30,5,dog
31,3,bird
32,8,ship
33,3,cat
34,3,cat
35,8,ship
36,0,airplane
37,7,horse
38,7,horse
39,8,ship
40,0,airplane
41,7,horse
42,2,bird
43,0,airplane
44,9,automobile
45,7,horse
46,6,bird
47,6,bird
48,7,horse
49,8,ship
50,5,dog
51,6,frog
52,5,dog
53,9,truck
54,8,ship
55,3,cat
56,2,bird
57,1,automobile
58,8,ship
59,9,truck
60,3,cat
61,3,cat
62,1,automobile
63,5,dog
0,0,airplane
1,4,deer
2,8,ship
3,7,horse
4,3,cat
5,1,automobile
6,2,bird
7,7,horse
8,2,bird
9,0,airplane
10,8,ship
11,9,truck
12,5,dog
13,9,truck
14,1,automobile
15,8,ship
16,6,bird
17,0,airplane
18,6,frog
19,5,dog
20,5,dog
21,4,deer
22,4,horse
23,4,deer
24,2,truck
25,3,cat
26,3,cat
27,5,dog
28,1,automobile
29,6,frog
30,6,cat
31,3,cat
32,7,horse
33,9,truck
34,0,airplane
35,8,ship
36,3,cat
37,1,automobile
38,8,ship
39,4,deer
40,7,horse
41,2,bird
42,4,deer
43,5,dog
44,6,bird
45,0,airplane
46,3,cat
47,3,cat
48,3,cat
49,0,airplane
50,8,ship
51,7,horse
52,9,truck
53,5,dog
54,3,cat
55,6,frog
56,5,dog
57,6,frog
58,4,deer
59,3,cat
60,7,horse
61,3,cat
62,3,cat
63,5,dog
0,7,horse
1,4,deer
2,0,airplane
3,3,bird
4,7,horse
5,4,deer
6,9,truck
7,3,cat
8,5,dog
9,4,deer
10,2,bird
11,0,airplane
12,7,horse
13,7,horse
14,4,deer
15,9,automobile
16,8,ship
17,2,bird
18,4,bird
19,3,dog
20,6,bird
21,6,dog
22,6,frog
23,8,ship
24,1,automobile
25,8,ship
26,3,cat
27,1,automobile
28,0,airplane
29,6,frog
30,8,ship
31,9,truck
32,6,truck
33,0,airplane
34,4,deer
35,6,bird
36,1,automobile
37,6,truck
38,6,bird
39,8,ship
40,1,automobile
41,4,horse
42,8,ship
43,3,bird
44,9,truck
45,0,airplane
46,5,dog
47,7,horse
48,5,dog
49,4,deer
50,1,automobile
51,7,horse
52,3,dog
53,4,deer
54,2,bird
55,0,airplane
56,6,frog
57,5,dog
58,6,bird
59,6,bird
60,5,dog
61,5,dog
62,0,truck
63,7,horse
0,8,ship
1,2,bird
2,1,automobile
3,3,cat
4,0,airplane
5,2,bird
6,9,truck
7,8,ship
8,1,automobile
9,0,airplane
10,2,bird
11,8,ship
12,4,bird
13,0,airplane
14,7,horse
15,7,horse
16,2,bird
17,4,deer
18,1,automobile
19,7,horse
20,6,frog
21,8,ship
22,8,ship
23,7,horse
24,1,automobile
25,7,horse
26,6,truck
27,7,horse
28,0,airplane
29,7,horse
30,7,horse
31,8,ship
32,9,truck
33,4,deer
34,7,horse
35,8,ship
36,1,automobile
37,2,bird
38,7,horse
39,0,ship
40,3,dog
41,2,bird
42,9,truck
43,1,truck
44,7,cat
45,1,automobile
46,8,ship
47,1,automobile
48,9,truck
49,0,airplane
50,5,cat
51,8,ship
52,4,deer
53,5,dog
54,0,airplane
55,3,cat
56,0,airplane
57,3,cat
58,4,horse
59,1,automobile
60,4,deer
61,4,deer
62,3,cat
63,6,bird
0,4,deer
1,7,horse
2,8,ship
3,8,ship
4,3,cat
5,0,ship
6,4,deer
7,7,horse
8,7,horse
9,6,frog
10,7,horse
11,7,horse
12,2,dog
13,2,bird
14,2,bird
15,0,airplane
16,2,bird
17,3,cat
18,7,horse
19,6,truck
20,5,cat
21,8,ship
22,5,dog
23,9,truck
24,9,truck
25,3,cat
26,1,automobile
27,6,bird
28,2,bird
29,3,ship
30,6,frog
31,9,truck
32,7,horse
33,0,airplane
34,9,truck
35,9,truck
36,5,dog
37,1,automobile
38,8,ship
39,8,ship
40,8,ship
41,6,frog
42,1,automobile
43,2,bird
44,1,automobile
45,3,cat
46,8,ship
47,6,frog
48,4,deer
49,7,horse
50,5,dog
51,5,dog
52,4,ship
53,1,automobile
54,8,ship
55,7,horse
56,1,automobile
57,1,automobile
58,7,horse
59,3,cat
60,4,deer
61,6,bird
62,8,ship
63,9,truck
0,2,bird
1,9,truck
2,8,ship
3,1,automobile
4,8,ship
5,8,ship
6,3,cat
7,8,ship
8,2,bird
9,4,deer
10,6,automobile
11,9,truck
12,0,airplane
13,1,automobile
14,3,cat
15,3,bird
16,9,truck
17,4,deer
18,7,horse
19,0,airplane
20,0,airplane
21,5,dog
22,2,bird
23,8,ship
24,3,cat
25,8,ship
26,0,airplane
27,1,automobile
28,4,deer
29,2,bird
30,2,bird
31,1,automobile
32,0,airplane
33,8,ship
34,5,dog
35,7,horse
36,0,airplane
37,0,airplane
38,3,cat
39,3,cat
40,7,horse
41,6,frog
42,1,automobile
43,5,truck
44,1,automobile
45,1,automobile
46,7,horse
47,2,bird
48,7,horse
49,0,airplane
50,3,horse
51,5,dog
52,2,bird
53,4,deer
54,5,dog
55,6,frog
56,4,deer
57,6,bird
58,9,truck
59,8,ship
60,3,cat
61,7,horse
62,1,automobile
63,3,cat
0,8,ship
1,7,horse
2,2,bird
3,9,truck
4,3,dog
5,7,horse
6,4,horse
7,0,airplane
8,7,horse
9,8,ship
10,9,truck
11,0,horse
12,2,bird
13,1,automobile
14,3,cat
15,4,dog
16,9,truck
17,5,dog
18,8,ship
19,7,dog
20,8,ship
21,5,dog
22,5,dog
23,0,airplane
24,8,ship
25,9,truck
26,9,truck
27,4,deer
28,6,frog
29,9,truck
30,8,ship
31,1,automobile
32,5,dog
33,6,bird
34,5,dog
35,4,deer
36,8,ship
37,3,cat
38,8,ship
39,5,dog
40,6,frog
41,7,horse
42,2,bird
43,4,deer
44,8,ship
45,6,frog
46,4,deer
47,0,airplane
48,7,horse
49,4,deer
50,1,automobile
51,5,dog
52,1,automobile
53,0,truck
54,2,bird
55,5,dog
56,0,airplane
57,4,deer
58,3,cat
59,6,frog
60,1,automobile
61,7,horse
62,0,airplane
63,5,dog
0,4,deer
1,1,automobile
2,1,automobile
3,4,deer
4,2,bird
5,9,truck
6,7,horse
7,4,deer
8,3,cat
9,5,dog
10,7,horse
11,2,bird
12,3,cat
13,4,deer
14,8,ship
15,7,horse
16,0,airplane
17,4,deer
18,3,cat
19,8,ship
20,2,bird
21,4,bird
22,9,truck
23,6,bird
24,6,frog
25,7,horse
26,2,bird
27,2,bird
28,6,frog
29,9,truck
30,7,horse
31,0,airplane
32,2,bird
33,0,airplane
34,9,truck
35,6,truck
36,1,automobile
37,5,dog
38,3,cat
39,6,dog
40,2,bird
41,7,horse
42,0,airplane
43,0,airplane
44,1,automobile
45,3,bird
46,8,ship
47,2,bird
48,7,horse
49,6,truck
50,5,dog
51,5,dog
52,2,bird
53,4,deer
54,6,truck
55,3,cat
56,6,bird
57,8,ship
58,9,truck
59,7,horse
60,9,truck
61,1,automobile
62,2,bird
63,5,dog
0,3,cat
1,0,airplane
2,3,cat
3,6,cat
4,9,truck
5,9,truck
6,5,dog
7,6,frog
8,1,automobile
9,4,deer
10,6,frog
11,8,ship
12,9,truck
13,4,deer
14,1,automobile
15,9,truck
16,6,truck
17,5,dog
18,9,truck
19,8,ship
20,9,truck
21,4,deer
22,0,airplane
23,3,cat
24,4,truck
25,8,ship
26,8,ship
27,8,ship
28,2,bird
29,9,truck
30,7,horse
31,9,truck
32,0,airplane
33,9,truck
34,9,truck
35,5,dog
36,4,deer
37,0,airplane
38,8,ship
39,5,dog
40,8,ship
41,8,ship
42,2,bird
43,7,horse
44,4,deer
45,9,truck
46,8,ship
47,3,cat
48,9,truck
49,0,airplane
50,5,dog
51,5,dog
52,3,cat
53,8,ship
54,0,airplane
55,4,deer
56,3,horse
57,3,dog
58,2,bird
59,9,truck
60,8,ship
61,8,ship
62,3,cat
63,4,deer
0,3,cat
1,6,bird
2,4,horse
3,0,airplane
4,9,truck
5,8,ship
6,1,automobile
7,9,truck
8,5,dog
9,9,truck
10,4,deer
11,8,ship
12,0,airplane
13,7,horse
14,6,bird
15,0,airplane
16,2,bird
17,7,horse
18,3,cat
19,9,truck
20,6,bird
21,6,frog
22,1,automobile
23,6,frog
24,3,cat
25,3,cat
26,5,dog
27,6,bird
28,3,cat
29,5,dog
30,2,bird
31,5,dog
32,2,bird
33,5,dog
34,0,airplane
35,3,truck
36,1,automobile
37,8,ship
38,1,automobile
39,2,bird
40,4,deer
41,6,frog
42,8,ship
43,3,cat
44,5,dog
45,2,bird
46,5,dog
47,5,cat
48,0,airplane
49,3,cat
50,0,airplane
51,7,horse
52,1,automobile
53,5,dog
54,0,airplane
55,2,bird
56,9,truck
57,9,truck
58,1,automobile
59,2,bird
60,4,deer
61,5,dog
62,6,frog
63,1,automobile
0,6,frog
1,3,cat
2,5,dog
3,2,bird
4,8,ship
5,9,truck
6,2,bird
7,2,bird
8,9,truck
9,3,cat
10,4,bird
11,0,airplane
12,1,automobile
13,2,bird
14,5,cat
15,5,dog
16,1,automobile
17,6,bird
18,4,deer
19,9,truck
20,7,horse
21,4,horse
22,8,ship
23,4,deer
24,8,ship
25,4,deer
26,5,dog
27,8,ship
28,7,horse
29,0,airplane
30,6,truck
31,7,horse
32,5,dog
33,9,truck
34,5,dog
35,8,ship
36,0,airplane
37,7,horse
38,5,dog
39,0,airplane
40,7,horse
41,9,truck
42,5,dog
43,0,airplane
44,1,automobile
45,0,truck
46,7,horse
47,7,horse
48,2,bird
49,2,bird
50,5,dog
51,9,truck
52,2,bird
53,5,dog
54,4,deer
55,1,automobile
56,9,ship
57,1,automobile
58,8,ship
59,0,airplane
60,4,deer
61,9,truck
62,5,dog
63,9,truck
0,2,bird
1,1,automobile
2,9,truck
3,2,bird
4,5,dog
5,1,automobile
6,7,bird
7,3,cat
8,4,deer
9,2,bird
10,9,truck
11,7,horse
12,6,bird
13,5,dog
14,7,horse
15,6,frog
16,0,airplane
17,3,cat
18,7,horse
19,0,airplane
20,9,truck
21,2,bird
22,8,ship
23,7,horse
24,4,deer
25,1,automobile
26,8,ship
27,1,automobile
28,4,deer
29,3,cat
30,0,airplane
31,9,truck
32,8,ship
33,3,cat
34,3,bird
35,5,dog
36,0,airplane
37,9,truck
38,7,horse
39,5,cat
40,9,truck
41,4,deer
42,2,bird
43,8,ship
44,5,dog
45,3,cat
46,5,dog
47,6,frog
48,1,automobile
49,0,airplane
50,2,bird
51,8,ship
52,7,horse
53,7,horse
54,7,horse
55,7,horse
56,1,automobile
57,9,truck
58,8,ship
59,4,horse
60,9,truck
61,1,automobile
62,9,truck
63,7,horse
0,6,truck
1,2,bird
2,7,horse
3,1,automobile
4,7,horse
5,9,truck
6,6,bird
7,0,airplane
8,9,truck
9,5,dog
10,1,automobile
11,0,airplane
12,1,automobile
13,2,bird
14,3,cat
15,6,truck
16,1,automobile
17,1,automobile
18,0,airplane
19,9,truck
20,1,automobile
21,4,deer
22,9,truck
23,9,truck
24,9,truck
25,4,horse
26,2,bird
27,7,horse
28,2,bird
29,9,truck
30,8,ship
31,9,truck
32,8,ship
33,9,truck
34,6,frog
35,1,automobile
36,9,truck
37,5,dog
38,5,dog
39,2,bird
40,1,automobile
41,4,deer
42,3,cat
43,5,dog
44,3,cat
45,4,deer
46,2,bird
47,9,truck
48,9,truck
49,2,bird
50,6,dog
51,9,truck
52,9,truck
53,2,bird
54,3,cat
55,0,airplane
56,8,ship
57,3,dog
58,4,deer
59,6,bird
60,3,cat
61,5,dog
62,9,truck
63,3,bird
0,9,truck
1,6,bird
2,6,bird
3,0,airplane
4,9,truck
5,0,airplane
6,4,deer
7,9,truck
8,5,dog
9,2,bird
10,2,bird
11,0,bird
12,9,truck
13,3,cat
14,0,ship
15,2,bird
16,7,horse
17,6,deer
18,9,truck
19,4,deer
20,1,automobile
21,5,dog
22,9,truck
23,8,ship
24,8,ship
25,3,cat
26,3,cat
27,0,airplane
28,6,frog
29,2,bird
30,1,automobile
31,3,cat
32,0,airplane
33,1,automobile
34,1,automobile
35,0,airplane
36,8,ship
37,6,bird
38,3,cat
39,1,automobile
40,1,automobile
41,6,bird
42,0,airplane
43,8,ship
44,8,ship
45,9,truck
46,8,ship
47,3,dog
48,5,dog
49,3,cat
50,6,truck
51,5,dog
52,3,cat
53,2,bird
54,0,airplane
55,0,airplane
56,2,bird
57,5,dog
58,9,truck
59,2,bird
60,4,bird
61,1,automobile
62,9,truck
63,2,bird
0,1,automobile
1,8,ship
2,6,frog
3,6,truck
4,1,automobile
5,3,cat
6,4,deer
7,2,dog
8,7,horse
9,4,deer
10,4,deer
11,4,deer
12,1,automobile
13,7,horse
14,3,cat
15,2,bird
16,2,bird
17,1,automobile
18,6,bird
19,9,truck
20,8,ship
21,0,airplane
22,4,deer
23,0,airplane
24,2,bird
25,7,horse
26,7,horse
27,6,ship
28,1,automobile
29,1,automobile
30,0,airplane
31,5,cat
32,6,bird
33,6,horse
34,8,ship
35,8,automobile
36,3,cat
37,5,dog
38,1,automobile
39,5,dog
40,2,bird
41,4,horse
42,6,cat
43,3,cat
44,3,cat
45,8,ship
46,6,frog
47,2,truck
48,9,truck
49,7,horse
50,6,truck
51,1,automobile
52,7,horse
53,3,bird
54,1,automobile
55,2,bird
56,8,ship
57,9,truck
58,6,frog
59,0,airplane
60,1,automobile
61,6,cat
62,2,bird
63,8,ship
0,1,automobile
1,8,ship
2,5,dog
3,1,automobile
4,5,dog
5,7,horse
6,4,deer
7,3,cat
8,8,ship
9,2,horse
10,7,horse
11,2,bird
12,0,airplane
13,1,automobile
14,5,dog
15,9,truck
16,6,frog
17,2,bird
18,0,airplane
19,8,ship
20,2,bird
21,7,horse
22,0,airplane
23,4,deer
24,1,automobile
25,7,horse
26,7,horse
27,4,deer
28,4,deer
29,9,truck
30,9,truck
31,6,bird
32,2,bird
33,4,deer
34,1,automobile
35,6,bird
36,4,deer
37,9,truck
38,6,bird
39,6,frog
40,9,truck
41,6,frog
42,9,truck
43,9,truck
44,5,dog
45,7,horse
46,1,automobile
47,6,frog
48,8,ship
49,2,bird
50,9,truck
51,5,dog
52,9,truck
53,5,dog
54,3,cat
55,7,horse
56,1,automobile
57,3,cat
58,3,cat
59,9,automobile
60,1,automobile
61,7,horse
62,8,ship
63,9,truck
0,7,horse
1,4,deer
2,3,cat
3,4,deer
4,9,truck
5,5,dog
6,8,ship
7,4,deer
8,9,truck
9,3,cat
10,6,frog
11,1,automobile
12,1,automobile
13,4,horse
14,3,cat
15,9,truck
16,9,truck
17,1,automobile
18,9,truck
19,9,truck
20,2,bird
21,4,deer
22,3,cat
23,2,bird
24,4,deer
25,7,horse
26,1,automobile
27,5,dog
28,1,automobile
29,8,ship
30,6,frog
31,3,cat
32,6,truck
33,3,cat
34,4,deer
35,4,deer
36,9,truck
37,9,truck
38,9,truck
39,7,horse
40,0,airplane
41,5,dog
42,7,horse
43,7,horse
44,4,dog
45,8,ship
46,8,ship
47,4,deer
48,2,bird
49,0,airplane
50,5,dog
51,2,ship
52,4,deer
53,9,truck
54,1,automobile
55,7,horse
56,7,horse
57,4,deer
58,8,ship
59,8,ship
60,8,ship
61,0,airplane
62,2,bird
63,3,cat
0,6,frog
1,3,cat
2,9,truck
3,0,airplane
4,8,ship
5,2,bird
6,2,bird
7,4,deer
8,8,ship
9,8,ship
10,1,automobile
11,8,ship
12,5,dog
13,7,horse
14,6,bird
15,0,airplane
16,9,truck
17,1,automobile
18,4,deer
19,8,ship
20,2,bird
21,1,automobile
22,0,airplane
23,5,dog
24,1,automobile
25,6,bird
26,5,dog
27,3,cat
28,4,deer
29,9,truck
30,9,truck
31,0,airplane
32,3,cat
33,5,dog
34,4,deer
35,2,dog
36,6,bird
37,3,cat
38,9,truck
39,4,deer
40,9,truck
41,8,ship
42,6,frog
43,4,horse
44,1,automobile
45,1,automobile
46,9,truck
47,8,ship
48,2,bird
49,2,bird
50,1,automobile
51,8,ship
52,5,dog
53,9,truck
54,7,horse
55,8,ship
56,1,automobile
57,1,automobile
58,4,deer
59,2,bird
60,4,deer
61,2,bird
62,0,ship
63,8,ship
0,8,ship
1,0,airplane
2,0,airplane
3,4,deer
4,3,cat
5,0,airplane
6,7,horse
7,7,horse
8,6,ship
9,1,automobile
10,6,cat
11,7,horse
12,1,automobile
13,5,dog
14,6,frog
15,1,automobile
16,7,horse
17,2,bird
18,4,deer
19,0,airplane
20,2,bird
21,2,bird
22,5,dog
23,9,truck
24,3,cat
25,2,bird
26,1,automobile
27,4,deer
28,1,automobile
29,2,bird
30,9,truck
31,8,ship
32,5,dog
33,2,bird
34,3,cat
35,3,cat
36,4,deer
37,9,truck
38,7,horse
39,2,bird
40,3,cat
41,9,truck
42,7,horse
43,6,truck
44,2,bird
45,9,truck
46,7,horse
47,5,dog
48,4,deer
49,0,airplane
50,8,ship
51,7,horse
52,2,cat
53,0,airplane
54,3,cat
55,5,dog
56,1,automobile
57,3,cat
58,1,automobile
59,7,horse
60,8,ship
61,7,horse
62,9,truck
63,8,ship
0,2,bird
1,9,truck
2,1,automobile
3,4,deer
4,8,ship
5,6,bird
6,7,horse
7,3,cat
8,6,bird
9,9,truck
10,7,horse
11,9,truck
12,4,deer
13,5,dog
14,8,ship
15,0,airplane
16,5,dog
17,6,bird
18,6,frog
19,0,airplane
20,8,ship
21,4,horse
22,6,bird
23,1,automobile
24,4,deer
25,2,bird
26,2,bird
27,1,automobile
28,8,ship
29,4,horse
30,4,deer
31,0,ship
32,2,bird
33,4,deer
34,1,automobile
35,9,truck
36,8,ship
37,9,truck
38,0,airplane
39,7,horse
40,1,automobile
41,1,automobile
42,6,frog
43,4,deer
44,7,horse
45,4,bird
46,6,bird
47,9,truck
48,3,cat
49,2,bird
50,7,horse
51,3,cat
52,7,horse
53,4,horse
54,5,dog
55,1,automobile
56,9,truck
57,6,dog
58,3,cat
59,9,truck
60,6,frog
61,0,airplane
62,7,horse
63,0,truck
0,0,airplane
1,0,bird
2,6,truck
3,6,dog
4,9,truck
5,7,horse
6,3,cat
7,2,bird
8,0,airplane
9,6,cat
10,7,horse
11,5,dog
12,0,airplane
13,2,bird
14,0,airplane
15,3,cat
16,8,ship
17,6,bird
18,9,truck
19,9,truck
20,7,horse
21,1,automobile
22,2,bird
23,0,airplane
24,8,ship
25,8,ship
26,0,airplane
27,8,ship
28,2,bird
29,0,airplane
30,9,ship
31,5,dog
32,1,automobile
33,3,cat
34,3,cat
35,0,airplane
36,7,horse
37,6,frog
38,1,automobile
39,0,airplane
40,7,bird
41,9,truck
42,3,cat
43,1,automobile
44,6,frog
45,3,cat
46,5,dog
47,1,automobile
48,8,ship
49,3,bird
50,3,cat
51,2,truck
52,2,truck
53,5,dog
54,7,horse
55,4,horse
56,8,ship
57,4,deer
58,3,cat
59,0,airplane
60,5,dog
61,9,truck
62,5,dog
63,4,deer
0,3,cat
1,2,bird
2,1,automobile
3,9,truck
4,2,bird
5,8,ship
6,7,horse
7,8,ship
8,2,bird
9,9,truck
10,1,automobile
11,8,ship
12,6,bird
13,4,deer
14,2,bird
15,3,cat
16,3,cat
17,0,airplane
18,8,ship
19,2,bird
20,3,cat
21,5,dog
22,7,horse
23,1,automobile
24,8,ship
25,8,ship
26,1,automobile
27,0,airplane
28,9,truck
29,9,truck
30,9,truck
31,8,ship
32,7,horse
33,5,dog
34,0,airplane
35,5,dog
36,0,airplane
37,5,dog
38,1,automobile
39,1,automobile
40,4,deer
41,6,frog
