index,true_label,candidate_labels,complementary_label
44814,6,"['truck'; 'cat']",truck
44815,7,"['truck'; 'airplane']",airplane
44816,4,"['horse'; 'airplane']",airplane
44817,6,"['cat'; 'truck']",truck
44818,1,"['deer'; 'dog']",deer
44819,3,"['automobile'; 'truck']",automobile
44820,0,"['automobile'; 'bird']",automobile
44821,5,"['automobile'; 'airplane']",automobile
44822,8,"['cat'; 'truck']",cat
44823,5,"['automobile'; 'airplane']",automobile
44824,1,"['deer'; 'dog']",deer
44825,6,"['cat'; 'truck']",truck
44826,7,"['truck'; 'airplane']",truck
44827,1,"['dog'; 'deer']",dog
44828,1,"['deer'; 'dog']",deer
44829,9,"['ship'; 'frog']",frog
44830,0,"['bird'; 'automobile']",automobile
44831,2,"['cat'; 'deer']",deer
44832,5,"['automobile'; 'airplane']",automobile
44833,8,"['cat'; 'truck']",cat
44834,4,"['airplane'; 'horse']",airplane
44835,1,"['dog'; 'deer']",dog
44836,9,"['frog'; 'ship']",ship
44837,2,"['cat'; 'deer']",deer
44838,5,"['automobile'; 'airplane']",automobile
44839,7,"['truck'; 'airplane']",truck
44840,4,"['horse'; 'airplane']",airplane
44841,1,"['deer'; 'dog']",deer
44842,2,"['deer'; 'cat']",deer
44843,7,"['truck'; 'airplane']",truck
44844,4,"['horse'; 'airplane']",airplane
44845,7,"['truck'; 'airplane']",truck
44846,4,"['horse'; 'airplane']",airplane
44847,5,"['airplane'; 'automobile']",airplane
44848,5,"['airplane'; 'automobile']",airplane
44849,0,"['automobile'; 'bird']",automobile
44850,4,"['horse'; 'airplane']",airplane
44851,4,"['horse'; 'airplane']",airplane
44852,3,"['automobile'; 'truck']",truck
44853,5,"['automobile'; 'airplane']",automobile
44854,1,"['deer'; 'dog']",deer
44855,3,"['automobile'; 'truck']",truck
44856,3,"['automobile'; 'truck']",truck
44857,4,"['horse'; 'airplane']",airplane
44858,7,"['airplane'; 'truck']",truck
44859,3,"['automobile'; 'truck']",truck
44860,9,"['frog'; 'ship']",frog
44861,2,"['cat'; 'deer']",cat
44862,6,"['cat'; 'truck']",truck
44863,4,"['horse'; 'airplane']",airplane
44864,0,"['automobile'; 'bird']",bird
44865,3,"['truck'; 'automobile']",truck
44866,0,"['bird'; 'automobile']",automobile
44867,2,"['cat'; 'deer']",cat
44868,3,"['automobile'; 'truck']",truck
44869,1,"['dog'; 'deer']",dog
44870,1,"['dog'; 'deer']",dog
44871,9,"['frog'; 'ship']",frog
44872,6,"['truck'; 'cat']",truck
44873,9,"['frog'; 'ship']",ship
44874,7,"['truck'; 'airplane']",truck
44875,0,"['bird'; 'automobile']",bird
44876,1,"['deer'; 'dog']",deer
44877,8,"['truck'; 'cat']",truck
44878,7,"['airplane'; 'truck']",truck
44879,2,"['deer'; 'cat']",deer
44880,8,"['truck'; 'cat']",truck
44881,9,"['ship'; 'frog']",frog
44882,8,"['cat'; 'truck']",cat
44883,6,"['truck'; 'cat']",truck
44884,0,"['bird'; 'automobile']",bird
44885,2,"['cat'; 'deer']",deer
44886,1,"['dog'; 'deer']",dog
44887,0,"['automobile'; 'bird']",bird
44888,8,"['truck'; 'cat']",truck
44889,1,"['dog'; 'deer']",dog
44890,8,"['truck'; 'cat']",cat
44891,4,"['airplane'; 'horse']",airplane
44892,7,"['airplane'; 'truck']",truck
44893,3,"['truck'; 'automobile']",truck
44894,4,"['airplane'; 'horse']",airplane
44895,9,"['ship'; 'frog']",frog
44896,3,"['automobile'; 'truck']",truck
44897,3,"['automobile'; 'truck']",truck
44898,3,"['automobile'; 'truck']",truck
44899,5,"['airplane'; 'automobile']",airplane
44900,4,"['horse'; 'airplane']",airplane
44901,9,"['frog'; 'ship']",ship
44902,9,"['frog'; 'ship']",frog
44903,5,"['airplane'; 'automobile']",airplane
44904,5,"['automobile'; 'airplane']",automobile
44905,2,"['deer'; 'cat']",cat
44906,0,"['automobile'; 'bird']",automobile
44907,8,"['cat'; 'truck']",cat
44908,9,"['ship'; 'frog']",frog
44909,2,"['deer'; 'cat']",deer
44910,2,"['deer'; 'cat']",deer
44911,7,"['airplane'; 'truck']",truck
44912,9,"['frog'; 'ship']",frog
44913,3,"['truck'; 'automobile']",truck
44914,5,"['airplane'; 'automobile']",airplane
44915,6,"['truck'; 'cat']",truck
44916,4,"['airplane'; 'horse']",airplane
44917,6,"['truck'; 'cat']",truck
44918,2,"['cat'; 'deer']",deer
44919,9,"['frog'; 'ship']",frog
44920,9,"['ship'; 'frog']",frog
44921,7,"['airplane'; 'truck']",truck
44922,7,"['truck'; 'airplane']",truck
44923,7,"['truck'; 'airplane']",truck
44924,0,"['bird'; 'automobile']",bird
44925,0,"['automobile'; 'bird']",automobile
44926,3,"['automobile'; 'truck']",truck
44927,8,"['cat'; 'truck']",truck
44928,9,"['frog'; 'ship']",ship
44929,5,"['airplane'; 'automobile']",airplane
44930,0,"['automobile'; 'bird']",automobile
44931,5,"['automobile'; 'airplane']",automobile
44932,0,"['automobile'; 'bird']",bird
44933,5,"['airplane'; 'automobile']",airplane
44934,5,"['automobile'; 'airplane']",automobile
44935,7,"['airplane'; 'truck']",airplane
44936,1,"['deer'; 'dog']",deer
44937,8,"['cat'; 'truck']",cat
44938,2,"['cat'; 'deer']",deer
44939,4,"['airplane'; 'horse']",airplane
44940,0,"['automobile'; 'bird']",automobile
44941,4,"['horse'; 'airplane']",airplane
44942,4,"['airplane'; 'horse']",airplane
44943,3,"['automobile'; 'truck']",truck
44944,3,"['automobile'; 'truck']",truck
44945,9,"['frog'; 'ship']",frog
44946,0,"['automobile'; 'bird']",bird
44947,9,"['frog'; 'ship']",frog
44948,2,"['cat'; 'deer']",deer
44949,9,"['ship'; 'frog']",frog
44950,3,"['automobile'; 'truck']",truck
44951,8,"['truck'; 'cat']",truck
44952,9,"['frog'; 'ship']",frog
44953,3,"['automobile'; 'truck']",truck
44954,1,"['dog'; 'deer']",dog
44955,5,"['automobile'; 'airplane']",automobile
44956,0,"['automobile'; 'bird']",automobile
44957,3,"['truck'; 'automobile']",truck
44958,7,"['truck'; 'airplane']",truck
44959,6,"['cat'; 'truck']",truck
44960,1,"['deer'; 'dog']",deer
44961,0,"['automobile'; 'bird']",automobile
44962,4,"['horse'; 'airplane']",airplane
44963,4,"['horse'; 'airplane']",airplane
44964,9,"['frog'; 'ship']",frog
44965,1,"['deer'; 'dog']",deer
44966,1,"['dog'; 'deer']",dog
44967,0,"['bird'; 'automobile']",bird
44968,0,"['automobile'; 'bird']",automobile
44969,9,"['frog'; 'ship']",frog
44970,0,"['automobile'; 'bird']",automobile
44971,1,"['dog'; 'deer']",dog
44972,6,"['truck'; 'cat']",truck
44973,3,"['automobile'; 'truck']",truck
44974,4,"['airplane'; 'horse']",airplane
44975,0,"['automobile'; 'bird']",bird
44976,3,"['truck'; 'automobile']",truck
44977,4,"['airplane'; 'horse']",airplane
44978,4,"['horse'; 'airplane']",airplane
44979,5,"['airplane'; 'automobile']",airplane
44980,3,"['automobile'; 'truck']",truck
44981,8,"['truck'; 'cat']",truck
44982,7,"['airplane'; 'truck']",truck
44983,9,"['ship'; 'frog']",frog
44984,8,"['truck'; 'cat']",cat
44985,6,"['cat'; 'truck']",truck
44986,7,"['airplane'; 'truck']",truck
44987,3,"['truck'; 'automobile']",truck
44988,5,"['automobile'; 'airplane']",automobile
44989,6,"['truck'; 'cat']",truck
44990,5,"['airplane'; 'automobile']",airplane
44991,1,"['deer'; 'dog']",deer
44992,1,"['deer'; 'dog']",deer
44993,1,"['dog'; 'deer']",dog
44994,4,"['horse'; 'airplane']",airplane
44995,2,"['deer'; 'cat']",deer
44996,9,"['ship'; 'frog']",frog
44997,1,"['deer'; 'dog']",deer
44998,5,"['automobile'; 'airplane']",automobile
44999,6,"['truck'; 'cat']",truck
45000,7,"['airplane'; 'truck']",airplane
45001,1,"['dog'; 'deer']",dog
45002,4,"['airplane'; 'horse']",airplane
45003,1,"['dog'; 'deer']",dog
45004,0,"['bird'; 'automobile']",bird
45005,2,"['deer'; 'cat']",deer
45006,2,"['deer'; 'cat']",deer
45007,5,"['airplane'; 'automobile']",airplane
45008,9,"['ship'; 'frog']",frog
45009,6,"['cat'; 'truck']",truck
45010,0,"['bird'; 'automobile']",bird
45011,1,"['dog'; 'deer']",dog
45012,3,"['automobile'; 'truck']",truck
45013,1,"['dog'; 'deer']",dog
45014,1,"['dog'; 'deer']",dog
45015,2,"['cat'; 'deer']",deer
45016,1,"['dog'; 'deer']",dog
45017,8,"['cat'; 'truck']",cat
45018,5,"['automobile'; 'airplane']",automobile
45019,6,"['cat'; 'truck']",truck
45020,9,"['frog'; 'ship']",frog
45021,2,"['cat'; 'deer']",deer
45022,4,"['airplane'; 'horse']",airplane
45023,2,"['cat'; 'deer']",deer
45024,8,"['truck'; 'cat']",cat
45025,8,"['truck'; 'cat']",cat
45026,3,"['truck'; 'automobile']",truck
45027,7,"['airplane'; 'truck']",airplane
45028,1,"['dog'; 'deer']",dog
45029,7,"['airplane'; 'truck']",truck
45030,1,"['dog'; 'deer']",dog
45031,7,"['truck'; 'airplane']",truck
45032,5,"['airplane'; 'automobile']",airplane
45033,9,"['ship'; 'frog']",frog
45034,7,"['airplane'; 'truck']",truck
45035,0,"['bird'; 'automobile']",automobile
45036,7,"['airplane'; 'truck']",airplane
45037,8,"['cat'; 'truck']",cat
45038,3,"['truck'; 'automobile']",truck
45039,6,"['truck'; 'cat']",truck
45040,1,"['dog'; 'deer']",dog
45041,2,"['cat'; 'deer']",cat
45042,2,"['deer'; 'cat']",deer
45043,5,"['automobile'; 'airplane']",automobile
45044,9,"['ship'; 'frog']",frog
45045,8,"['truck'; 'cat']",cat
45046,4,"['airplane'; 'horse']",airplane
45047,8,"['cat'; 'truck']",cat
45048,9,"['frog'; 'ship']",frog
45049,4,"['horse'; 'airplane']",airplane
45050,2,"['cat'; 'deer']",deer
45051,5,"['airplane'; 'automobile']",airplane
45052,9,"['ship'; 'frog']",frog
45053,3,"['truck'; 'automobile']",truck
45054,7,"['airplane'; 'truck']",truck
45055,9,"['ship'; 'frog']",frog
45056,9,"['ship'; 'frog']",frog
45057,3,"['automobile'; 'truck']",truck
45058,7,"['truck'; 'airplane']",truck
45059,9,"['frog'; 'ship']",frog
45060,2,"['cat'; 'deer']",cat
45061,7,"['airplane'; 'truck']",airplane
45062,8,"['truck'; 'cat']",truck
45063,9,"['frog'; 'ship']",frog
45064,0,"['bird'; 'automobile']",bird
45065,7,"['airplane'; 'truck']",airplane
45066,3,"['automobile'; 'truck']",truck
45067,0,"['bird'; 'automobile']",automobile
45068,1,"['deer'; 'dog']",deer
45069,7,"['truck'; 'airplane']",truck
45070,1,"['deer'; 'dog']",deer
45071,4,"['horse'; 'airplane']",airplane
45072,6,"['cat'; 'truck']",truck
45073,8,"['truck'; 'cat']",cat
45074,2,"['cat'; 'deer']",cat
45075,3,"['automobile'; 'truck']",truck
45076,4,"['airplane'; 'horse']",airplane
45077,1,"['deer'; 'dog']",deer
45078,6,"['cat'; 'truck']",truck
45079,2,"['deer'; 'cat']",deer
45080,6,"['cat'; 'truck']",truck
45081,0,"['automobile'; 'bird']",automobile
45082,3,"['automobile'; 'truck']",truck
45083,5,"['automobile'; 'airplane']",automobile
45084,1,"['deer'; 'dog']",deer
45085,0,"['automobile'; 'bird']",bird
45086,9,"['frog'; 'ship']",frog
45087,7,"['truck'; 'airplane']",truck
45088,0,"['automobile'; 'bird']",bird
45089,0,"['bird'; 'automobile']",bird
45090,9,"['ship'; 'frog']",frog
45091,3,"['truck'; 'automobile']",truck
45092,4,"['airplane'; 'horse']",airplane
45093,9,"['ship'; 'frog']",frog
45094,8,"['cat'; 'truck']",cat
45095,8,"['cat'; 'truck']",cat
45096,0,"['automobile'; 'bird']",bird
45097,1,"['deer'; 'dog']",deer
45098,6,"['cat'; 'truck']",truck
45099,1,"['dog'; 'deer']",dog
45100,4,"['airplane'; 'horse']",airplane
45101,9,"['ship'; 'frog']",frog
45102,0,"['bird'; 'automobile']",automobile
45103,7,"['truck'; 'airplane']",truck
45104,8,"['cat'; 'truck']",cat
45105,1,"['dog'; 'deer']",dog
45106,0,"['automobile'; 'bird']",automobile
45107,9,"['ship'; 'frog']",frog
45108,5,"['airplane'; 'automobile']",airplane
45109,2,"['deer'; 'cat']",deer
45110,4,"['horse'; 'airplane']",airplane
45111,4,"['airplane'; 'horse']",airplane
45112,7,"['truck'; 'airplane']",truck
45113,0,"['bird'; 'automobile']",bird
45114,4,"['horse'; 'airplane']",airplane
45115,8,"['cat'; 'truck']",cat
45116,9,"['frog'; 'ship']",frog
45117,3,"['truck'; 'automobile']",truck
45118,1,"['dog'; 'deer']",dog
45119,2,"['cat'; 'deer']",deer
45120,2,"['cat'; 'deer']",deer
45121,4,"['horse'; 'airplane']",airplane
45122,4,"['airplane'; 'horse']",airplane
45123,0,"['bird'; 'automobile']",bird
45124,4,"['airplane'; 'horse']",airplane
45125,5,"['automobile'; 'airplane']",automobile
45126,1,"['dog'; 'deer']",dog
45127,7,"['truck'; 'airplane']",truck
45128,3,"['automobile'; 'truck']",truck
45129,5,"['automobile'; 'airplane']",automobile
45130,7,"['truck'; 'airplane']",truck
45131,2,"['deer'; 'cat']",deer
45132,4,"['horse'; 'airplane']",airplane
45133,4,"['airplane'; 'horse']",airplane
45134,5,"['airplane'; 'automobile']",airplane
45135,6,"['truck'; 'cat']",truck
45136,4,"['horse'; 'airplane']",airplane
45137,3,"['automobile'; 'truck']",truck
45138,8,"['truck'; 'cat']",truck
45139,4,"['horse'; 'airplane']",airplane
45140,6,"['cat'; 'truck']",truck
45141,6,"['truck'; 'cat']",truck
45142,5,"['airplane'; 'automobile']",airplane
45143,0,"['automobile'; 'bird']",automobile
45144,4,"['horse'; 'airplane']",airplane
45145,9,"['frog'; 'ship']",frog
45146,9,"['frog'; 'ship']",frog
45147,7,"['airplane'; 'truck']",airplane
45148,8,"['truck'; 'cat']",cat
45149,6,"['truck'; 'cat']",truck
45150,7,"['airplane'; 'truck']",truck
45151,3,"['automobile'; 'truck']",automobile
45152,3,"['truck'; 'automobile']",truck
45153,5,"['airplane'; 'automobile']",airplane
45154,9,"['ship'; 'frog']",frog
45155,6,"['truck'; 'cat']",truck
45156,0,"['bird'; 'automobile']",automobile
45157,1,"['dog'; 'deer']",dog
45158,3,"['automobile'; 'truck']",truck
45159,8,"['cat'; 'truck']",truck
45160,9,"['frog'; 'ship']",frog
45161,8,"['truck'; 'cat']",truck
45162,8,"['cat'; 'truck']",cat
45163,0,"['automobile'; 'bird']",automobile
45164,6,"['truck'; 'cat']",truck
45165,6,"['cat'; 'truck']",truck
45166,0,"['automobile'; 'bird']",automobile
45167,9,"['ship'; 'frog']",frog
45168,8,"['cat'; 'truck']",cat
45169,6,"['truck'; 'cat']",truck
45170,4,"['horse'; 'airplane']",airplane
45171,7,"['truck'; 'airplane']",truck
45172,7,"['airplane'; 'truck']",truck
45173,9,"['ship'; 'frog']",frog
45174,9,"['frog'; 'ship']",frog
45175,3,"['automobile'; 'truck']",truck
45176,0,"['automobile'; 'bird']",automobile
45177,9,"['frog'; 'ship']",frog
45178,5,"['automobile'; 'airplane']",automobile
45179,5,"['automobile'; 'airplane']",automobile
45180,6,"['truck'; 'cat']",truck
45181,5,"['airplane'; 'automobile']",airplane
45182,0,"['bird'; 'automobile']",automobile
45183,9,"['frog'; 'ship']",frog
45184,5,"['automobile'; 'airplane']",automobile
45185,8,"['truck'; 'cat']",truck
45186,0,"['automobile'; 'bird']",bird
45187,1,"['deer'; 'dog']",deer
45188,0,"['automobile'; 'bird']",automobile
45189,4,"['horse'; 'airplane']",airplane
45190,0,"['automobile'; 'bird']",automobile
45191,3,"['automobile'; 'truck']",truck
45192,3,"['automobile'; 'truck']",truck
45193,2,"['deer'; 'cat']",deer
45194,1,"['deer'; 'dog']",deer
45195,1,"['dog'; 'deer']",dog
45196,4,"['horse'; 'airplane']",airplane
45197,9,"['ship'; 'frog']",frog
45198,9,"['frog'; 'ship']",frog
45199,4,"['horse'; 'airplane']",airplane
45200,2,"['deer'; 'cat']",cat
45201,1,"['dog'; 'deer']",dog
45202,1,"['deer'; 'dog']",deer
45203,2,"['cat'; 'deer']",cat
45204,7,"['airplane'; 'truck']",truck
45205,4,"['horse'; 'airplane']",airplane
45206,5,"['automobile'; 'airplane']",automobile
45207,5,"['automobile'; 'airplane']",automobile
45208,6,"['truck'; 'cat']",truck
45209,3,"['truck'; 'automobile']",truck
45210,1,"['deer'; 'dog']",deer
45211,3,"['truck'; 'automobile']",truck
45212,1,"['dog'; 'deer']",dog
45213,2,"['cat'; 'deer']",deer
45214,1,"['deer'; 'dog']",deer
45215,5,"['airplane'; 'automobile']",airplane
45216,3,"['automobile'; 'truck']",truck
45217,3,"['automobile'; 'truck']",truck
45218,2,"['deer'; 'cat']",deer
45219,5,"['airplane'; 'automobile']",airplane
45220,6,"['cat'; 'truck']",truck
45221,4,"['horse'; 'airplane']",airplane
45222,5,"['airplane'; 'automobile']",airplane
45223,2,"['deer'; 'cat']",cat
45224,7,"['airplane'; 'truck']",airplane
45225,6,"['cat'; 'truck']",truck
45226,4,"['horse'; 'airplane']",airplane
45227,6,"['truck'; 'cat']",truck
45228,1,"['dog'; 'deer']",dog
45229,2,"['deer'; 'cat']",deer
45230,7,"['truck'; 'airplane']",truck
45231,9,"['ship'; 'frog']",frog
45232,0,"['bird'; 'automobile']",bird
45233,0,"['bird'; 'automobile']",bird
45234,4,"['horse'; 'airplane']",airplane
45235,9,"['frog'; 'ship']",frog
45236,3,"['automobile'; 'truck']",truck
45237,5,"['airplane'; 'automobile']",airplane
45238,2,"['cat'; 'deer']",deer
45239,4,"['horse'; 'airplane']",airplane
45240,8,"['truck'; 'cat']",truck
45241,9,"['ship'; 'frog']",frog
45242,0,"['automobile'; 'bird']",automobile
45243,8,"['cat'; 'truck']",truck
45244,2,"['cat'; 'deer']",deer
45245,5,"['automobile'; 'airplane']",automobile
45246,1,"['deer'; 'dog']",deer
45247,6,"['truck'; 'cat']",truck
45248,6,"['cat'; 'truck']",truck
45249,3,"['truck'; 'automobile']",truck
45250,3,"['automobile'; 'truck']",truck
45251,3,"['truck'; 'automobile']",truck
45252,2,"['deer'; 'cat']",deer
45253,6,"['truck'; 'cat']",truck
45254,6,"['cat'; 'truck']",truck
45255,4,"['airplane'; 'horse']",airplane
45256,7,"['airplane'; 'truck']",airplane
45257,5,"['airplane'; 'automobile']",airplane
45258,1,"['deer'; 'dog']",deer
45259,0,"['bird'; 'automobile']",automobile
45260,5,"['airplane'; 'automobile']",airplane
45261,9,"['frog'; 'ship']",frog
45262,0,"['automobile'; 'bird']",bird
45263,4,"['airplane'; 'horse']",airplane
45264,0,"['automobile'; 'bird']",automobile
45265,0,"['automobile'; 'bird']",bird
45266,6,"['cat'; 'truck']",truck
45267,6,"['cat'; 'truck']",truck
45268,1,"['dog'; 'deer']",dog
45269,5,"['airplane'; 'automobile']",airplane
45270,0,"['automobile'; 'bird']",automobile
45271,5,"['automobile'; 'airplane']",automobile
45272,2,"['cat'; 'deer']",cat
45273,5,"['automobile'; 'airplane']",automobile
45274,4,"['horse'; 'airplane']",airplane
45275,3,"['automobile'; 'truck']",truck
45276,7,"['truck'; 'airplane']",truck
45277,2,"['deer'; 'cat']",deer
45278,5,"['automobile'; 'airplane']",automobile
45279,4,"['airplane'; 'horse']",airplane
45280,6,"['cat'; 'truck']",truck
45281,7,"['truck'; 'airplane']",truck
45282,3,"['truck'; 'automobile']",truck
45283,1,"['deer'; 'dog']",deer
45284,9,"['frog'; 'ship']",frog
45285,7,"['airplane'; 'truck']",truck
45286,4,"['airplane'; 'horse']",airplane
45287,9,"['frog'; 'ship']",frog
45288,0,"['automobile'; 'bird']",automobile
45289,1,"['deer'; 'dog']",deer
45290,5,"['automobile'; 'airplane']",automobile
45291,1,"['deer'; 'dog']",deer
45292,7,"['truck'; 'airplane']",truck
45293,4,"['horse'; 'airplane']",airplane
45294,7,"['truck'; 'airplane']",truck
45295,6,"['truck'; 'cat']",truck
45296,1,"['deer'; 'dog']",deer
45297,0,"['bird'; 'automobile']",bird
45298,6,"['cat'; 'truck']",truck
45299,4,"['airplane'; 'horse']",airplane
45300,6,"['truck'; 'cat']",truck
45301,0,"['automobile'; 'bird']",automobile
45302,9,"['frog'; 'ship']",ship
45303,2,"['cat'; 'deer']",cat
45304,0,"['automobile'; 'bird']",automobile
45305,6,"['truck'; 'cat']",truck
45306,2,"['deer'; 'cat']",deer
45307,9,"['ship'; 'frog']",frog
45308,1,"['deer'; 'dog']",deer
45309,8,"['cat'; 'truck']",cat
45310,3,"['truck'; 'automobile']",truck
45311,4,"['airplane'; 'horse']",airplane
45312,5,"['automobile'; 'airplane']",automobile
45313,0,"['automobile'; 'bird']",bird
45314,0,"['bird'; 'automobile']",automobile
45315,4,"['horse'; 'airplane']",airplane
45316,1,"['deer'; 'dog']",deer
45317,1,"['dog'; 'deer']",dog
45318,8,"['cat'; 'truck']",cat
45319,3,"['truck'; 'automobile']",truck
45320,2,"['cat'; 'deer']",deer
45321,5,"['airplane'; 'automobile']",airplane
45322,1,"['deer'; 'dog']",deer
45323,4,"['airplane'; 'horse']",airplane
45324,1,"['dog'; 'deer']",dog
45325,8,"['cat'; 'truck']",cat
45326,5,"['automobile'; 'airplane']",automobile
45327,8,"['truck'; 'cat']",cat
45328,2,"['cat'; 'deer']",deer
45329,1,"['dog'; 'deer']",dog
45330,3,"['automobile'; 'truck']",truck
45331,5,"['airplane'; 'automobile']",airplane
45332,1,"['deer'; 'dog']",deer
45333,4,"['horse'; 'airplane']",airplane
45334,2,"['deer'; 'cat']",cat
45335,2,"['cat'; 'deer']",deer
45336,7,"['truck'; 'airplane']",airplane
45337,7,"['airplane'; 'truck']",truck
45338,8,"['truck'; 'cat']",cat
45339,0,"['automobile'; 'bird']",automobile
45340,4,"['horse'; 'airplane']",airplane
45341,2,"['deer'; 'cat']",cat
45342,2,"['cat'; 'deer']",deer
45343,7,"['airplane'; 'truck']",truck
45344,0,"['bird'; 'automobile']",automobile
45345,5,"['automobile'; 'airplane']",automobile
45346,2,"['deer'; 'cat']",deer
45347,0,"['automobile'; 'bird']",automobile
45348,0,"['automobile'; 'bird']",bird
45349,0,"['bird'; 'automobile']",automobile
45350,6,"['truck'; 'cat']",truck
45351,3,"['truck'; 'automobile']",truck
45352,7,"['truck'; 'airplane']",truck
45353,7,"['truck'; 'airplane']",truck
45354,8,"['cat'; 'truck']",truck
45355,6,"['cat'; 'truck']",truck
45356,9,"['frog'; 'ship']",frog
45357,0,"['bird'; 'automobile']",bird
45358,0,"['bird'; 'automobile']",automobile
45359,2,"['deer'; 'cat']",deer
45360,2,"['cat'; 'deer']",cat
45361,6,"['truck'; 'cat']",truck
45362,3,"['truck'; 'automobile']",truck
45363,4,"['horse'; 'airplane']",airplane
45364,0,"['automobile'; 'bird']",bird
45365,7,"['airplane'; 'truck']",airplane
45366,6,"['truck'; 'cat']",truck
45367,2,"['cat'; 'deer']",deer
45368,5,"['automobile'; 'airplane']",automobile
45369,6,"['cat'; 'truck']",truck
45370,1,"['deer'; 'dog']",deer
45371,8,"['cat'; 'truck']",cat
45372,8,"['cat'; 'truck']",cat
45373,0,"['bird'; 'automobile']",bird
45374,5,"['airplane'; 'automobile']",airplane
45375,8,"['truck'; 'cat']",truck
45376,7,"['airplane'; 'truck']",airplane
45377,1,"['deer'; 'dog']",deer
45378,9,"['ship'; 'frog']",frog
45379,3,"['truck'; 'automobile']",truck
45380,3,"['truck'; 'automobile']",truck
45381,4,"['horse'; 'airplane']",airplane
45382,3,"['automobile'; 'truck']",truck
45383,6,"['cat'; 'truck']",truck
45384,0,"['automobile'; 'bird']",bird
45385,6,"['cat'; 'truck']",truck
45386,8,"['cat'; 'truck']",cat
45387,0,"['bird'; 'automobile']",bird
45388,9,"['frog'; 'ship']",ship
45389,3,"['automobile'; 'truck']",truck
45390,0,"['automobile'; 'bird']",bird
45391,0,"['automobile'; 'bird']",bird
45392,6,"['cat'; 'truck']",truck
45393,0,"['bird'; 'automobile']",bird
45394,7,"['airplane'; 'truck']",airplane
45395,3,"['automobile'; 'truck']",truck
45396,4,"['airplane'; 'horse']",airplane
45397,4,"['airplane'; 'horse']",airplane
45398,8,"['truck'; 'cat']",truck
45399,1,"['dog'; 'deer']",dog
45400,4,"['airplane'; 'horse']",airplane
45401,9,"['frog'; 'ship']",frog
45402,3,"['automobile'; 'truck']",truck
45403,1,"['deer'; 'dog']",deer
45404,2,"['deer'; 'cat']",deer
45405,9,"['frog'; 'ship']",frog
45406,1,"['dog'; 'deer']",dog
45407,7,"['truck'; 'airplane']",truck
45408,4,"['horse'; 'airplane']",horse
45409,7,"['truck'; 'airplane']",truck
45410,4,"['horse'; 'airplane']",airplane
45411,2,"['deer'; 'cat']",deer
45412,0,"['bird'; 'automobile']",bird
45413,0,"['automobile'; 'bird']",automobile
45414,2,"['deer'; 'cat']",deer
45415,3,"['truck'; 'automobile']",truck
45416,7,"['truck'; 'airplane']",truck
45417,5,"['automobile'; 'airplane']",automobile
45418,9,"['ship'; 'frog']",frog
45419,0,"['automobile'; 'bird']",bird
45420,6,"['cat'; 'truck']",truck
45421,5,"['automobile'; 'airplane']",automobile
45422,5,"['automobile'; 'airplane']",automobile
45423,0,"['bird'; 'automobile']",bird
45424,2,"['deer'; 'cat']",deer
45425,1,"['dog'; 'deer']",dog
45426,9,"['ship'; 'frog']",frog
45427,1,"['dog'; 'deer']",dog
45428,2,"['deer'; 'cat']",deer
45429,6,"['truck'; 'cat']",truck
45430,6,"['truck'; 'cat']",truck
45431,9,"['frog'; 'ship']",frog
45432,7,"['airplane'; 'truck']",truck
45433,3,"['truck'; 'automobile']",truck
45434,1,"['dog'; 'deer']",dog
45435,9,"['frog'; 'ship']",frog
45436,5,"['automobile'; 'airplane']",automobile
45437,2,"['deer'; 'cat']",deer
45438,0,"['bird'; 'automobile']",automobile
45439,3,"['automobile'; 'truck']",truck
45440,5,"['airplane'; 'automobile']",airplane
45441,4,"['airplane'; 'horse']",airplane
45442,8,"['cat'; 'truck']",cat
45443,6,"['truck'; 'cat']",truck
45444,1,"['deer'; 'dog']",deer
45445,0,"['automobile'; 'bird']",automobile
45446,8,"['cat'; 'truck']",truck
45447,8,"['truck'; 'cat']",cat
45448,5,"['airplane'; 'automobile']",airplane
45449,7,"['airplane'; 'truck']",airplane
45450,5,"['airplane'; 'automobile']",airplane
45451,2,"['cat'; 'deer']",deer
45452,6,"['truck'; 'cat']",truck
45453,6,"['truck'; 'cat']",truck
45454,3,"['automobile'; 'truck']",truck
45455,1,"['dog'; 'deer']",dog
45456,3,"['automobile'; 'truck']",truck
45457,0,"['bird'; 'automobile']",bird
45458,3,"['truck'; 'automobile']",truck
45459,7,"['airplane'; 'truck']",truck
45460,2,"['deer'; 'cat']",deer
45461,8,"['cat'; 'truck']",cat
45462,8,"['truck'; 'cat']",cat
45463,9,"['frog'; 'ship']",ship
45464,9,"['ship'; 'frog']",frog
45465,9,"['ship'; 'frog']",frog
45466,1,"['deer'; 'dog']",deer
45467,3,"['truck'; 'automobile']",truck
45468,7,"['truck'; 'airplane']",truck
45469,5,"['airplane'; 'automobile']",airplane
45470,1,"['dog'; 'deer']",dog
45471,3,"['truck'; 'automobile']",truck
45472,9,"['frog'; 'ship']",frog
45473,5,"['airplane'; 'automobile']",airplane
45474,6,"['truck'; 'cat']",truck
45475,1,"['deer'; 'dog']",deer
45476,7,"['truck'; 'airplane']",truck
45477,5,"['automobile'; 'airplane']",automobile
45478,8,"['cat'; 'truck']",cat
45479,3,"['truck'; 'automobile']",truck
45480,7,"['airplane'; 'truck']",truck
45481,5,"['airplane'; 'automobile']",airplane
