index,true_label,candidate_labels,complementary_label
37778,11,"['reptiles'; 'large carnivores']",reptiles
37779,2,"['household electrical devices'; 'large carnivores']",household electrical devices
37780,5,"['aquatic mammals'; 'fish']",fish
37781,2,"['household electrical devices'; 'large carnivores']",household electrical devices
37782,4,"['flowers'; 'people']",flowers
37783,15,"['large natural outdoor scenes'; 'household furniture']",household furniture
37784,17,"['medium-sized mammals'; 'food containers']",food containers
37785,9,"['household furniture'; 'vehicles 1']",Vehicles
37786,2,"['large carnivores'; 'household electrical devices']",household electrical devices
37787,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
37788,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
37789,0,"['fish'; 'fruit and vegetables']",fish
37790,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
37791,10,"['people'; 'insects']",people
37792,10,"['insects'; 'people']",people
37793,6,"['flowers'; 'insects']",flowers
37794,5,"['aquatic mammals'; 'fish']",fish
37795,9,"['household furniture'; 'vehicles 1']",household furniture
37796,15,"['household furniture'; 'large natural outdoor scenes']",large natural outdoor scenes
37797,14,"['large carnivores'; 'fruit and vegetables']",large carnivores
37798,11,"['large carnivores'; 'reptiles']",large carnivores
37799,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
37800,6,"['flowers'; 'insects']",flowers
37801,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
37802,6,"['insects'; 'flowers']",flowers
37803,4,"['people'; 'flowers']",flowers
37804,17,"['food containers'; 'medium-sized mammals']",food containers
37805,10,"['insects'; 'people']",insects
37806,11,"['reptiles'; 'large carnivores']",large carnivores
37807,5,"['aquatic mammals'; 'fish']",aquatic mammals
37808,6,"['flowers'; 'insects']",flowers
37809,17,"['medium-sized mammals'; 'food containers']",food containers
37810,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
37811,2,"['large carnivores'; 'household electrical devices']",household electrical devices
37812,4,"['people'; 'flowers']",flowers
37813,6,"['flowers'; 'insects']",flowers
37814,18,"['large omnivores and herbivores'; 'vehicles 2']",Vehicles
37815,7,"['trees'; 'large carnivores']",trees
37816,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
37817,9,"['vehicles 1'; 'household furniture']",household furniture
37818,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
37819,4,"['people'; 'flowers']",flowers
37820,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
37821,0,"['fruit and vegetables'; 'fish']",fish
37822,16,"['flowers'; 'food containers']",food containers
37823,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
37824,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
37825,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
37826,15,"['household furniture'; 'large natural outdoor scenes']",household furniture
37827,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
37828,2,"['large carnivores'; 'household electrical devices']",household electrical devices
37829,19,"['large carnivores'; 'fish']",fish
37830,13,"['people'; 'large natural outdoor scenes']",people
37831,6,"['insects'; 'flowers']",flowers
37832,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
37833,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
37834,7,"['large carnivores'; 'trees']",trees
37835,11,"['large carnivores'; 'reptiles']",reptiles
37836,5,"['fish'; 'aquatic mammals']",aquatic mammals
37837,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
37838,7,"['trees'; 'large carnivores']",trees
37839,7,"['large carnivores'; 'trees']",trees
37840,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
37841,11,"['large carnivores'; 'reptiles']",large carnivores
37842,7,"['trees'; 'large carnivores']",trees
37843,7,"['large carnivores'; 'trees']",trees
37844,10,"['people'; 'insects']",people
37845,16,"['flowers'; 'food containers']",flowers
37846,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
37847,11,"['large carnivores'; 'reptiles']",reptiles
37848,17,"['medium-sized mammals'; 'food containers']",food containers
37849,19,"['fish'; 'large carnivores']",large carnivores
37850,19,"['large carnivores'; 'fish']",fish
37851,0,"['fruit and vegetables'; 'fish']",fish
37852,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
37853,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
37854,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
37855,4,"['people'; 'flowers']",flowers
37856,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
37857,5,"['fish'; 'aquatic mammals']",aquatic mammals
37858,5,"['aquatic mammals'; 'fish']",aquatic mammals
37859,2,"['household electrical devices'; 'large carnivores']",household electrical devices
37860,4,"['flowers'; 'people']",flowers
37861,5,"['aquatic mammals'; 'fish']",aquatic mammals
37862,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
37863,17,"['food containers'; 'medium-sized mammals']",food containers
37864,19,"['fish'; 'large carnivores']",large carnivores
37865,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
37866,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
37867,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
37868,5,"['aquatic mammals'; 'fish']",fish
37869,10,"['people'; 'insects']",people
37870,16,"['flowers'; 'food containers']",flowers
37871,17,"['food containers'; 'medium-sized mammals']",food containers
37872,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
37873,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
37874,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
37875,7,"['trees'; 'large carnivores']",trees
37876,10,"['people'; 'insects']",people
37877,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
37878,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
37879,2,"['large carnivores'; 'household electrical devices']",household electrical devices
37880,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
37881,5,"['aquatic mammals'; 'fish']",fish
37882,2,"['household electrical devices'; 'large carnivores']",household electrical devices
37883,11,"['reptiles'; 'large carnivores']",large carnivores
37884,0,"['fruit and vegetables'; 'fish']",fish
37885,11,"['reptiles'; 'large carnivores']",large carnivores
37886,19,"['large carnivores'; 'fish']",fish
37887,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
37888,6,"['flowers'; 'insects']",flowers
37889,3,"['fruit and vegetables'; 'vehicles 1']",vehicles 1
37890,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
37891,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
37892,16,"['flowers'; 'food containers']",flowers
37893,0,"['fish'; 'fruit and vegetables']",fruit and vegetables
37894,19,"['large carnivores'; 'fish']",fish
37895,19,"['fish'; 'large carnivores']",large carnivores
37896,19,"['fish'; 'large carnivores']",large carnivores
37897,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
37898,6,"['insects'; 'flowers']",flowers
37899,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
37900,11,"['large carnivores'; 'reptiles']",large carnivores
37901,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
37902,4,"['flowers'; 'people']",flowers
37903,2,"['household electrical devices'; 'large carnivores']",household electrical devices
37904,9,"['vehicles 1'; 'household furniture']",household furniture
37905,7,"['trees'; 'large carnivores']",trees
37906,9,"['household furniture'; 'vehicles 1']",Vehicles
37907,16,"['flowers'; 'food containers']",flowers
37908,11,"['large carnivores'; 'reptiles']",large carnivores
37909,5,"['fish'; 'aquatic mammals']",aquatic mammals
37910,17,"['food containers'; 'medium-sized mammals']",food containers
37911,17,"['food containers'; 'medium-sized mammals']",food containers
37912,18,"['vehicles 2'; 'large omnivores and herbivores']",vehicles 2
37913,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
37914,0,"['fruit and vegetables'; 'fish']",fish
37915,5,"['aquatic mammals'; 'fish']",fish
37916,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
37917,19,"['large carnivores'; 'fish']",fish
37918,18,"['large omnivores and herbivores'; 'vehicles 2']",Vehicles
37919,5,"['aquatic mammals'; 'fish']",aquatic mammals
37920,10,"['insects'; 'people']",people
37921,0,"['fish'; 'fruit and vegetables']",fruit and vegetables
37922,0,"['fish'; 'fruit and vegetables']",fish
37923,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
37924,7,"['large carnivores'; 'trees']",trees
37925,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
37926,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
37927,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
37928,17,"['food containers'; 'medium-sized mammals']",food containers
37929,5,"['fish'; 'aquatic mammals']",aquatic mammals
37930,9,"['vehicles 1'; 'household furniture']",vehicles 1
37931,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
37932,9,"['vehicles 1'; 'household furniture']",vehicles 1
37933,2,"['household electrical devices'; 'large carnivores']",household electrical devices
37934,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
37935,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
37936,5,"['fish'; 'aquatic mammals']",aquatic mammals
37937,2,"['household electrical devices'; 'large carnivores']",household electrical devices
37938,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
37939,4,"['flowers'; 'people']",flowers
37940,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
37941,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
37942,9,"['vehicles 1'; 'household furniture']",household furniture
37943,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
37944,9,"['household furniture'; 'vehicles 1']",household furniture
37945,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
37946,0,"['fruit and vegetables'; 'fish']",fish
37947,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
37948,2,"['household electrical devices'; 'large carnivores']",household electrical devices
37949,16,"['flowers'; 'food containers']",flowers
37950,4,"['flowers'; 'people']",flowers
37951,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
37952,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
37953,0,"['fish'; 'fruit and vegetables']",fish
37954,10,"['insects'; 'people']",people
37955,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
37956,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
37957,10,"['people'; 'insects']",people
37958,18,"['large omnivores and herbivores'; 'vehicles 2']",Vehicles
37959,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
37960,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
37961,7,"['trees'; 'large carnivores']",trees
37962,2,"['large carnivores'; 'household electrical devices']",household electrical devices
37963,18,"['large omnivores and herbivores'; 'vehicles 2']",Vehicles
37964,19,"['fish'; 'large carnivores']",fish
37965,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
37966,7,"['large carnivores'; 'trees']",trees
37967,5,"['aquatic mammals'; 'fish']",fish
37968,11,"['large carnivores'; 'reptiles']",reptiles
37969,19,"['large carnivores'; 'fish']",fish
37970,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
37971,6,"['flowers'; 'insects']",flowers
37972,17,"['food containers'; 'medium-sized mammals']",food containers
37973,18,"['large omnivores and herbivores'; 'vehicles 2']",large omnivores and herbivores
37974,9,"['household furniture'; 'vehicles 1']",Vehicles
37975,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
37976,17,"['medium-sized mammals'; 'food containers']",food containers
37977,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
37978,6,"['insects'; 'flowers']",flowers
37979,18,"['large omnivores and herbivores'; 'vehicles 2']",large omnivores and herbivores
37980,11,"['reptiles'; 'large carnivores']",reptiles
37981,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
37982,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
37983,18,"['large omnivores and herbivores'; 'vehicles 2']",Vehicles
37984,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
37985,9,"['vehicles 1'; 'household furniture']",household furniture
37986,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
37987,17,"['food containers'; 'medium-sized mammals']",food containers
37988,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
37989,10,"['people'; 'insects']",people
37990,10,"['insects'; 'people']",insects
37991,9,"['household furniture'; 'vehicles 1']",household furniture
37992,16,"['food containers'; 'flowers']",flowers
37993,2,"['large carnivores'; 'household electrical devices']",household electrical devices
37994,11,"['large carnivores'; 'reptiles']",large carnivores
37995,0,"['fruit and vegetables'; 'fish']",fish
37996,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
37997,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
37998,15,"['household furniture'; 'large natural outdoor scenes']",household furniture
37999,0,"['fruit and vegetables'; 'fish']",fish
38000,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
38001,7,"['large carnivores'; 'trees']",trees
38002,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
38003,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
38004,2,"['large carnivores'; 'household electrical devices']",household electrical devices
38005,9,"['vehicles 1'; 'household furniture']",household furniture
38006,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
38007,11,"['reptiles'; 'large carnivores']",large carnivores
38008,5,"['aquatic mammals'; 'fish']",fish
38009,2,"['household electrical devices'; 'large carnivores']",household electrical devices
38010,15,"['household furniture'; 'large natural outdoor scenes']",large natural outdoor scenes
38011,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
38012,15,"['household furniture'; 'large natural outdoor scenes']",household furniture
38013,6,"['flowers'; 'insects']",flowers
38014,5,"['fish'; 'aquatic mammals']",aquatic mammals
38015,9,"['household furniture'; 'vehicles 1']",vehicles 1
38016,5,"['aquatic mammals'; 'fish']",aquatic mammals
38017,18,"['vehicles 2'; 'large omnivores and herbivores']",vehicles 2
38018,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
38019,9,"['household furniture'; 'vehicles 1']",household furniture
38020,9,"['household furniture'; 'vehicles 1']",household furniture
38021,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
38022,5,"['aquatic mammals'; 'fish']",aquatic mammals
38023,0,"['fruit and vegetables'; 'fish']",fish
38024,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
38025,10,"['insects'; 'people']",people
38026,2,"['household electrical devices'; 'large carnivores']",household electrical devices
38027,15,"['large natural outdoor scenes'; 'household furniture']",household furniture
38028,5,"['aquatic mammals'; 'fish']",fish
38029,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
38030,0,"['fish'; 'fruit and vegetables']",fish
38031,5,"['fish'; 'aquatic mammals']",aquatic mammals
38032,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
38033,11,"['large carnivores'; 'reptiles']",reptiles
38034,0,"['fruit and vegetables'; 'fish']",fish
38035,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
38036,6,"['insects'; 'flowers']",flowers
38037,11,"['reptiles'; 'large carnivores']",reptiles
38038,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
38039,0,"['fish'; 'fruit and vegetables']",fruit and vegetables
38040,11,"['reptiles'; 'large carnivores']",large carnivores
38041,5,"['fish'; 'aquatic mammals']",aquatic mammals
38042,15,"['household furniture'; 'large natural outdoor scenes']",household furniture
38043,4,"['people'; 'flowers']",flowers
38044,9,"['household furniture'; 'vehicles 1']",Vehicles
38045,19,"['fish'; 'large carnivores']",large carnivores
38046,15,"['large natural outdoor scenes'; 'household furniture']",household furniture
38047,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
38048,9,"['household furniture'; 'vehicles 1']",household furniture
38049,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
38050,10,"['people'; 'insects']",people
38051,4,"['flowers'; 'people']",flowers
38052,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
38053,19,"['fish'; 'large carnivores']",large carnivores
38054,5,"['aquatic mammals'; 'fish']",fish
38055,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
38056,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
38057,13,"['large natural outdoor scenes'; 'people']",people
38058,7,"['trees'; 'large carnivores']",trees
38059,0,"['fruit and vegetables'; 'fish']",fish
38060,5,"['aquatic mammals'; 'fish']",aquatic mammals
38061,17,"['food containers'; 'medium-sized mammals']",food containers
38062,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
38063,6,"['flowers'; 'insects']",flowers
38064,17,"['medium-sized mammals'; 'food containers']",food containers
38065,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
38066,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
38067,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
38068,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
38069,15,"['large natural outdoor scenes'; 'household furniture']",household furniture
38070,4,"['people'; 'flowers']",flowers
38071,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
38072,0,"['fish'; 'fruit and vegetables']",fish
38073,10,"['people'; 'insects']",people
38074,6,"['insects'; 'flowers']",flowers
38075,9,"['household furniture'; 'vehicles 1']",Vehicles
38076,16,"['food containers'; 'flowers']",flowers
38077,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
38078,9,"['vehicles 1'; 'household furniture']",household furniture
38079,19,"['fish'; 'large carnivores']",large carnivores
38080,10,"['people'; 'insects']",people
38081,9,"['household furniture'; 'vehicles 1']",household furniture
38082,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
38083,11,"['large carnivores'; 'reptiles']",large carnivores
38084,16,"['flowers'; 'food containers']",food containers
38085,11,"['reptiles'; 'large carnivores']",large carnivores
38086,17,"['food containers'; 'medium-sized mammals']",food containers
38087,9,"['household furniture'; 'vehicles 1']",household furniture
38088,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
38089,5,"['fish'; 'aquatic mammals']",aquatic mammals
38090,19,"['large carnivores'; 'fish']",fish
38091,17,"['food containers'; 'medium-sized mammals']",food containers
38092,7,"['trees'; 'large carnivores']",trees
38093,5,"['fish'; 'aquatic mammals']",aquatic mammals
38094,5,"['aquatic mammals'; 'fish']",fish
38095,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
38096,16,"['flowers'; 'food containers']",food containers
38097,19,"['fish'; 'large carnivores']",fish
38098,0,"['fish'; 'fruit and vegetables']",fruit and vegetables
38099,11,"['large carnivores'; 'reptiles']",large carnivores
38100,4,"['flowers'; 'people']",flowers
38101,2,"['large carnivores'; 'household electrical devices']",household electrical devices
38102,2,"['household electrical devices'; 'large carnivores']",household electrical devices
38103,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
38104,9,"['household furniture'; 'vehicles 1']",vehicles 1
38105,10,"['people'; 'insects']",people
38106,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
38107,0,"['fruit and vegetables'; 'fish']",fish
38108,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
38109,10,"['insects'; 'people']",people
38110,4,"['flowers'; 'people']",flowers
38111,7,"['trees'; 'large carnivores']",trees
38112,16,"['food containers'; 'flowers']",flowers
38113,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
38114,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
38115,16,"['flowers'; 'food containers']",flowers
38116,11,"['large carnivores'; 'reptiles']",large carnivores
38117,11,"['large carnivores'; 'reptiles']",large carnivores
38118,7,"['large carnivores'; 'trees']",trees
38119,0,"['fruit and vegetables'; 'fish']",fish
38120,13,"['people'; 'large natural outdoor scenes']",people
38121,19,"['fish'; 'large carnivores']",large carnivores
38122,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
38123,15,"['household furniture'; 'large natural outdoor scenes']",large natural outdoor scenes
38124,9,"['vehicles 1'; 'household furniture']",household furniture
38125,10,"['insects'; 'people']",people
38126,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
38127,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
38128,0,"['fruit and vegetables'; 'fish']",fish
38129,2,"['large carnivores'; 'household electrical devices']",household electrical devices
38130,10,"['insects'; 'people']",people
38131,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
38132,7,"['large carnivores'; 'trees']",trees
38133,4,"['flowers'; 'people']",flowers
38134,19,"['fish'; 'large carnivores']",fish
38135,5,"['fish'; 'aquatic mammals']",aquatic mammals
38136,6,"['insects'; 'flowers']",flowers
38137,17,"['medium-sized mammals'; 'food containers']",food containers
38138,16,"['food containers'; 'flowers']",flowers
38139,4,"['people'; 'flowers']",flowers
38140,7,"['large carnivores'; 'trees']",trees
38141,11,"['reptiles'; 'large carnivores']",large carnivores
38142,9,"['vehicles 1'; 'household furniture']",household furniture
38143,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
38144,7,"['trees'; 'large carnivores']",trees
38145,19,"['large carnivores'; 'fish']",fish
38146,15,"['household furniture'; 'large natural outdoor scenes']",large natural outdoor scenes
38147,4,"['flowers'; 'people']",flowers
38148,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
38149,2,"['household electrical devices'; 'large carnivores']",household electrical devices
38150,9,"['vehicles 1'; 'household furniture']",household furniture
38151,6,"['flowers'; 'insects']",flowers
38152,17,"['food containers'; 'medium-sized mammals']",food containers
38153,17,"['food containers'; 'medium-sized mammals']",food containers
38154,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
38155,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
38156,13,"['people'; 'large natural outdoor scenes']",people
38157,5,"['fish'; 'aquatic mammals']",aquatic mammals
38158,17,"['food containers'; 'medium-sized mammals']",food containers
38159,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
38160,2,"['household electrical devices'; 'large carnivores']",household electrical devices
38161,19,"['fish'; 'large carnivores']",large carnivores
38162,19,"['fish'; 'large carnivores']",large carnivores
38163,4,"['flowers'; 'people']",flowers
38164,6,"['flowers'; 'insects']",flowers
38165,10,"['people'; 'insects']",people
38166,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
38167,9,"['vehicles 1'; 'household furniture']",household furniture
38168,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
38169,11,"['reptiles'; 'large carnivores']",large carnivores
38170,7,"['large carnivores'; 'trees']",trees
38171,2,"['large carnivores'; 'household electrical devices']",household electrical devices
38172,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
38173,16,"['food containers'; 'flowers']",flowers
38174,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
38175,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
38176,17,"['medium-sized mammals'; 'food containers']",food containers
38177,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
38178,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
38179,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
38180,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
38181,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
38182,1,"['large man-made outdoor things'; 'large carnivores']",large carnivores
38183,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
38184,19,"['large carnivores'; 'fish']",fish
38185,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
38186,2,"['household electrical devices'; 'large carnivores']",household electrical devices
38187,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
38188,7,"['large carnivores'; 'trees']",trees
38189,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
38190,15,"['household furniture'; 'large natural outdoor scenes']",large natural outdoor scenes
38191,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
38192,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
38193,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
38194,17,"['medium-sized mammals'; 'food containers']",food containers
38195,17,"['food containers'; 'medium-sized mammals']",food containers
38196,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
38197,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
38198,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
38199,19,"['large carnivores'; 'fish']",fish
38200,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
38201,11,"['large carnivores'; 'reptiles']",large carnivores
38202,10,"['people'; 'insects']",insects
38203,14,"['fruit and vegetables'; 'large carnivores']",large carnivores
38204,0,"['fruit and vegetables'; 'fish']",fish
38205,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
38206,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
38207,9,"['household furniture'; 'vehicles 1']",Vehicles
38208,11,"['reptiles'; 'large carnivores']",reptiles
38209,10,"['people'; 'insects']",people
38210,4,"['flowers'; 'people']",flowers
38211,12,"['household electrical devices'; 'aquatic mammals']",household electrical devices
38212,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
38213,9,"['household furniture'; 'vehicles 1']",Vehicles
38214,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
38215,19,"['large carnivores'; 'fish']",fish
38216,17,"['medium-sized mammals'; 'food containers']",food containers
38217,19,"['fish'; 'large carnivores']",fish
38218,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
38219,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
38220,10,"['people'; 'insects']",people
38221,9,"['household furniture'; 'vehicles 1']",vehicles 1
38222,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
38223,11,"['large carnivores'; 'reptiles']",large carnivores
38224,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
38225,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
38226,16,"['flowers'; 'food containers']",flowers
38227,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
38228,9,"['vehicles 1'; 'household furniture']",household furniture
38229,18,"['vehicles 2'; 'large omnivores and herbivores']",vehicles 2
38230,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
38231,17,"['medium-sized mammals'; 'food containers']",food containers
38232,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
38233,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
38234,6,"['flowers'; 'insects']",flowers
38235,5,"['fish'; 'aquatic mammals']",aquatic mammals
38236,10,"['people'; 'insects']",people
38237,6,"['insects'; 'flowers']",flowers
38238,9,"['vehicles 1'; 'household furniture']",vehicles 1
38239,9,"['household furniture'; 'vehicles 1']",household furniture
38240,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
38241,2,"['large carnivores'; 'household electrical devices']",household electrical devices
38242,17,"['medium-sized mammals'; 'food containers']",food containers
38243,11,"['large carnivores'; 'reptiles']",large carnivores
38244,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
38245,2,"['large carnivores'; 'household electrical devices']",household electrical devices
38246,15,"['household furniture'; 'large natural outdoor scenes']",household furniture
38247,1,"['large man-made outdoor things'; 'large carnivores']",large carnivores
38248,6,"['flowers'; 'insects']",flowers
38249,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
38250,7,"['large carnivores'; 'trees']",large carnivores
38251,10,"['people'; 'insects']",people
38252,5,"['aquatic mammals'; 'fish']",fish
38253,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
38254,7,"['trees'; 'large carnivores']",trees
38255,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
38256,16,"['food containers'; 'flowers']",flowers
38257,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
